Ground distance, Rate of Climb
   0.000000,    0.000000
   6.087701,    0.000000
  24.231001,    0.000000
  54.248970,    0.000000
  95.959182,    0.000000
 149.177878,    0.000000
 213.720117,    0.000000
 289.399935,    0.000000
 376.030524,    0.000000
 473.424389,    0.000000
 581.393488,    0.000000
 699.749443,    0.000000
 828.303762,    0.000000
 966.868134,    0.000000
1115.254802,    0.000000
1273.276817,    0.000000
1440.748392,    0.000000
1617.484919,    0.000000
1803.303043,    0.000000
1892.083060,    0.000000
2090.868905,    0.000000
2220.079878,    0.000000
2346.802302,  113.134252
2454.703744,  305.657853
2675.528204,  801.621871
2900.445616, 1386.930210
2953.176401, 1530.571437
3176.770087, 2150.274716
3404.083343, 2551.504211
3631.394627, 2690.595691
3858.704235, 2737.560635
4086.012619, 2755.928314
4313.320484, 2765.365895
4540.629240, 2772.075268
4767.938186, 2778.847392
4995.247348, 2784.911560
5222.556800, 2790.843597
5449.866603, 2796.702798
5677.176808, 2802.520988
5680.656626, 2802.620269
5817.281455, 2804.761689
6044.591313, 2803.498438
6271.901335, 2799.956513
6499.211719, 2796.070501
6726.522471, 2792.081901
6953.833673, 2788.001075
7181.145351, 2783.970109
7408.457537, 2779.957484
7635.770210, 2775.972986
7726.940060, 2774.519624
7954.251833, 2683.316090
8181.561860, 2506.328091
8408.870884, 2306.522603
8636.180088, 2100.743476
8863.491049, 1983.856326
9090.803922, 1948.104621
9318.118054, 1935.635406
9545.433063, 1930.393593
9772.748710, 1927.352568
10000.064836, 1924.871984
10227.381224, 1922.376239
10454.697769, 1920.146446
10682.014856, 1918.058543
10909.332307, 1915.810987
11136.649887, 1913.269986
11363.967797, 1911.234762
11591.286182, 1909.159862
11818.604827, 1906.813620
12045.923634, 1904.323736
12273.242850, 1902.400619
12500.562550, 1900.220958
12727.882564, 1897.843857
12955.202763, 1895.552877
13182.523399, 1893.604811
13409.844383, 1891.372270
13637.165592, 1888.897567
13864.487124, 1886.805584
14091.809159, 1884.799602
14319.131507, 1882.510195
14546.454068, 1880.031707
14773.776923, 1878.139748
15001.100305, 1875.971282
15228.424036, 1873.610765
15455.747955, 1871.276555
15683.072375, 1869.310906
15910.397200, 1867.111152
16137.722248, 1864.656149
16365.047578, 1862.524175
16592.373419, 1860.511078
16819.699578, 1858.250778
17047.025895, 1855.737012
17274.352579, 1853.808307
17501.679744, 1851.726605
17729.007180, 1849.391899
17956.334800, 1847.029636
18183.662962, 1845.084387
18410.991587, 1842.950180
18638.320449, 1840.571036
18865.649516, 1838.419188
19092.979162, 1836.406220
19320.309176, 1834.198992
19547.639133, 1831.617792
19774.969440, 1829.643106
20002.300117, 1827.491760
20229.630921, 1825.066204
20456.961798, 1822.685791
20684.293009, 1820.691043
20911.624495, 1818.436722
21138.956097, 1815.947627
21366.287858, 1813.771335
21593.620021, 1811.718215
21820.952425, 1809.384889
22048.284978, 1806.871201
22275.617419, 1804.229290
22502.949805, 1799.975924
22730.281683, 1794.534486
22957.613778, 1789.565826
23184.946263, 1784.469527
23412.279013, 1779.219131
23639.611937, 1773.812551
23866.945099, 1768.789312
24094.278695, 1763.796007
24321.612586, 1758.641843
24548.946654, 1753.306241
24776.280954, 1748.281911
25003.615746, 1743.357564
25230.950892, 1738.279304
25458.286243, 1733.016900
25685.621818, 1728.045432
25912.957854, 1723.202999
26140.294237, 1718.145770
26246.886462, 1715.790466
