Mach, Climb Angle
   0.549731,    1.124974
   0.552057,    1.147939
   0.554383,    1.171005
   0.556709,    1.193643
   0.559035,    1.215391
   0.561361,    1.237227
   0.563687,    1.258250
   0.566013,    1.278796
   0.568339,    1.299431
   0.570665,    1.319026
   0.572991,    1.338375
   0.575317,    1.357808
   0.577643,    1.376137
   0.579969,    1.394297
   0.582295,    1.412535
   0.584621,    1.429766
   0.586947,    1.446730
   0.589273,    1.463772
   0.591598,    1.480078
   0.593924,    1.495853
   0.596250,    1.511693
   0.598576,    1.527246
   0.600902,    1.541832
   0.603228,    1.556478
   0.605554,    1.571183
   0.607880,    1.584858
   0.610206,    1.598312
   0.612532,    1.611820
   0.614858,    1.625126
   0.617184,    1.637394
   0.619510,    1.649711
   0.621836,    1.662076
   0.624162,    1.673934
   0.626488,    1.685068
   0.628814,    1.696245
   0.631140,    1.707465
   0.633465,    1.718109
   0.635791,    1.728107
   0.638117,    1.738144
   0.640443,    1.748219
   0.642769,    1.757892
   0.645095,    1.766756
   0.647421,    1.775654
   0.649747,    1.784585
   0.652073,    1.793540
   0.654399,    1.801273
   0.656725,    1.809035
   0.659051,    1.816825
   0.661377,    1.824645
   0.663703,    1.831932
   0.666029,    1.838562
   0.668355,    1.845217
   0.670681,    1.851896
   0.673007,    1.858600
   0.675332,    1.864526
   0.677658,    1.870053
   0.679984,    1.875599
   0.682310,    1.881165
   0.684636,    1.886751
   0.686962,    1.891639
   0.689288,    1.896061
   0.691614,    1.900499
   0.693940,    1.904953
   0.696266,    1.909421
   0.698592,    1.913608
   0.700918,    1.916929
   0.703244,    1.920261
   0.705570,    1.923604
   0.707896,    1.926959
   0.710222,    1.930326
   0.712548,    1.933018
   0.714874,    1.935249
   0.717199,    1.937488
   0.719525,    1.939735
   0.721851,    1.941989
   0.724177,    1.944251
   0.726503,    1.945854
   0.728829,    1.946996
   0.731155,    1.948142
   0.733481,    1.949292
   0.735807,    1.950445
   0.738133,    1.951603
   0.740459,    1.952543
   0.742785,    1.952599
   0.745111,    1.952654
   0.747437,    1.952709
   0.749763,    1.952765
   0.752089,    1.952821
   0.754415,    1.952877
   0.756741,    1.952518
   0.759066,    1.951489
   0.761392,    1.950456
   0.763718,    1.949420
   0.766044,    1.948380
   0.768370,    1.947338
   0.770696,    1.946292
   0.773022,    1.945145
   0.775348,    1.943033
   0.777674,    1.940913
   0.780000,    1.938787
