Speed (CAS), Efficiency
 130.231080,    9.454862
 131.281824,    9.661320
 132.332567,    9.868673
 133.383311,   10.077380
 134.434055,   10.278172
 135.484799,   10.480037
 136.535542,   10.681032
 137.586286,   10.875332
 138.637030,   11.072334
 139.687774,   11.261323
 140.738517,   11.450934
 141.789261,   11.636306
 142.840005,   11.818428
 143.890749,   11.998853
 144.941492,   12.173630
 145.992236,   12.347850
 147.042980,   12.515659
 148.093724,   12.682508
 149.144467,   12.843948
 150.195211,   13.002374
 151.245955,   13.158242
 152.296699,   13.307322
 153.347442,   13.458585
 154.398186,   13.597534
 155.448930,   13.740360
 156.499674,   13.873473
 157.550417,   14.004945
 158.601161,   14.135857
 159.651905,   14.255506
 160.702648,   14.378009
 161.753392,   14.493111
 162.804136,   14.602944
 163.854880,   14.715181
 164.905623,   14.816013
 165.956367,   14.914947
 167.007111,   15.015852
 168.057855,   15.104356
 169.108598,   15.191542
 170.159342,   15.280294
 171.210086,   15.358725
 172.260830,   15.433554
 173.311573,   15.509580
 174.362317,   15.580408
 175.413061,   15.642500
 176.463805,   15.705467
 177.514548,   15.769324
 178.565292,   15.820476
 179.616036,   15.870273
 180.666780,   15.920679
 181.717523,   15.970028
 182.768267,   16.006737
 183.819011,   16.043829
 184.869755,   16.081307
 185.920498,   16.117899
 186.971242,   16.141975
 188.021986,   16.166259
 189.072730,   16.190754
 190.123473,   16.215459
 191.174217,   16.230039
 192.224961,   16.241687
 193.275704,   16.253415
 194.326448,   16.265225
 195.377192,   16.275565
 196.427936,   16.274976
 197.478679,   16.274383
 198.529423,   16.273787
 199.580167,   16.273189
 200.630911,   16.271457
 201.681654,   16.259163
 202.732398,   16.246824
 203.783142,   16.234440
 204.833886,   16.222011
 205.884629,   16.209537
 206.935373,   16.190132
 207.986117,   16.166778
 209.036861,   16.143373
 210.087604,   16.119918
 211.138348,   16.096415
 212.189092,   16.072863
 213.239836,   16.042520
 214.290579,   16.009021
 215.341323,   15.975499
 216.392067,   15.941954
 217.442811,   15.908387
 218.493554,   15.874800
 219.544298,   15.839843
 220.595042,   15.797293
 221.645785,   15.754770
 222.696529,   15.712274
 223.747273,   15.669808
 224.798017,   15.627373
 225.848760,   15.584970
 226.899504,   15.542600
 227.950248,   15.492738
 229.000992,   15.442505
 230.051735,   15.392367
 231.102479,   15.342326
 232.153223,   15.292384
 233.203967,   15.242542
 234.254710,   15.192801
