Speed (CAS), Rate of Climb
  99.854274,  118.783946
 101.051041,   69.310167
 102.247807,   18.138663
 103.444573,  -34.747847
 104.641340,  -89.366644
 105.838106, -145.735010
 107.034872, -203.870225
 108.231638, -263.536258
 109.428405, -324.802051
 110.625171, -387.876647
 111.821937, -452.777327
 113.018704, -506.976080
 114.215470, -539.423587
 115.412236, -545.293535
 116.609003,   -3.829385
 117.805769,  205.792818
 119.002535,  315.336234
 120.199302,  373.432075
 121.396068,  425.359779
 122.592834,  458.201186
 123.789600,  492.001722
 124.986367,  517.405018
 126.183133,  539.758694
 127.379899,  563.542729
 128.576666,  585.560204
 129.773432,  603.550852
 130.970198,  621.986819
 132.166965,  640.873972
 133.363731,  657.708640
 134.560497,  672.558057
 135.757264,  687.743993
 136.954030,  703.271140
 138.150796,  718.083807
 139.347562,  729.745540
 140.544329,  741.644749
 141.741095,  753.785113
 142.937861,  766.170310
 144.134628,  778.074163
 145.331394,  788.386829
 146.528160,  798.878527
 147.724927,  809.552088
 148.921693,  820.410346
 150.118459,  831.456132
 151.315226,  838.751474
 152.511992,  845.790043
 153.708758,  852.921602
 154.905525,  860.148176
 156.102291,  867.471788
 157.299057,  874.894462
 158.495823,  879.667441
 159.692590,  882.499163
 160.889356,  885.328273
 162.086122,  888.917798
 163.282889,  892.966655
 164.479655,  897.034370
 165.676421,  901.122160
 166.873188,  904.505085
 168.069954,  904.386310
 169.266720,  904.200249
 170.463487,  903.947470
 171.660253,  903.628542
 172.857019,  903.244033
 174.053785,  902.794511
 175.250552,  902.280543
 176.447318,  901.702699
 177.644084,  899.734906
 178.840851,  895.079425
 180.037617,  891.135195
 181.234383,  887.517203
 182.431150,  883.775062
 183.627916,  879.908810
 184.824682,  875.918483
 186.021449,  871.804119
 187.218215,  867.565753
 188.414981,  863.203422
 189.611747,  858.717163
 190.808514,  851.833873
 192.005280,  843.012223
 193.202046,  833.990351
 194.398813,  824.767814
 195.595579,  815.344175
 196.792345,  805.718994
 197.989112,  796.797352
 199.185878,  788.123869
 200.382644,  779.263755
 201.579411,  770.216571
 202.776177,  760.981877
 203.972943,  751.559234
 205.169710,  741.948201
 206.366476,  732.096730
 207.563242,  717.457664
 208.760008,  702.548231
 209.956775,  687.367528
 211.153541,  671.914648
 212.350307,  656.188689
 213.547074,  640.188745
 214.743840,  623.913911
 215.940606,  608.234592
 217.137373,  592.670725
 218.334139,  576.843130
