V (EAS), 
   0.000000,    1.000000
 130.574641,    1.553671
 230.154187,    1.975915
   0.000000,    1.000000
 230.154187,    1.975915
 287.692733,    1.536120
   0.000000,    1.000000
 287.692733,    1.536120
 287.692733,    0.463880
   0.000000,    1.000000
 287.692733,    0.463880
 230.154187,    0.024085
   0.000000,    1.000000
 230.154187,    0.024085
 230.154187,    0.024085
 101.142682,    0.446329
   0.000000,    1.000000
