V (EAS), 
  60.444313,    0.000000
  60.444313,    1.000000
  63.226186,    1.094165
  66.008059,    1.192567
  68.789932,    1.295206
  71.571804,    1.402081
  74.353677,    1.513192
  77.135550,    1.628539
  79.917422,    1.748123
  82.699295,    1.871943
  85.481168,    2.000000
 106.044893,    2.000000
 106.044893,    0.000000
