Speed, Powers
 139.439872, 2991.975750
 140.741085, 3004.436992
 142.042298, 3016.612383
 143.343512, 3028.501924
 144.644725, 3040.105613
 145.945938, 3051.423452
 147.247152, 3062.455439
 148.548365, 3073.201575
 149.849578, 3083.661861
 151.150791, 3093.836295
 152.452005, 3103.724878
 153.753218, 3113.327611
 155.054431, 3122.644492
 156.355645, 3131.675523
 157.656858, 3140.420702
 158.958071, 3148.880030
 160.259285, 3158.716496
 161.560498, 3170.374120
 162.861711, 3181.806402
 164.162924, 3193.013344
 165.464138, 3203.994944
 166.765351, 3214.751204
 168.066564, 3225.282122
 169.367778, 3235.587699
 170.668991, 3245.667935
 171.970204, 3255.522829
 173.271418, 3265.152383
 174.572631, 3274.556595
 175.873844, 3283.735467
 177.175057, 3292.688997
 178.476271, 3301.417186
 179.777484, 3309.920034
 181.078697, 3318.197540
 182.379911, 3326.249706
 183.681124, 3334.076530
 184.982337, 3341.678013
 186.283551, 3349.054155
 187.584764, 3356.204956
 188.885977, 3363.130416
 190.187190, 3369.830535
 191.488404, 3376.305312
 192.789617, 3384.873957
 194.090830, 3393.498619
 195.392044, 3401.932600
 196.693257, 3410.175900
 197.994470, 3418.228517
 199.295684, 3426.090452
 200.596897, 3433.761706
 201.898110, 3441.242278
 203.199323, 3448.532167
 204.500537, 3455.631375
 205.801750, 3462.539902
 207.102963, 3469.257746
 208.404177, 3475.784908
 209.705390, 3482.121389
 211.006603, 3488.267187
 212.307817, 3494.222304
 213.609030, 3499.986739
 214.910243, 3505.560492
 216.211456, 3510.943564
 217.512670, 3516.135953
 218.813883, 3521.137661
 220.115096, 3525.948686
 221.416310, 3530.569030
 222.717523, 3534.998692
 224.018736, 3540.437870
 225.319950, 3547.844175
 226.621163, 3555.098503
 227.922376, 3562.200853
 229.223589, 3569.151226
 230.524803, 3575.949621
 231.826016, 3582.596038
 233.127229, 3589.090477
 234.428443, 3595.432939
 235.729656, 3601.623423
 237.030869, 3607.661930
 238.332083, 3613.548459
 239.633296, 3619.283010
 240.934509, 3624.865583
 242.235722, 3630.296179
 243.536936, 3635.574797
 244.838149, 3640.701438
 246.139362, 3645.676101
 247.440576, 3650.498786
 248.741789, 3655.169493
 250.043002, 3659.688223
 251.344216, 3664.054975
 252.645429, 3668.269749
 253.946642, 3672.332546
 255.247855, 3676.243365
 256.549069, 3682.280238
 257.850282, 3688.700364
 259.151495, 3694.996790
 260.452709, 3701.169515
 261.753922, 3707.218539
 263.055135, 3713.143862
 264.356349, 3718.945485
 265.657562, 3724.623407
 266.958775, 3730.177629
 268.259988, 3735.608150
