Time, CD
   0.000000,    0.076068
   1.000000,    0.076068
   2.000000,    0.076068
   3.000000,    0.076068
   4.000000,    0.076068
   5.000000,    0.076068
   6.000000,    0.076068
   7.000000,    0.076068
   8.000000,    0.076068
   9.000000,    0.076068
  10.000000,    0.076068
  11.000000,    0.076068
  12.000000,    0.076068
  13.000000,    0.076068
  14.000000,    0.076068
  15.000000,    0.076068
  16.000000,    0.076068
  17.000000,    0.076068
  18.000000,    0.076068
  18.461566,    0.076068
  19.461566,    0.076073
  20.089012,    0.075905
  20.688845,    0.076256
  21.188845,    0.096679
  22.188845,    0.211075
  23.188845,    0.239279
  23.421772,    0.241020
  24.406463,    0.242802
  25.406463,    0.194581
  26.406463,    0.177462
  27.406463,    0.171305
  28.406463,    0.168776
  29.406463,    0.167280
  30.406463,    0.166302
  31.406463,    0.165058
  32.406463,    0.164074
  33.406463,    0.163089
  34.406463,    0.162103
  35.406463,    0.161117
  35.421772,    0.161098
  36.022823,    0.160575
  37.022823,    0.160577
  38.022823,    0.160839
  39.022823,    0.160840
  40.022823,    0.161103
  41.022823,    0.161471
  42.022823,    0.161889
  43.022823,    0.162151
  44.022823,    0.162413
  44.423899,    0.162413
  45.423899,    0.148515
  46.423899,    0.145174
  47.423899,    0.144935
  48.423899,    0.145413
  49.423899,    0.160451
  50.423899,    0.164901
  51.423899,    0.166325
  52.423899,    0.166995
  53.423899,    0.167256
  54.423899,    0.167518
  55.423899,    0.167780
  56.423899,    0.167780
  57.423899,    0.168042
  58.423899,    0.168304
  59.423899,    0.168565
  60.423899,    0.168566
  61.423899,    0.168827
  62.423899,    0.169089
  63.423899,    0.169089
  64.423899,    0.169351
  65.423899,    0.169613
  66.423899,    0.169874
  67.423899,    0.169875
  68.423899,    0.170136
  69.423899,    0.170398
  70.423899,    0.170660
  71.423899,    0.170660
  72.423899,    0.170922
  73.423899,    0.171183
  74.423899,    0.171445
  75.423899,    0.171445
  76.423899,    0.171707
  77.423899,    0.171969
  78.423899,    0.171969
  79.423899,    0.172230
  80.423899,    0.172492
  81.423899,    0.172754
  82.423899,    0.172754
  83.423899,    0.173016
  84.423899,    0.173277
  85.423899,    0.173539
  86.423899,    0.173539
  87.423899,    0.173801
  88.423899,    0.174063
  89.423899,    0.174063
  90.423899,    0.174324
  91.423899,    0.174586
  92.423899,    0.174848
  93.423899,    0.174848
  94.423899,    0.175111
  95.423899,    0.175392
  96.423899,    0.175392
  97.423899,    0.175672
  98.423899,    0.175953
  99.423899,    0.176234
 100.423899,    0.176234
 101.423899,    0.176514
 102.423899,    0.176795
 103.423899,    0.177076
 104.423899,    0.177076
 105.423899,    0.177356
 106.423899,    0.177637
 107.423899,    0.177918
 108.423899,    0.177637
 109.423899,    0.177918
 110.423899,    0.178198
 111.423899,    0.178198
 112.423899,    0.178479
 113.423899,    0.178759
 114.423899,    0.179040
 115.423899,    0.179040
 116.423899,    0.179321
 117.423899,    0.179601
 118.423899,    0.179882
 119.423899,    0.179882
 120.423899,    0.180163
 121.423899,    0.180443
 122.423899,    0.180724
 123.423899,    0.180724
 124.423899,    0.181005
 125.423899,    0.181285
 125.892774,    0.181285
