Ground distance, Fuel used
   0.000000,    0.000147
   0.684793,    0.733752
   1.542845,    1.467673
   3.483476,    2.202552
   5.733377,    2.937704
   9.052853,    3.673649
  12.677882,    4.409822
  17.359403,    5.146631
  22.342740,    5.883622
  28.369415,    6.621099
  34.694148,    7.358714
  42.049005,    8.096668
  49.698145,    8.834719
  58.364143,    9.572969
  67.320635,   10.311275
  77.280679,   11.049643
  87.527415,   11.788030
  98.764361,   12.526348
 110.284189,   13.264648
 122.780863,   14.002754
 135.556600,   14.740805
 149.295802,   15.478544
 163.310244,   16.216193
 178.274764,   16.953415
 193.510699,   17.690514
 209.683322,   18.427114
 226.123537,   19.163571
 243.487702,   19.900418
 261.115820,   20.637376
 279.656356,   21.374995
 298.457549,   22.112804
 318.159724,   22.851172
 338.119289,   23.589700
 358.968375,   24.328692
 380.071578,   25.067815
 402.052824,   25.807308
 424.284907,   26.546906
 447.383547,   27.286783
 470.729741,   28.026739
 494.930999,   28.766888
 519.376529,   29.507090
 544.665765,   30.247740
 570.196029,   30.988518
 596.559321,   31.730131
 623.160589,   32.471983
 650.584426,   33.214596
 678.243251,   33.957426
 706.714175,   34.700939
 735.417098,   35.444648
 764.921650,   36.188965
 794.655208,   36.933455
 825.179927,   37.678481
 855.930663,   38.423660
 887.462099,   39.169305
 919.216563,   39.915082
 951.741280,   40.661258
 984.486041,   41.407547
1010.304372,   41.988198
1044.161034,   42.735273
1078.479175,   43.482862
1113.166362,   44.230862
1148.381809,   44.979418
1184.019708,   45.728418
1220.173041,   46.477927
1256.738570,   47.227843
1272.986613,   47.561071
1310.332673,   48.311694
1336.255841,   48.832727
1374.026453,   49.583649
1412.085916,   50.334657
1450.268881,   51.085663
1466.762693,   51.410073
1505.117696,   52.160789
1543.479400,   52.911473
1548.582268,   53.011329
1586.947865,   53.761554
1625.313355,   54.511415
1663.678695,   55.260935
1702.043910,   56.010082
1740.409069,   56.758903
1749.806992,   56.942334
1788.172083,   57.690624
1826.537164,   58.438587
1864.902234,   59.186259
1903.267383,   59.933555
1941.632601,   60.680516
1979.997943,   61.427102
2018.363394,   62.173353
2056.728941,   62.919229
2095.094573,   63.664772
2133.460331,   64.409940
2171.826200,   65.154775
2210.192177,   65.899235
2248.558252,   66.643363
2286.924451,   67.387117
2325.290761,   68.130539
2363.657185,   68.873666
2387.521942,   69.335744
2425.888760,   70.078182
2464.255494,   70.820195
2502.622226,   71.562109
2540.988939,   72.303469
2579.355772,   73.044573
2617.722757,   73.785354
2656.089951,   74.525597
2694.457180,   75.265750
2732.824587,   76.005302
2771.192023,   76.744753
2809.559565,   77.483606
2847.927124,   78.222357
2886.294846,   78.960514
2924.662595,   79.698570
2963.030589,   80.436016
3001.398617,   81.173379
3039.766815,   81.910128
3078.135035,   82.646794
3091.690702,   82.906970
3130.058975,   83.642898
3168.415695,   84.345004
3206.738826,   84.948772
3245.033313,   85.524048
3283.259896,   86.031779
3321.456617,   86.510797
3359.582543,   86.921746
3397.688095,   87.314787
3435.735044,   87.664228
3473.766255,   88.012415
3511.797495,   88.360545
3549.828866,   88.708619
3587.860337,   89.056641
3625.891854,   89.404610
3663.923430,   89.752522
3701.955044,   90.100367
3739.986668,   90.448185
3778.018294,   90.795932
3816.049921,   91.143645
3854.081513,   91.491286
3892.113088,   91.838892
3930.144638,   92.186449
3968.176175,   92.533925
4006.207693,   92.881359
4044.239205,   93.228766
4082.270719,   93.576078
4120.302224,   93.923359
4158.333701,   94.270584
4196.365150,   94.617759
4234.396578,   94.964899
4272.427992,   95.311954
4310.459384,   95.658958
4348.490771,   96.005943
4386.522160,   96.352837
4424.553541,   96.699689
4462.584900,   97.046498
4500.616227,   97.393244
4538.647538,   97.739964
4576.678837,   98.086601
4614.710113,   98.433178
4652.741388,   98.779743
4690.772674,   99.126221
4728.803963,   99.472642
4766.835245,   99.819048
4804.866502,  100.165376
4842.897752,  100.511631
4880.928997,  100.857879
4918.960191,  101.204028
4956.991381,  101.550174
4995.022549,  101.896241
5033.053710,  102.242230
5071.084870,  102.588218
5109.115996,  102.934125
5147.147128,  103.279962
5185.178264,  103.625778
5223.209399,  103.971520
5261.240533,  104.317231
5299.271684,  104.662886
5337.302860,  105.008462
5375.334033,  105.354030
5413.365183,  105.699519
5451.396339,  106.044937
5489.427497,  106.390336
5527.458636,  106.735658
5565.489769,  107.080952
5603.520853,  107.426193
5641.551988,  107.771346
5679.583135,  108.116490
5717.614416,  108.461569
5755.645719,  108.806566
5793.677019,  109.151554
5831.708250,  109.496453
5869.739469,  109.841336
5907.770644,  110.186153
5945.801843,  110.530908
5983.833072,  110.875601
6021.864301,  111.220274
6059.895531,  111.564862
6097.926762,  111.909439
6135.958024,  112.253929
6173.989297,  112.598367
6212.020561,  112.942784
6250.051806,  113.287127
6288.083057,  113.631418
6326.114291,  113.975651
6364.145490,  114.319835
6402.176668,  114.663992
6440.207838,  115.008076
6478.239036,  115.352104
6516.270247,  115.696094
6554.301490,  116.040028
6592.332761,  116.383907
6630.364015,  116.727731
6668.395211,  117.071484
6706.426404,  117.415232
6744.457566,  117.758901
6782.488750,  118.102503
6820.519938,  118.446079
6858.551097,  118.789589
6896.582237,  119.133062
6934.613356,  119.476489
6972.644471,  119.819837
7010.675579,  120.163143
7048.706674,  120.506423
7086.737736,  120.849613
7124.768784,  121.192767
7162.799806,  121.535885
7200.830815,  121.878931
7238.861858,  122.221925
7276.892930,  122.564884
7314.924056,  122.907776
7352.955256,  123.250629
7390.986574,  123.593420
7429.017950,  123.936171
7467.049419,  124.278859
7505.080888,  124.621522
7543.112366,  124.964112
7581.143825,  125.306649
7619.175295,  125.649125
7657.206779,  125.991561
7695.238264,  126.333949
7733.269751,  126.676283
7771.301214,  127.018586
7809.332608,  127.360800
7847.363973,  127.702982
7885.395331,  128.045131
7923.426716,  128.387190
7961.458109,  128.729221
7999.489506,  129.071216
8000.000000,  129.075806
