Speed, Powers
 111.749123, 5828727.520063
 112.945133, 5873602.401905
 114.141144, 5919455.777916
 115.337155, 5965123.957037
 116.533166, 6010452.882471
 117.729176, 6055442.554218
 118.925187, 6100737.927155
 120.121198, 6146142.480285
 121.317209, 6191229.423653
 122.513219, 6235998.757260
 123.709230, 6280406.925014
 124.905241, 6324395.075317
 126.101252, 6368062.828616
 127.297262, 6411410.184911
 128.493273, 6454435.462782
 129.689284, 6496799.654565
 130.885295, 6538837.134865
 132.081305, 6580547.903683
 133.277316, 6621931.961018
 134.473327, 6663743.012369
 135.669338, 6705554.736020
 136.865348, 6747058.690966
 138.061359, 6788254.877205
 139.257370, 6829876.133870
 140.453381, 6872263.354673
 141.649391, 6914373.466792
 142.845402, 6956206.470225
 144.041413, 6997849.224053
 145.237424, 7039901.244403
 146.433434, 7081688.879153
 147.629445, 7123212.128301
 148.825456, 7164470.991848
 150.021467, 7205648.435941
 151.217477, 7246605.949223
 152.413488, 7287302.651271
 153.609499, 7327738.542084
 154.805510, 7368371.256970
 156.001520, 7409177.684696
 157.197531, 7449736.926742
 158.393542, 7490048.983106
 159.589553, 7530244.254011
 160.785563, 7570655.282536
 161.981574, 7610827.938066
 163.177585, 7650762.220602
 164.373596, 7690458.130143
 165.569606, 7729269.583144
 166.765617, 7767780.246789
 167.961628, 7806042.441932
 169.157639, 7844056.168575
 170.353649, 7881337.589772
 171.549660, 7918074.363423
 172.745671, 7954551.839699
 173.941681, 7990770.018601
 175.137692, 8026724.391353
 176.333703, 8062410.196381
 177.529714, 8097836.517534
 178.725724, 8133003.354813
 179.921735, 8167912.228972
 181.117746, 8202606.516434
 182.313757, 8237041.932929
 183.509767, 8271218.478457
 184.705778, 8305136.153019
 185.901789, 8338965.026598
 187.097800, 8372598.676795
 188.293810, 8405976.430087
 189.489821, 8439098.286472
 190.685832, 8472129.336443
 191.881843, 8505119.201896
 193.077853, 8537857.892203
 194.273864, 8570345.407362
 195.469875, 8602636.909794
 196.665886, 8635014.934112
 197.861896, 8667146.557476
 199.057907, 8699031.779885
 200.253918, 8730670.601341
 201.449929, 8762809.813169
 202.645939, 8794850.127028
 203.841950, 8826654.543799
 205.037961, 8858223.063481
 206.233972, 8890129.086164
 207.429982, 8922283.475210
 208.625993, 8954214.125487
 209.822004, 8985921.036992
 211.018015, 9017613.532942
 212.214025, 9049716.817550
 213.410036, 9081605.861681
 214.606047, 9113280.665334
 215.802058, 9144741.228510
 216.998068, 9176725.608049
 218.194079, 9208540.800684
 219.390090, 9240150.293341
 220.586101, 9271554.086020
 221.782111, 9303310.785618
 222.978122, 9335163.090678
 224.174133, 9366818.888245
 225.370144, 9398278.178319
 226.566154, 9429981.949962
 227.762165, 9462288.106763
 228.958176, 9494410.753205
 230.154187, 9526349.889287
