Mach, Climb Angle
   0.307717,   -0.778104
   0.310265,   -0.751363
   0.312813,   -0.725270
   0.315362,   -0.700404
   0.317910,   -0.677190
   0.320458,   -0.655690
   0.323007,   -0.635151
   0.325555,   -0.615638
   0.328103,   -0.597499
   0.330652,   -0.580038
   0.333200,   -0.564603
   0.335748,   -0.549886
   0.338296,   -0.536215
   0.340845,   -0.523544
   0.343393,   -0.511585
   0.345941,   -0.501296
   0.348490,   -0.491346
   0.351038,   -0.483207
   0.353586,   -0.474894
   0.356135,   -0.468394
   0.358683,   -0.462093
   0.361231,   -0.457360
   0.363780,   -0.453067
   0.366328,   -0.449704
   0.368876,   -0.447183
   0.371425,   -0.445072
   0.373973,   -0.444543
   0.376521,   -0.443924
   0.379070,   -0.444915
   0.381618,   -0.446208
   0.384166,   -0.447932
   0.386714,   -0.451202
   0.389263,   -0.454412
   0.391811,   -0.458677
   0.394359,   -0.463923
   0.396908,   -0.469123
   0.399456,   -0.475653
   0.402004,   -0.482814
   0.404553,   -0.489942
   0.407101,   -0.498442
   0.409649,   -0.507683
   0.412198,   -0.516904
   0.414746,   -0.526934
   0.417294,   -0.538084
   0.419843,   -0.549282
   0.422391,   -0.560572
   0.424939,   -0.573765
   0.427488,   -0.586974
   0.430036,   -0.600188
   0.432584,   -0.614029
   0.435132,   -0.629264
   0.437681,   -0.644514
   0.440229,   -0.659780
   0.442777,   -0.675812
   0.445326,   -0.692949
   0.447874,   -0.710182
   0.450422,   -0.727476
   0.452971,   -0.745143
   0.455519,   -0.764283
   0.458067,   -0.783460
   0.460616,   -0.802698
   0.463164,   -0.822026
   0.465712,   -0.842520
   0.468261,   -0.863673
   0.470809,   -0.884873
   0.473357,   -0.906119
   0.475906,   -0.927463
   0.478454,   -0.950083
   0.481002,   -0.973226
   0.483551,   -0.996425
   0.486099,   -1.019680
   0.488647,   -1.043007
   0.491195,   -1.067006
   0.493744,   -1.092108
   0.496292,   -1.117275
   0.498840,   -1.142506
   0.501389,   -1.167802
   0.503937,   -1.193163
   0.506485,   -1.219408
   0.509034,   -1.246503
   0.511582,   -1.273671
   0.514130,   -1.300911
   0.516679,   -1.328201
   0.519227,   -1.355563
   0.521775,   -1.383112
   0.524324,   -1.412169
   0.526872,   -1.441306
   0.529420,   -1.470495
   0.531969,   -1.499743
   0.534517,   -1.529071
   0.537065,   -1.558480
   0.539613,   -1.587969
   0.542162,   -1.618945
   0.544710,   -1.650023
   0.547258,   -1.681188
   0.549807,   -1.712441
   0.552355,   -1.743783
   0.554903,   -1.775212
   0.557452,   -1.806638
   0.560000,   -1.838158
