Time, Thrust
   0.000000, 46580.362678
   0.500000, 46330.195097
   1.000000, 46080.342429
   1.500000, 45832.802670
   2.000000, 45585.923657
   2.500000, 45341.372588
   3.000000, 45097.486561
   3.500000, 44855.941789
   4.000000, 44615.065860
   4.500000, 44376.542797
   5.000000, 44138.691895
   5.500000, 43903.203802
   6.000000, 43668.390710
   6.500000, 43435.948734
   7.000000, 43204.184132
   7.500000, 42974.797349
   8.000000, 42746.089856
   8.500000, 42519.765316
   9.000000, 42294.121532
   9.500000, 42070.864305
  10.000000, 41848.288863
  10.500000, 41628.102084
  11.000000, 41408.597693
  11.500000, 41191.482616
  12.000000, 40975.050113
  12.500000, 40768.901831
  13.000000, 40565.691521
  13.500000, 40386.786596
  14.000000, 40214.825173
  14.500000, 40044.527732
  15.000000, 39874.705652
  15.500000, 39706.551524
  16.000000, 39538.873891
  16.500000, 39372.867196
  17.000000, 39207.337849
  17.500000, 39043.481466
  18.000000, 38880.103010
  18.500000, 38718.398606
  19.000000, 38557.172440
  19.500000, 38397.620498
  20.000000, 38238.546845
  20.500000, 38095.449298
  21.000000, 37956.915767
  21.500000, 37821.169474
  22.000000, 37686.219431
  22.500000, 37552.596342
  23.000000, 37419.352334
  23.500000, 37287.435954
  24.000000, 37155.898847
  24.500000, 37025.689366
  25.000000, 36895.859158
  25.500000, 36767.355912
  26.000000, 36639.231749
  26.500000, 36512.433243
  27.000000, 36386.013446
  27.500000, 36260.917374
  28.000000, 36136.199460
  28.388923, 36041.611406
  28.888923, 35935.291105
  29.388923, 35829.478236
  29.888923, 35724.071164
  30.388923, 35619.853659
  30.888923, 35516.587460
  31.388923, 35414.948397
  31.888923, 35314.610567
  32.111100, 35270.025039
  32.611100, 35189.547670
  32.958167, 35133.685596
  33.458167, 35070.918590
  33.958167, 35022.526379
  34.458167, 34981.758159
  34.674151, 34964.147601
  35.174151, 34944.928897
  35.674151, 34927.299169
  35.740661, 34924.954066
  36.240661, 34910.079781
  36.740661, 34894.588971
  37.240661, 34878.908691
  37.740661, 34863.149929
  38.240661, 34847.365903
  38.363141, 34843.499451
  38.863141, 34827.729405
  39.363141, 34811.956299
  39.863141, 34796.180478
  40.363141, 34780.406156
  40.863141, 34764.633165
  41.363141, 34748.874493
  41.863141, 34733.128528
  42.363141, 34717.391597
  42.863141, 34701.662684
  43.363141, 34685.939534
  43.863141, 34670.221500
  44.363141, 34654.521671
  44.863141, 34638.837998
  45.363141, 34623.154292
  45.863141, 34607.470557
  46.363141, 34591.789015
  46.674151, 34582.035987
  47.174151, 34566.385315
  47.674151, 34550.794575
  48.174151, 34535.196931
  48.674151, 34519.560726
  49.174151, 34503.936422
  49.674151, 34488.327184
  50.174151, 34472.730078
  50.674151, 34457.135002
  51.174151, 34441.571179
  51.674151, 34426.012590
  52.174151, 34410.472533
  52.674151, 34394.935580
  53.174151, 34379.390279
  53.674151, 34363.843579
  54.174151, 34348.324861
  54.674151, 34332.809969
  55.174151, 34317.325117
  55.674151, 34301.844371
  55.850803, 34296.379367
  56.350803, 32030.666478
  56.850803, 29768.102984
  57.350803, 27514.696239
  57.850803, 25262.226714
  58.350803, 23011.979049
  58.850803, 20762.216169
  59.350803, 18513.602566
  59.850803, 16687.530319
  60.350803, 16264.825252
  60.850803, 16262.260629
  61.350803, 16259.804279
  61.850803, 16257.411573
  62.350803, 16255.049931
  62.850803, 16252.697415
  63.350803, 16250.346882
  63.850803, 16248.001786
  64.350803, 16245.657913
  64.850803, 16243.317518
  65.350803, 16240.978844
  65.850803, 16238.642421
  66.350803, 16236.307111
  66.850803, 16233.966676
  67.350803, 16231.629452
  67.850803, 16229.296586
  68.350803, 16226.958923
  68.850803, 16224.622927
  69.350803, 16222.290752
  69.850803, 16219.960163
  70.350803, 16217.631037
  70.850803, 16215.297559
  71.350803, 16212.965713
  71.850803, 16210.638981
  72.350803, 16208.308700
  72.850803, 16205.977481
  73.350803, 16203.651360
  73.850803, 16201.326478
  74.350803, 16199.003347
  74.850803, 16196.676659
  75.350803, 16194.349753
  75.850803, 16192.028962
  76.350803, 16189.705815
  76.850803, 16187.378141
  77.350803, 16185.057238
  77.850803, 16182.737680
  78.350803, 16180.416240
  78.850803, 16178.097146
  79.350803, 16175.778444
  79.850803, 16173.464986
  80.350803, 16171.150830
  80.850803, 16168.829409
  81.350803, 16166.515063
  81.850803, 16164.200814
  82.350803, 16161.887577
  82.850803, 16159.571935
  83.350803, 16157.257418
  83.850803, 16154.945929
  84.350803, 16152.635732
  84.850803, 16150.318845
  85.350803, 16148.009446
  85.850803, 16145.700770
  86.350803, 16143.392830
  86.850803, 16141.083811
  87.350803, 16138.775920
  87.850803, 16136.471877
  88.350803, 16134.169220
  88.850803, 16131.868494
  89.350803, 16129.556536
  89.850803, 16127.243391
  90.350803, 16124.935065
  90.850803, 16122.633959
  91.350803, 16120.333682
  91.850803, 16118.039172
  92.350803, 16115.745635
  92.850803, 16113.443176
  93.350803, 16111.141016
  93.850803, 16108.842046
  94.350803, 16106.544092
  94.850803, 16104.250620
  95.350803, 16101.955003
  95.850803, 16099.655452
  96.350803, 16097.362375
  96.850803, 16095.070966
  97.350803, 16092.779701
  97.850803, 16090.486269
  98.350803, 16088.197574
  98.850803, 16085.913558
  99.350803, 16083.625415
  99.850803, 16081.332311
 100.350803, 16079.043328
 100.850803, 16076.754858
 101.350803, 16074.464099
 101.850803, 16072.178327
 102.350803, 16069.895180
 102.850803, 16067.616909
 103.350803, 16065.338018
 103.850803, 16063.050684
 104.350803, 16060.767613
 104.850803, 16058.486337
 105.350803, 16056.209099
 105.850803, 16053.934196
 106.350803, 16051.653660
 106.850803, 16049.374627
 107.350803, 16047.099014
 107.850803, 16044.825258
 108.350803, 16042.549077
 108.850803, 16040.275820
 109.350803, 16038.005411
 109.850803, 16035.734160
 110.350803, 16033.455141
 110.850803, 16031.176745
 111.350803, 16028.899512
 111.850803, 16026.620793
 112.350803, 16024.339672
 112.850803, 16022.063891
 113.350803, 16019.796741
 113.850803, 16017.527380
 114.350803, 16015.259993
 114.850803, 16012.995318
 115.350803, 16010.727126
 115.850803, 16008.460806
 116.350803, 16006.196754
 116.850803, 16003.935294
 117.350803, 16001.677158
 117.850803, 15999.417575
 118.350803, 15997.160752
 118.850803, 15994.897507
 119.350803, 15992.635089
 119.850803, 15990.375227
 120.350803, 15988.118499
 120.357515, 15988.088243
