Speed (TAS), Efficiency
 124.696901,   14.629365
 126.229097,   14.763273
 127.761293,   14.896494
 129.293489,   15.022050
 130.825685,   15.139212
 132.357881,   15.248236
 133.890077,   15.349316
 135.422273,   15.442643
 136.954469,   15.528475
 138.486665,   15.607140
 140.018861,   15.677963
 141.551057,   15.739215
 143.083253,   15.794012
 144.615449,   15.842909
 146.147644,   15.882062
 147.679840,   15.914540
 149.212036,   15.942406
 150.744232,   15.959529
 152.276428,   15.972316
 153.808624,   15.978296
 155.340820,   15.976899
 156.873016,   15.971625
 158.405212,   15.957152
 159.937408,   15.940642
 161.469604,   15.914383
 163.001800,   15.886774
 164.533996,   15.850172
 166.066192,   15.811717
 167.598388,   15.766331
 169.130584,   15.717379
 170.662780,   15.664857
 172.194976,   15.605839
 173.727171,   15.546743
 175.259367,   15.479295
 176.791563,   15.410721
 178.323759,   15.340019
 179.855955,   15.262540
 181.388151,   15.185187
 182.920347,   15.104533
 184.452543,   15.019008
 185.984739,   14.933744
 187.516935,   14.845946
 189.049131,   14.753285
 190.581327,   14.661033
 192.113523,   14.568838
 193.645719,   14.469977
 195.177915,   14.371680
 196.710111,   14.273950
 198.242307,   14.173584
 199.774502,   14.070174
 201.306698,   13.967484
 202.838894,   13.865514
 204.371090,   13.760767
 205.903286,   13.654011
 207.435482,   13.548119
 208.967678,   13.443091
 210.499874,   13.337415
 212.032070,   13.228431
 213.564266,   13.120442
 215.096462,   13.013444
 216.628658,   12.907431
 218.160854,   12.799688
 219.693050,   12.690593
 221.225246,   12.582598
 222.757442,   12.475694
 224.289638,   12.369872
 225.821834,   12.263916
 227.354029,   12.155768
 228.886225,   12.048799
 230.418421,   11.942997
 231.950617,   11.838349
 233.482813,   11.734843
 235.015009,   11.631007
 236.547205,   11.525900
 238.079401,   11.422009
 239.611597,   11.319323
 241.143793,   11.217825
 242.675989,   11.117501
 244.208185,   11.018337
 245.740381,   10.917970
 247.272577,   10.817846
 248.804773,   10.718937
 250.336969,   10.621226
 251.869165,   10.524697
 253.401360,   10.429333
 254.933556,   10.335119
 256.465752,   10.241791
 257.997948,   10.147093
 259.530144,   10.053581
 261.062340,    9.961238
 262.594536,    9.870047
 264.126732,    9.779991
 265.658928,    9.691055
 267.191124,    9.603220
 268.723320,    9.516472
 270.255516,    9.430202
 271.787712,    9.343380
 273.319908,    9.257664
 274.852104,    9.173038
 276.384300,    9.089485
