Speed (TAS), Rate of Climb
  60.791219,    4.184577
  61.758330,    4.795424
  62.725441,    5.149167
  63.692552,    5.435488
  64.659664,    5.612276
  65.626775,    5.792344
  66.593886,    5.936754
  67.560997,    6.068969
  68.528108,    6.203113
  69.495219,    6.308882
  70.462330,    6.417718
  71.429442,    6.540423
  72.396553,    6.635322
  73.363664,    6.731846
  74.330775,    6.830053
  75.297886,    6.912483
  76.264997,    6.982704
  77.232108,    7.053583
  78.199220,    7.125160
  79.166331,    7.179176
  80.133442,    7.219736
  81.100553,    7.259946
  82.067664,    7.299832
  83.034775,    7.350986
  84.001886,    7.374424
  84.968998,    7.393190
  85.936109,    7.410902
  86.903220,    7.427574
  87.870331,    7.443223
  88.837442,    7.449197
  89.804553,    7.429633
  90.771664,    7.408014
  91.738776,    7.384345
  92.705887,    7.358629
  93.672998,    7.330870
  94.640109,    7.311607
  95.607220,    7.282815
  96.574331,    7.233482
  97.541442,    7.181512
  98.508554,    7.126898
  99.475665,    7.069637
 100.442776,    7.009722
 101.409887,    6.947149
 102.376998,    6.881912
 103.344109,    6.814007
 104.311220,    6.725683
 105.278332,    6.622796
 106.245443,    6.525463
 107.212554,    6.429518
 108.179665,    6.330297
 109.146776,    6.227788
 110.113887,    6.121979
 111.080998,    6.012857
 112.048110,    5.900409
 113.015221,    5.784623
 113.982332,    5.665485
 114.949443,    5.542984
 115.916554,    5.388710
 116.883665,    5.230157
 117.850776,    5.074944
 118.817888,    4.922511
 119.784999,    4.766148
 120.752110,    4.605837
 121.719221,    4.441559
 122.686332,    4.273294
 123.653443,    4.101025
 124.620554,    3.924733
 125.587666,    3.744399
 126.554777,    3.560004
 127.521888,    3.371530
 128.488999,    3.178958
 129.456110,    2.986335
 130.423221,    2.795991
 131.390332,    2.586694
 132.357444,    2.358497
 133.324555,    2.125611
 134.291666,    1.888010
 135.258777,    1.645673
 136.225888,    1.398574
 137.192999,    1.146692
 138.160110,    0.890002
 139.127221,    0.628482
 140.094333,    0.362107
 141.061444,    0.092711
 142.028555,   -0.176203
 142.995666,   -0.449944
 143.962777,   -0.728534
 144.929888,   -1.011997
 145.896999,   -1.300357
 146.864111,   -1.593637
 147.831222,   -1.891860
 148.798333,   -2.195050
 149.765444,   -2.503230
 150.732555,   -2.816425
 151.699666,   -3.134656
 152.666777,   -3.457930
 153.633889,   -3.786159
 154.601000,   -4.119493
 155.568111,   -4.457957
 156.535222,   -4.814876
