Mach, Specific Range
   0.290319,    0.169558
   0.293522,    0.168679
   0.296726,    0.168015
   0.299929,    0.167383
   0.303132,    0.166796
   0.306336,    0.166235
   0.309539,    0.165684
   0.312742,    0.165144
   0.315946,    0.164609
   0.319149,    0.164086
   0.322352,    0.163565
   0.325556,    0.163057
   0.328759,    0.162538
   0.331962,    0.162009
   0.335165,    0.161482
   0.338369,    0.160961
   0.341572,    0.160451
   0.344775,    0.159952
   0.347979,    0.159264
   0.351182,    0.158566
   0.354385,    0.157879
   0.357589,    0.157202
   0.360792,    0.156536
   0.363995,    0.155856
   0.367199,    0.155185
   0.370402,    0.154525
   0.373605,    0.153875
   0.376809,    0.153216
   0.380012,    0.152557
   0.383215,    0.151908
   0.386419,    0.151270
   0.389622,    0.150631
   0.392825,    0.149979
   0.396029,    0.149337
   0.399232,    0.148706
   0.402435,    0.148085
   0.405638,    0.147439
   0.408842,    0.146804
   0.412045,    0.146179
   0.415248,    0.145564
   0.418452,    0.144940
   0.421655,    0.144317
   0.424858,    0.143704
   0.428062,    0.143100
   0.431265,    0.142500
   0.434468,    0.141894
   0.437672,    0.141298
   0.440875,    0.140712
   0.444078,    0.140136
   0.447282,    0.139553
   0.450485,    0.138979
   0.453688,    0.138415
   0.456892,    0.137860
   0.460095,    0.137307
   0.463298,    0.136760
   0.466501,    0.136221
   0.469705,    0.135692
   0.472908,    0.135169
   0.476111,    0.134651
   0.479315,    0.134141
   0.482518,    0.133410
   0.485721,    0.132612
   0.488925,    0.131821
   0.492128,    0.131040
   0.495331,    0.130268
   0.498535,    0.129505
   0.501738,    0.128752
   0.504941,    0.128008
   0.508145,    0.127273
   0.511348,    0.126546
   0.514551,    0.125826
   0.517755,    0.125114
   0.520958,    0.124409
   0.524161,    0.123712
   0.527364,    0.123023
   0.530568,    0.122336
   0.533771,    0.121655
   0.536974,    0.120983
   0.540178,    0.120317
   0.543381,    0.119652
   0.546584,    0.118991
   0.549788,    0.118337
   0.552991,    0.117690
   0.556194,    0.117045
   0.559398,    0.116398
   0.562601,    0.115758
   0.565804,    0.115125
   0.569008,    0.114499
   0.572211,    0.113862
   0.575414,    0.113232
   0.578618,    0.112609
   0.581821,    0.111993
   0.585024,    0.111370
   0.588228,    0.110747
   0.591431,    0.110131
   0.594634,    0.109521
   0.597837,    0.108911
   0.601041,    0.108292
   0.604244,    0.107681
   0.607447,    0.107076
