Mach, Specific Range
   0.282139,    0.182698
   0.285425,    0.181734
   0.288711,    0.181041
   0.291997,    0.180368
   0.295283,    0.179767
   0.298569,    0.179182
   0.301855,    0.178611
   0.305141,    0.178045
   0.308427,    0.177490
   0.311713,    0.176949
   0.314999,    0.176422
   0.318285,    0.175873
   0.321571,    0.175314
   0.324857,    0.174766
   0.328143,    0.174232
   0.331429,    0.173711
   0.334714,    0.173017
   0.338000,    0.172263
   0.341286,    0.171521
   0.344572,    0.170792
   0.347858,    0.170068
   0.351144,    0.169340
   0.354430,    0.168625
   0.357716,    0.167921
   0.361002,    0.167227
   0.364288,    0.166520
   0.367574,    0.165824
   0.370860,    0.165139
   0.374146,    0.164467
   0.377432,    0.163778
   0.380718,    0.163096
   0.384004,    0.162426
   0.387289,    0.161767
   0.390575,    0.161097
   0.393861,    0.160424
   0.397147,    0.159763
   0.400433,    0.159113
   0.403719,    0.158460
   0.407005,    0.157795
   0.410291,    0.157142
   0.413577,    0.156500
   0.416863,    0.155865
   0.420149,    0.155215
   0.423435,    0.154576
   0.426721,    0.153949
   0.430007,    0.153333
   0.433293,    0.152705
   0.436579,    0.152087
   0.439865,    0.151481
   0.443150,    0.150885
   0.446436,    0.150287
   0.449722,    0.149695
   0.453008,    0.149113
   0.456294,    0.148543
   0.459580,    0.147639
   0.462866,    0.146700
   0.466152,    0.145772
   0.469438,    0.144856
   0.472724,    0.143949
   0.476010,    0.143050
   0.479296,    0.142161
   0.482582,    0.141284
   0.485868,    0.140417
   0.489154,    0.139559
   0.492440,    0.138712
   0.495725,    0.137875
   0.499011,    0.137048
   0.502297,    0.136232
   0.505583,    0.135426
   0.508869,    0.134630
   0.512155,    0.133843
   0.515441,    0.133063
   0.518727,    0.132292
   0.522013,    0.131530
   0.525299,    0.130776
   0.528585,    0.130029
   0.531871,    0.129285
   0.535157,    0.128550
   0.538443,    0.127824
   0.541729,    0.127103
   0.545015,    0.126381
   0.548301,    0.125668
   0.551586,    0.124962
   0.554872,    0.124264
   0.558158,    0.123559
   0.561444,    0.122862
   0.564730,    0.122172
   0.568016,    0.121490
   0.571302,    0.120802
   0.574588,    0.120116
   0.577874,    0.119438
   0.581160,    0.118767
   0.584446,    0.118093
   0.587732,    0.117416
   0.591018,    0.116746
   0.594304,    0.116083
   0.597590,    0.115422
   0.600876,    0.114750
   0.604161,    0.114086
   0.607447,    0.113429
