Mach, Specific Range
   0.298274,    0.157981
   0.301397,    0.157180
   0.304520,    0.156535
   0.307643,    0.155938
   0.310766,    0.155363
   0.313889,    0.154825
   0.317012,    0.154298
   0.320135,    0.153779
   0.323258,    0.153261
   0.326381,    0.152749
   0.329504,    0.152247
   0.332627,    0.151755
   0.335750,    0.151261
   0.338873,    0.150770
   0.341996,    0.150259
   0.345119,    0.149757
   0.348242,    0.149256
   0.351365,    0.148754
   0.354488,    0.148262
   0.357611,    0.147779
   0.360734,    0.147151
   0.363857,    0.146499
   0.366980,    0.145855
   0.370103,    0.145221
   0.373225,    0.144597
   0.376348,    0.143967
   0.379471,    0.143333
   0.382594,    0.142709
   0.385717,    0.142093
   0.388840,    0.141484
   0.391963,    0.140856
   0.395086,    0.140237
   0.398209,    0.139628
   0.401332,    0.139027
   0.404455,    0.138415
   0.407578,    0.137801
   0.410701,    0.137196
   0.413824,    0.136600
   0.416947,    0.136008
   0.420070,    0.135404
   0.423193,    0.134809
   0.426316,    0.134223
   0.429439,    0.133646
   0.432562,    0.133062
   0.435685,    0.132482
   0.438808,    0.131911
   0.441931,    0.131349
   0.445054,    0.130790
   0.448176,    0.130230
   0.451299,    0.129678
   0.454422,    0.129135
   0.457545,    0.128599
   0.460668,    0.128064
   0.463791,    0.127535
   0.466914,    0.127013
   0.470037,    0.126500
   0.473160,    0.125993
   0.476283,    0.125489
   0.479406,    0.124994
   0.482529,    0.124505
   0.485652,    0.124025
   0.488775,    0.123550
   0.491898,    0.123082
   0.495021,    0.122621
   0.498144,    0.122167
   0.501267,    0.121721
   0.504390,    0.121281
   0.507513,    0.120675
   0.510636,    0.120002
   0.513759,    0.119336
   0.516882,    0.118675
   0.520005,    0.118022
   0.523128,    0.117376
   0.526250,    0.116737
   0.529373,    0.116101
   0.532496,    0.115470
   0.535619,    0.114846
   0.538742,    0.114228
   0.541865,    0.113615
   0.544988,    0.113001
   0.548111,    0.112393
   0.551234,    0.111792
   0.554357,    0.111197
   0.557480,    0.110598
   0.560603,    0.110003
   0.563726,    0.109414
   0.566849,    0.108831
   0.569972,    0.108250
   0.573095,    0.107663
   0.576218,    0.107083
   0.579341,    0.106509
   0.582464,    0.105941
   0.585587,    0.105362
   0.588710,    0.104788
   0.591833,    0.104219
   0.594956,    0.103657
   0.598079,    0.103092
   0.601201,    0.102521
   0.604324,    0.101956
   0.607447,    0.101397
