Mach, Specific Range
   0.306023,    0.147706
   0.309068,    0.146971
   0.312112,    0.146343
   0.315157,    0.145780
   0.318202,    0.145226
   0.321247,    0.144703
   0.324291,    0.144192
   0.327336,    0.143689
   0.330381,    0.143196
   0.333425,    0.142706
   0.336470,    0.142211
   0.339515,    0.141725
   0.342559,    0.141248
   0.345604,    0.140778
   0.348649,    0.140308
   0.351693,    0.139822
   0.354738,    0.139331
   0.357783,    0.138849
   0.360828,    0.138375
   0.363872,    0.137887
   0.366917,    0.137408
   0.369962,    0.136937
   0.373006,    0.136395
   0.376051,    0.135793
   0.379096,    0.135186
   0.382140,    0.134587
   0.385185,    0.133996
   0.388230,    0.133413
   0.391274,    0.132813
   0.394319,    0.132219
   0.397364,    0.131632
   0.400408,    0.131054
   0.403453,    0.130474
   0.406498,    0.129883
   0.409543,    0.129300
   0.412587,    0.128726
   0.415632,    0.128159
   0.418677,    0.127582
   0.421721,    0.127007
   0.424766,    0.126441
   0.427811,    0.125883
   0.430855,    0.125328
   0.433900,    0.124767
   0.436945,    0.124214
   0.439989,    0.123669
   0.443034,    0.123131
   0.446079,    0.122592
   0.449124,    0.122056
   0.452168,    0.121527
   0.455213,    0.121006
   0.458258,    0.120491
   0.461302,    0.119975
   0.464347,    0.119467
   0.467392,    0.118966
   0.470436,    0.118471
   0.473481,    0.117981
   0.476526,    0.117495
   0.479570,    0.117017
   0.482615,    0.116544
   0.485660,    0.116079
   0.488704,    0.115618
   0.491749,    0.115164
   0.494794,    0.114716
   0.497839,    0.114275
   0.500883,    0.113839
   0.503928,    0.113411
   0.506973,    0.112988
   0.510017,    0.112571
   0.513062,    0.112160
   0.516107,    0.111752
   0.519151,    0.111350
   0.522196,    0.110954
   0.525241,    0.110563
   0.528285,    0.110175
   0.531330,    0.109789
   0.534375,    0.109307
   0.537420,    0.108732
   0.540464,    0.108163
   0.543509,    0.107593
   0.546554,    0.107027
   0.549598,    0.106467
   0.552643,    0.105913
   0.555688,    0.105362
   0.558732,    0.104807
   0.561777,    0.104257
   0.564822,    0.103714
   0.567866,    0.103176
   0.570911,    0.102634
   0.573956,    0.102092
   0.577001,    0.101556
   0.580045,    0.101026
   0.583090,    0.100499
   0.586135,    0.099962
   0.589179,    0.099431
   0.592224,    0.098905
   0.595269,    0.098385
   0.598313,    0.097860
   0.601358,    0.097331
   0.604403,    0.096808
   0.607447,    0.096290
