Ground distance, Rate of Climb
   0.000000,    0.000000
   6.087701,    0.000000
  24.231001,    0.000000
  54.248970,    0.000000
  95.959182,    0.000000
 149.177878,    0.000000
 213.720117,    0.000000
 289.399936,    0.000000
 376.030525,    0.000000
 473.424389,    0.000000
 581.393488,    0.000000
 699.749443,    0.000000
 828.303762,    0.000000
 966.868135,    0.000000
1115.254802,    0.000000
1273.276818,    0.000000
1440.748392,    0.000000
1617.484920,    0.000000
1803.303044,    0.000000
1892.083048,    0.000000
2090.868915,    0.000000
2223.019245,    0.000000
2347.010103,  112.887976
2454.916423,  305.568326
2675.751441,  801.880080
2900.678703, 1387.525490
2953.360282, 1531.098660
3177.476582, 2152.503406
3404.795794, 2552.318532
3632.112951, 2690.934979
3859.428362, 2737.728324
4086.742588, 2756.086456
4314.055958, 2765.613735
4541.369434, 2772.877452
4768.682239, 2778.707048
4995.995448, 2784.650353
5223.308946, 2790.735926
5450.622845, 2796.692325
5677.937109, 2802.646154
5680.901351, 2802.716990
5884.134220, 2804.983149
6111.448330, 2802.338978
6338.762426, 2799.199831
6566.076743, 2795.215325
6793.391414, 2791.163921
7020.706524, 2787.049594
7248.022154, 2782.954401
7475.338304, 2778.878197
7702.654931, 2774.822273
7929.972101, 2770.730795
8157.289719, 2766.730994
8384.607755, 2762.732693
8611.926348, 2758.754046
8839.245402, 2754.826663
9066.564978, 2750.954182
9293.884964, 2747.020961
9521.205472, 2743.133150
9748.526438, 2739.245900
9975.847845, 2735.350834
10203.169706, 2731.459461
10430.492031, 2727.555093
10657.814874, 2723.657730
10885.138239, 2719.790101
11112.462086, 2715.910820
11339.786437, 2712.028211
11567.111290, 2708.169926
11794.436645, 2704.276734
12021.762569, 2700.401105
12249.089065, 2696.536664
12476.416127, 2692.677733
12703.743706, 2688.847157
12931.071795, 2684.978933
13158.400368, 2681.110179
13385.729472, 2677.170641
13613.059196, 2673.238967
13840.389477, 2669.356703
14067.720326, 2665.442297
14295.051820, 2661.515943
14522.383885, 2657.640891
14749.716591, 2653.732239
14977.049882, 2649.914686
15204.383795, 2646.151480
15431.718203, 2642.330293
15659.053203, 2638.531381
15886.388784, 2634.727879
16113.724958, 2630.955719
16341.061681, 2627.134847
16568.399048, 2623.354673
16795.737008, 2619.575829
17023.075574, 2615.773597
17250.414781, 2612.008182
17477.754568, 2608.245956
17705.094915, 2604.472047
17932.435848, 2600.689840
18159.776928, 2595.548896
18387.116400, 2587.800794
18614.455576, 2578.496442
18841.795454, 2569.268508
19069.135956, 2560.069872
19296.476923, 2550.822260
19523.818357, 2541.533443
19751.160299, 2532.451816
19978.502736, 2523.371369
20205.845753, 2514.319023
20433.189345, 2505.276731
20660.533473, 2496.275758
20887.878091, 2487.251606
21115.223224, 2478.242957
21342.568837, 2469.258998
21569.915012, 2460.246854
21797.261716, 2451.453802
22024.608842, 2442.705103
22251.956411, 2433.921520
22479.304553, 2425.177466
22706.653231, 2416.495829
22934.002397, 2407.772077
23161.352138, 2399.086308
23388.702450, 2390.421807
23616.053303, 2381.775516
23843.404701, 2373.023648
24070.756625, 2364.299451
24298.109055, 2355.571256
24525.462122, 2346.819649
24752.815726, 2338.279636
24980.169793, 2329.729557
25207.524414, 2321.248988
25434.879506, 2312.753275
25662.235146, 2304.273918
25889.591382, 2295.832664
26116.948197, 2287.439599
26246.719160, 2282.408489
