Ground Roll distance, Vertical Forces
 342.412792, 509962.471305
 350.627524, 509962.471305
 407.634734, 509962.471305
 418.916862, 509962.471305
 430.159676, 509962.471305
 441.363368, 509962.471305
 452.528131, 509962.471305
 453.268518, 509962.471305
 453.835708, 509962.471305
 454.311711, 509962.471305
 454.553229, 509962.471305
 454.704591, 509962.471305
 454.828326, 509962.471305
 454.876900, 509962.471305
 454.906982, 509962.471305
 454.922421, 509962.471305
 454.928923, 509962.471305
 454.935433, 509962.471305
 455.000531, 509962.471305
 455.651429, 509962.471305
 462.152254, 509962.471305
 506.467511, 509962.471305
 550.492490, 509962.471305
 592.068064, 509962.471305
 608.392812, 509962.471305
 619.952401, 509962.471305
 631.549152, 509962.471305
 666.440020, 509962.471305
 699.941722, 509962.471305
 730.840998, 509962.471305
 759.107722, 509962.471305
 784.793124, 509962.471305
 807.975365, 509962.471305
 828.753845, 509962.471305
 847.243999, 509962.471305
 863.571212, 509962.471305
 867.103113, 509962.471305
 869.220203, 509962.471305
 871.732959, 509962.471305
 874.021265, 509962.471305
 887.026454, 509962.471305
 888.747127, 509962.471305
 889.520655, 509962.471305
 890.331305, 509962.471305
 898.065884, 509962.471305
 907.748589, 509962.471305
 908.085188, 509962.471305
 908.434428, 509962.471305
 911.800166, 509962.471305
 919.596283, 509962.471305
 925.774685, 509962.471305
 926.939435, 509962.471305
 927.073053, 509962.471305
 927.192913, 509962.471305
 928.322113, 509962.471305
 931.673931, 509962.471305
 932.141247, 509962.471305
 932.349981, 509962.471305
 932.494640, 509962.471305
 932.591560, 509962.471305
 932.648363, 509962.471305
 932.671455, 509962.471305
 932.672609, 509962.471305
 932.672702, 509962.471305
 932.672707, 509962.471305
