Speed (CAS), Efficiency
  61.799249,   14.629365
  62.160486,   14.689039
  62.521724,   14.756645
  62.882961,   14.819867
  63.244199,   14.883756
  63.605436,   14.943632
  63.966674,   15.003594
  64.327911,   15.060364
  64.689149,   15.116203
  65.050386,   15.170151
  65.411624,   15.221687
  65.772861,   15.273141
  66.134099,   15.320214
  66.495336,   15.367838
  66.856574,   15.412011
  67.217811,   15.454946
  67.579049,   15.497368
  67.940286,   15.535496
  68.301524,   15.574016
  68.662761,   15.609853
  69.023999,   15.643393
  69.385236,   15.677255
  69.746474,   15.706927
  70.107711,   15.735667
  70.468949,   15.764661
  70.830186,   15.788684
  71.191424,   15.812445
  71.552661,   15.836399
  71.913899,   15.855378
  72.275136,   15.874020
  72.636374,   15.892800
  72.997611,   15.907421
  73.358849,   15.920843
  73.720086,   15.934354
  74.081324,   15.945378
  74.442561,   15.953515
  74.803799,   15.961700
  75.165036,   15.969933
  75.526274,   15.972776
  75.887511,   15.975615
  76.248749,   15.978469
  76.609986,   15.979495
  76.971224,   15.977003
  77.332461,   15.974501
  77.693699,   15.971987
  78.054936,   15.966878
  78.416174,   15.959074
  78.777411,   15.951242
  79.138649,   15.943382
  79.499886,   15.933328
  79.861124,   15.920270
  80.222361,   15.907174
  80.583599,   15.894040
  80.944836,   15.880310
  81.306074,   15.862102
  81.667311,   15.843855
  82.028549,   15.825569
  82.389786,   15.807245
  82.751024,   15.786276
  83.112261,   15.763034
  83.473499,   15.739759
  83.834736,   15.716453
  84.195974,   15.693115
  84.557211,   15.666606
  84.918449,   15.638542
  85.279686,   15.610459
  85.640924,   15.582358
  86.002161,   15.554240
  86.363399,   15.523947
  86.724636,   15.491321
  87.085874,   15.458697
  87.447111,   15.426075
  87.808349,   15.393456
  88.169586,   15.360841
  88.530824,   15.324262
  88.892061,   15.287401
  89.253299,   15.250567
  89.614536,   15.213761
  89.975774,   15.176986
  90.337011,   15.140241
  90.698249,   15.099603
  91.059486,   15.058892
  91.420724,   15.018239
  91.781961,   14.977646
  92.143199,   14.937112
  92.504436,   14.896639
  92.865674,   14.854131
  93.226911,   14.809983
  93.588149,   14.765926
  93.949386,   14.721962
  94.310624,   14.678091
  94.671861,   14.634313
  95.033099,   14.590631
  95.394336,   14.544871
  95.755574,   14.497835
  96.116811,   14.450927
  96.478049,   14.404146
  96.839286,   14.357494
  97.200524,   14.310970
  97.561761,   14.264575
