Speed(TAS), Altitude
  72.073533,    0.000000
  72.420715,  100.000000
  72.770350,  200.000000
  73.122461,  300.000000
  73.477071,  400.000000
  73.834203,  500.000000
  74.193881,  600.000000
  74.556129,  700.000000
  74.920972,  800.000000
  75.288433,  900.000000
  75.658538, 1000.000000
  76.031311, 1100.000000
  76.406779, 1200.000000
  76.784967, 1300.000000
  77.165901, 1400.000000
  77.549607, 1500.000000
  77.936112, 1600.000000
  78.325443, 1700.000000
  78.717627, 1800.000000
  79.112692, 1900.000000
  79.510666, 2000.000000
  79.911577, 2100.000000
  80.315454, 2200.000000
  80.722325, 2300.000000
  81.132221, 2400.000000
  81.545171, 2500.000000
  81.961204, 2600.000000
  82.380351, 2700.000000
  82.802644, 2800.000000
  83.228113, 2900.000000
  83.656790, 3000.000000
  84.088706, 3100.000000
  84.523895, 3200.000000
  84.962389, 3300.000000
  85.404220, 3400.000000
  85.849424, 3500.000000
  86.298032, 3600.000000
  86.750082, 3700.000000
  87.205605, 3800.000000
  87.664640, 3900.000000
  88.127220, 4000.000000
  88.593382, 4100.000000
  89.063163, 4200.000000
  89.536600, 4300.000000
  90.013731, 4400.000000
  90.494593, 4500.000000
  90.979226, 4600.000000
  91.467668, 4700.000000
  91.959958, 4800.000000
  92.456138, 4900.000000
  92.956247, 5000.000000
  93.460326, 5100.000000
  93.968418, 5200.000000
  94.480565, 5300.000000
  94.996809, 5400.000000
  95.517193, 5500.000000
  96.041762, 5600.000000
  96.570560, 5700.000000
  97.103631, 5800.000000
  97.641023, 5900.000000
  98.182780, 6000.000000
  98.728951, 6100.000000
  99.279581, 6200.000000
  99.834720, 6300.000000
 100.394417, 6400.000000
 100.958720, 6500.000000
 101.527680, 6600.000000
 102.101347, 6700.000000
 102.679774, 6800.000000
 103.682351, 6900.000000
 104.477104, 7000.000000
 105.482392, 7100.000000
 106.488568, 7200.000000
 107.495652, 7300.000000
 108.503667, 7400.000000
 109.716183, 7500.000000
 110.725085, 7600.000000
 111.734979, 7700.000000
 112.946299, 7800.000000
 114.156542, 7900.000000
 115.365713, 8000.000000
 116.573819, 8100.000000
 117.780863, 8200.000000
 118.986853, 8300.000000
 120.385771, 8400.000000
 121.588574, 8500.000000
 122.982116, 8600.000000
 124.372405, 8700.000000
 125.759428, 8800.000000
 127.143172, 8900.000000
 128.523622, 9000.000000
 130.086942, 9100.000000
 131.644659, 9200.000000
 133.380627, 9300.000000
 134.925874, 9400.000000
 136.828550, 9500.000000
 138.540390, 9600.000000
 140.423298, 9700.000000
 142.473665, 9800.000000
 144.510978, 9900.000000
 146.535132, 10000.000000
 148.720468, 10100.000000
 151.063235, 10200.000000
 153.387619, 10300.000000
 155.864245, 10400.000000
 158.319689, 10500.000000
 161.090372, 10600.000000
 164.001530, 10700.000000
 167.049136, 10800.000000
 170.393627, 10900.000000
 174.027034, 11000.000000
 178.318371, 11100.000000
 183.424697, 11200.000000
 189.920183, 11300.000000
 219.555268, 11400.000000
 227.210569, 11300.000000
 232.400182, 11200.000000
 236.045303, 11100.000000
 239.161114, 11000.000000
 241.631290, 10900.000000
 243.478619, 10800.000000
 245.188720, 10700.000000
 246.589230, 10600.000000
 248.011510, 10500.000000
 249.113767, 10400.000000
 250.060430, 10300.000000
 251.194145, 10200.000000
 252.169513, 10100.000000
 252.982757, 10000.000000
 253.630149, 9900.000000
 254.286050, 9800.000000
 254.950376, 9700.000000
 255.623041, 9600.000000
 256.122388, 9500.000000
 256.627586, 9400.000000
 257.138575, 9300.000000
 257.470258, 9200.000000
 257.619154, 9100.000000
 257.769138, 9000.000000
 257.731755, 8900.000000
 257.693187, 8800.000000
 257.844112, 8700.000000
 257.804296, 8600.000000
 257.570419, 8500.000000
 257.527156, 8400.000000
 257.482731, 8300.000000
 257.241001, 8200.000000
 257.193187, 8100.000000
 256.945937, 8000.000000
 256.894776, 7900.000000
 256.842484, 7800.000000
 256.587603, 7700.000000
 256.532017, 7600.000000
 256.068219, 7500.000000
 255.803760, 7400.000000
 255.536150, 7300.000000
 255.058775, 7200.000000
 254.783907, 7100.000000
 254.505955, 7000.000000
 254.015267, 6900.000000
 253.730203, 6800.000000
 253.442116, 6700.000000
 253.151027, 6600.000000
 252.856953, 6500.000000
 252.345294, 6400.000000
 252.044331, 6300.000000
 251.740443, 6200.000000
 251.433648, 6100.000000
 251.123962, 6000.000000
 250.811402, 5900.000000
 250.495986, 5800.000000
 249.956394, 5700.000000
 249.634375, 5600.000000
 249.309553, 5500.000000
 248.981944, 5400.000000
 248.651565, 5300.000000
 248.318430, 5200.000000
 247.982556, 5100.000000
 247.643957, 5000.000000
 247.073924, 4900.000000
 246.729017, 4800.000000
 246.381434, 4700.000000
 246.031190, 4600.000000
 245.910610, 4500.000000
 245.555972, 4400.000000
 245.198711, 4300.000000
 244.838840, 4200.000000
 244.476373, 4100.000000
 244.111323, 4000.000000
 243.981268, 3900.000000
 243.611954, 3800.000000
 243.240093, 3700.000000
 242.865698, 3600.000000
 242.488781, 3500.000000
 242.109356, 3400.000000
 241.970104, 3300.000000
 241.586536, 3200.000000
 241.200492, 3100.000000
 240.811984, 3000.000000
 240.175025, 2900.000000
 239.780803, 2800.000000
 239.384155, 2700.000000
 238.985094, 2600.000000
 238.583631, 2500.000000
 238.179777, 2400.000000
 237.773543, 2300.000000
 237.364940, 2200.000000
 236.953980, 2100.000000
 236.540672, 2000.000000
 236.379093, 1900.000000
 235.961910, 1800.000000
 235.542408, 1700.000000
 235.120597, 1600.000000
 234.953684, 1500.000000
 234.528060, 1400.000000
 234.100154, 1300.000000
 233.669977, 1200.000000
 233.497812, 1100.000000
 233.063882, 1000.000000
 232.627705,  900.000000
 232.451843,  800.000000
 232.011955,  700.000000
 231.569846,  600.000000
 231.390326,  500.000000
 230.944546,  400.000000
 230.762854,  300.000000
 230.313427,  200.000000
 229.861819,  100.000000
 229.676527,    0.000000
