Speed (TAS), Efficiency
 139.951918,   14.629365
 141.344531,   14.736414
 142.737143,   14.845609
 144.129756,   14.950007
 145.522368,   15.049798
 146.914980,   15.145052
 148.307593,   15.232795
 149.700205,   15.316250
 151.092817,   15.395758
 152.485430,   15.468824
 153.878042,   15.536386
 155.270654,   15.600703
 156.663267,   15.657842
 158.055879,   15.710655
 159.448492,   15.759787
 160.841104,   15.801368
 162.233716,   15.841249
 163.626329,   15.872888
 165.018941,   15.902635
 166.411553,   15.925482
 167.804166,   15.945755
 169.196778,   15.959639
 170.589391,   15.971223
 171.982003,   15.976052
 173.374615,   15.979853
 174.767228,   15.975608
 176.159840,   15.971331
 177.552452,   15.959366
 178.945065,   15.946018
 180.337677,   15.928536
 181.730290,   15.906260
 183.122902,   15.883875
 184.515514,   15.853452
 185.908127,   15.822335
 187.300739,   15.789087
 188.693351,   15.749509
 190.085964,   15.709837
 191.478576,   15.667001
 192.871189,   15.619216
 194.263801,   15.571378
 195.656413,   15.520917
 197.049026,   15.465378
 198.441638,   15.409845
 199.834250,   15.353777
 201.226863,   15.291005
 202.619475,   15.228314
 204.012088,   15.165709
 205.404700,   15.099231
 206.797312,   15.029963
 208.189925,   14.960866
 209.582537,   14.891944
 210.975149,   14.817992
 212.367762,   14.743020
 213.760374,   14.668317
 215.152986,   14.593886
 216.545599,   14.515331
 217.938211,   14.435473
 219.330824,   14.355986
 220.723436,   14.276872
 222.116048,   14.196446
 223.508661,   14.112519
 224.901273,   14.029063
 226.293885,   13.946079
 227.686498,   13.863568
 229.079110,   13.779110
 230.471723,   13.692469
 231.864335,   13.606396
 233.256947,   13.520890
 234.649560,   13.435949
 236.042172,   13.350765
 237.434784,   13.262332
 238.827397,   13.174552
 240.220009,   13.087424
 241.612622,   13.000943
 243.005234,   12.915108
 244.397846,   12.828553
 245.790459,   12.739885
 247.183071,   12.651940
 248.575683,   12.564715
 249.968296,   12.478204
 251.360908,   12.392403
 252.753521,   12.307306
 254.146133,   12.219877
 255.538745,   12.132594
 256.931358,   12.046082
 258.323970,   11.960335
 259.716582,   11.875346
 261.109195,   11.791110
 262.501807,   11.707619
 263.894420,   11.623115
 265.287032,   11.537976
 266.679644,   11.453636
 268.072257,   11.370089
 269.464869,   11.287325
 270.857481,   11.205339
 272.250094,   11.124121
 273.642706,   11.043665
 275.035319,   10.963091
 276.427931,   10.881470
 277.820543,   10.800652
