Time, Emissions
   0.153333, 8979.849755
   0.155000, 9077.679957
   0.156667, 9175.510160
   0.158333, 9273.340362
   0.160000, 9371.170564
   0.161667, 9469.000766
   0.163333, 9566.830969
   0.165000, 9664.661171
   0.166667, 9762.491373
   0.168333, 9860.321575
   0.170000, 9958.122872
   0.171667, 10055.920559
   0.173333, 10153.718246
   0.175000, 10251.515933
   0.176667, 10349.313620
   0.178333, 10447.111307
   0.180000, 10544.908994
   0.181667, 10642.706682
   0.183333, 10740.504369
   0.185000, 10838.302056
   0.186667, 10936.039265
   0.188333, 11033.768924
   0.190000, 11131.498582
   0.191667, 11229.228240
   0.193333, 11326.957898
   0.195000, 11424.687556
   0.196667, 11522.417215
   0.198333, 11620.146873
   0.200000, 11717.876531
   0.201667, 11815.606189
   0.203333, 11913.402859
   0.205000, 12011.207896
   0.206667, 12109.012934
   0.208333, 12206.817971
   0.210000, 12304.623008
   0.211667, 12402.428045
   0.213333, 12500.233082
   0.215000, 12598.038119
   0.216667, 12695.843156
   0.218333, 12793.648193
   0.220000, 12891.635807
   0.221667, 12989.646217
   0.223333, 13087.656627
   0.225000, 13185.667038
   0.226667, 13283.677448
   0.228333, 13381.687858
   0.230000, 13479.698268
   0.231667, 13577.708679
   0.233333, 13675.719089
   0.235000, 13773.729499
   0.236667, 13871.848655
   0.238333, 13969.981388
   0.240000, 14068.114122
   0.241667, 14166.246855
   0.243333, 14264.379589
   0.245000, 14362.512322
   0.246667, 14460.645055
   0.248333, 14558.777789
   0.250000, 14656.910522
   0.251667, 14755.043256
   0.253333, 14853.215899
   0.255000, 14951.393525
   0.256667, 15049.571151
   0.258333, 15147.748777
   0.260000, 15245.926403
   0.261667, 15344.104029
   0.263333, 15442.281656
   0.265000, 15540.459282
   0.266667, 15638.636908
   0.268333, 15736.814534
   0.270000, 15834.968944
   0.271667, 15933.120455
   0.273333, 16031.271966
   0.275000, 16129.423477
   0.276667, 16227.574988
   0.278333, 16325.726499
   0.280000, 16423.878010
   0.281667, 16522.029520
   0.283333, 16620.181031
   0.285000, 16718.332542
   0.286667, 16816.403136
   0.288333, 16914.463626
   0.290000, 17012.524117
   0.291667, 17110.584607
   0.293333, 17208.645098
   0.295000, 17306.705588
   0.296667, 17404.766078
   0.298333, 17502.826569
   0.300000, 17600.887059
   0.301667, 17698.947550
   0.303333, 17796.874565
   0.305000, 17894.784915
   0.306667, 17992.695265
   0.308333, 18090.605614
   0.310000, 18188.515964
   0.311667, 18286.426314
   0.313333, 18384.336664
   0.315000, 18482.247013
   0.316667, 18580.157363
   0.318333, 18678.067713
   0.320000, 18775.813534
   0.321667, 18873.538813
   0.323333, 18971.264091
   0.325000, 19068.989370
   0.326667, 19166.714648
   0.328333, 19264.439927
   0.330000, 19362.165205
   0.331667, 19459.890484
   0.333333, 19557.615762
   0.335000, 19655.341040
   0.336667, 19753.188282
   0.338333, 19851.050752
   0.340000, 19948.913223
   0.341667, 20046.775693
   0.343333, 20144.638163
   0.345000, 20242.500633
   0.346667, 20340.363103
   0.348333, 20438.225574
   0.350000, 20536.088044
   0.351667, 20633.950514
   0.353333, 20731.900956
   0.355000, 20829.862383
   0.355811, 20877.549828
   0.357478, 20975.568439
   0.359145, 21073.587050
   0.360811, 21171.605661
   0.362478, 21269.624272
   0.364145, 21367.642883
   0.365811, 21465.661494
   0.367478, 21563.680105
   0.369145, 21661.722399
   0.370811, 21759.804032
   0.372478, 21857.885664
   0.374145, 21955.967297
   0.375811, 22054.048929
   0.377478, 22152.130561
   0.379145, 22250.212194
   0.380811, 22348.293826
   0.382478, 22446.375459
   0.384145, 22544.457091
   0.385811, 22642.545339
   0.387478, 22740.644576
   0.389145, 22838.743812
   0.390811, 22936.843048
   0.392478, 23034.942285
   0.394145, 23133.041521
   0.395811, 23231.140758
   0.397478, 23329.239994
   0.399145, 23427.339230
   0.400811, 23525.438467
   0.402478, 23623.525525
   0.404145, 23721.592356
   0.405811, 23819.659187
   0.407478, 23917.726017
   0.409145, 24015.792848
   0.410811, 24113.859679
   0.412478, 24211.926509
   0.414145, 24309.993340
   0.415811, 24408.060171
   0.417478, 24506.127002
   0.418518, 24567.340495
   0.420185, 24665.348150
   0.421852, 24763.355804
   0.423518, 24861.363458
   0.425185, 24959.371112
   0.426852, 25057.378766
   0.428518, 25155.386421
   0.430185, 25253.394075
   0.431852, 25351.401729
   0.433518, 25449.409383
   0.435185, 25547.417038
   0.436852, 25645.392769
   0.438518, 25743.368501
   0.440185, 25841.344233
   0.441852, 25939.319965
   0.443518, 26037.295697
   0.445185, 26135.258309
   0.446852, 26233.220921
   0.448518, 26331.183533
   0.450185, 26429.146145
   0.451852, 26527.108758
   0.453518, 26625.064617
   0.455185, 26723.020477
   0.456852, 26820.976337
   0.458518, 26918.932197
   0.460185, 27016.888056
   0.460185, 27016.888056
   1.655097, 91590.381008
   2.874522, 156514.663574
   4.133302, 222116.330274
   5.482632, 289817.929332
   6.969219, 360926.629673
   8.614908, 436275.110035
  10.453102, 517054.140276
  12.542548, 605041.895811
  15.027550, 704603.276049
  15.027550, 704603.276049
  15.858972, 739082.131352
  16.690395, 773555.300460
  17.521817, 808022.783350
  18.353239, 842484.580000
  19.184662, 876940.690390
  20.016084, 911391.114498
  20.847506, 945835.852306
  21.678929, 980274.903793
  22.510351, 1014708.268940
  23.341773, 1049135.947728
  24.173196, 1083557.940140
  25.004618, 1117974.246157
  25.836040, 1152384.865762
  26.667463, 1186789.798939
  27.498885, 1221189.045671
  28.330307, 1255582.605942
  29.161730, 1289970.479737
  29.993152, 1324352.667042
  30.824574, 1358729.167842
  31.655997, 1393099.982122
  32.487419, 1427465.109870
  33.318841, 1461824.551073
  34.150264, 1496178.305718
  34.981686, 1530526.373792
  35.813108, 1564868.755286
  36.644531, 1599205.450187
  37.475953, 1633536.458485
  38.307375, 1667861.780169
  39.138798, 1702181.415231
  39.138798, 1702181.415231
  40.298666, 1730351.623364
  41.461312, 1758106.705952
  42.622520, 1785622.711966
  43.778533, 1812568.455301
  44.927113, 1838965.916555
  46.063949, 1864823.651820
  47.184952, 1889741.259367
  48.302137, 1914120.902780
  49.411806, 1938129.275635
  49.411806, 1938129.275635
  49.990878, 1969184.401065
  50.575571, 2000302.859498
  51.165723, 2031465.521820
  51.764106, 2062738.838616
  52.381498, 2094424.218771
  53.027216, 2126771.903359
  53.704269, 2159855.899383
  54.414975, 2193759.656641
  55.161144, 2228567.089857
  55.161144, 2228567.089857
  57.014269, 2284076.319347
  58.868203, 2339564.141212
  60.722949, 2395030.518886
  62.578505, 2450475.415889
  64.434873, 2505898.795822
  66.292054, 2561300.622367
  68.150049, 2616680.859293
  70.008858, 2672039.470447
  71.868482, 2727376.419762
  71.868482, 2727376.419762
  72.514813, 2744163.577262
  73.150956, 2760741.496428
  73.789636, 2775580.569858
  74.430995, 2790455.720370
  75.075175, 2805322.884097
  75.721967, 2820199.522869
  76.371231, 2835139.485392
  77.022507, 2850131.891921
  77.674878, 2865142.780287
  77.674878, 2865142.780287
  82.674878, 3008730.802135
  87.674878, 3152038.323150
  92.674878, 3295065.643326
  97.674878, 3437815.727511
 102.674878, 3580295.944924
 107.674878, 3722506.577398
 112.674878, 3864447.907533
 117.674878, 4006120.218682
 122.674878, 4147523.794952
 122.674878, 4147523.794952
 122.676545, 4147573.975400
 122.678211, 4147624.156195
 122.679878, 4147674.336989
 122.681545, 4147724.522422
 122.683211, 4147774.708719
 122.684878, 4147824.895017
 122.686545, 4147875.081315
 122.688211, 4147925.267613
 122.689878, 4147975.453911
 122.691545, 4148025.640209
 122.693211, 4148075.826506
 122.694878, 4148126.012804
 122.696545, 4148176.199102
 122.698211, 4148226.393985
 122.699878, 4148276.590470
 122.701545, 4148326.786955
 122.703211, 4148376.983440
 122.704878, 4148427.179925
 122.706545, 4148477.376410
 122.708211, 4148527.572895
 122.709878, 4148577.769380
 122.711545, 4148627.965865
 122.713211, 4148678.162350
 122.714878, 4148728.369342
 122.716545, 4148778.578295
 122.718211, 4148828.787247
 122.719878, 4148878.996200
 122.721545, 4148929.205153
 122.723211, 4148979.414105
 122.724878, 4149029.623058
 122.726545, 4149079.832011
 122.728211, 4149130.040964
 122.729878, 4149180.249916
 122.731545, 4149230.471138
 122.733211, 4149280.694649
 122.734878, 4149330.918161
 122.736545, 4149381.141673
 122.738211, 4149431.365184
 122.739878, 4149481.588696
 122.741545, 4149531.812208
 122.743211, 4149582.035719
 122.744878, 4149632.259231
 122.746545, 4149682.482742
 122.748211, 4149732.720246
 122.749878, 4149782.960360
 122.751545, 4149833.200475
 122.753211, 4149883.440590
 122.754878, 4149933.680705
 122.756545, 4149983.920819
 122.758211, 4150034.160934
 122.759878, 4150084.401049
 122.761545, 4150134.641164
 122.763211, 4150184.881279
 122.764878, 4150235.137179
 122.766545, 4150285.396027
 122.768211, 4150335.654875
 122.769878, 4150385.913722
 122.771545, 4150436.172570
 122.773211, 4150486.431417
 122.774878, 4150536.690265
 122.776545, 4150586.949113
 122.778211, 4150637.207960
 122.779878, 4150687.466808
 122.781545, 4150737.743138
 122.783211, 4150788.022733
 122.784878, 4150838.302327
 122.786545, 4150888.581921
 122.788211, 4150938.861515
 122.789878, 4150989.141109
 122.791545, 4151039.420703
 122.793211, 4151089.700297
 122.794878, 4151139.979892
 122.796545, 4151190.259486
 122.798211, 4151240.558063
 122.799878, 4151290.860184
 122.801545, 4151341.162305
 122.803211, 4151391.464425
 122.804878, 4151441.766546
 122.806545, 4151492.068667
 122.808211, 4151542.370788
 122.809878, 4151592.672908
 122.811545, 4151642.975029
 122.813211, 4151693.277150
 122.814878, 4151743.599682
 122.816545, 4151793.926025
 122.818211, 4151844.252368
 122.819878, 4151894.578710
 122.821545, 4151944.905053
 122.823211, 4151995.231396
 122.824878, 4152045.557738
 122.826545, 4152095.884081
 122.828211, 4152146.210423
 122.829878, 4152196.536766
 122.831545, 4152246.884963
 122.833211, 4152297.237240
 122.834878, 4152347.589516
 122.836545, 4152397.941792
 122.838211, 4152448.294069
 122.839878, 4152498.646345
 122.841545, 4152548.998622
 122.843211, 4152599.350898
 122.844878, 4152649.703175
 122.846545, 4152700.055451
 122.848211, 4152750.431224
 122.849878, 4152800.811384
 122.851545, 4152851.191543
 122.853211, 4152901.571702
 122.854878, 4152951.951861
 122.856545, 4153002.332021
 122.858211, 4153052.712180
 122.859878, 4153103.092339
 122.861545, 4153153.472498
 122.863211, 4153203.852658
 122.864878, 4153254.257840
 122.866545, 4153304.667693
 122.868211, 4153355.077547
 122.869878, 4153405.487400
 122.871545, 4153455.897253
 122.873211, 4153506.307106
 122.874878, 4153556.716960
 122.876545, 4153607.126813
 122.878211, 4153657.536666
 122.879878, 4153707.946520
 122.881545, 4153758.382524
 122.883211, 4153808.823410
 122.884878, 4153859.264296
 122.886545, 4153909.705182
 122.888211, 4153960.146069
 122.889878, 4154010.586955
 122.891545, 4154061.027841
 122.893211, 4154111.468727
 122.894878, 4154161.909613
 122.896545, 4154212.350499
 122.898211, 4154262.818709
 122.899878, 4154313.292020
 122.901545, 4154363.765330
 122.903211, 4154414.238640
 122.904878, 4154464.711951
 122.906545, 4154515.185261
 122.908211, 4154565.658572
 122.909878, 4154616.131882
 122.911545, 4154666.605192
 122.913211, 4154717.078503
 122.914878, 4154767.580248
 122.916545, 4154818.087300
 122.918211, 4154868.594353
 122.919878, 4154919.101405
 122.921545, 4154969.608458
 122.923211, 4155020.115510
 122.924878, 4155070.622563
 122.926545, 4155121.129615
 122.928211, 4155171.636668
 122.929878, 4155222.143721
 122.931545, 4155272.680255
 122.933211, 4155323.222292
 122.934878, 4155373.764329
 122.936545, 4155424.306366
 122.938211, 4155474.848403
 122.939878, 4155525.390441
 122.941545, 4155575.932478
 122.943211, 4155626.474515
 122.944878, 4155677.016552
 122.946545, 4155727.558589
 122.948211, 4155778.131320
 122.949878, 4155828.709781
 122.951545, 4155879.288241
 122.953211, 4155929.866701
 122.954878, 4155980.445162
 122.956545, 4156031.023622
 122.958211, 4156081.602083
 122.959878, 4156132.180543
 122.961545, 4156182.759003
 122.963211, 4156233.337464
 122.964878, 4156283.947677
 122.966545, 4156334.563818
 122.968211, 4156385.179959
 122.969878, 4156435.796100
 122.971545, 4156486.412240
 122.973211, 4156537.028381
 122.974878, 4156587.644522
 122.976545, 4156638.260663
 122.978211, 4156688.876803
 122.979878, 4156739.492944
 122.981545, 4156790.141816
 122.983211, 4156840.796798
 122.984878, 4156891.451780
 122.986545, 4156942.106762
 122.988211, 4156992.761744
 122.989878, 4157043.416726
 122.991545, 4157094.071708
 122.993211, 4157144.726690
 122.994878, 4157195.381672
 122.996545, 4157246.036654
 122.998211, 4157296.725190
 122.999878, 4157347.419988
 123.001545, 4157398.114787
 123.003211, 4157448.809586
 123.004878, 4157499.504384
 123.006545, 4157550.199183
 123.008211, 4157600.893982
 123.009878, 4157651.588780
 123.011545, 4157702.283579
 123.013211, 4157752.978378
 123.014878, 4157803.707321
 123.016545, 4157854.442639
 123.018211, 4157905.177956
 123.019878, 4157955.913274
 123.021545, 4158006.648591
 123.023211, 4158057.383908
 123.024878, 4158108.119226
 123.026545, 4158158.854543
 123.028211, 4158209.589861
 123.029878, 4158260.325178
 123.031545, 4158311.095195
 123.033211, 4158361.871689
 123.034878, 4158412.648183
 123.036545, 4158463.424677
 123.038211, 4158514.201171
 123.039878, 4158564.977665
 123.041545, 4158615.754159
 123.043211, 4158666.530653
 123.044878, 4158717.307147
 123.046545, 4158768.083641
 123.048211, 4158818.895373
 123.049878, 4158869.713683
 123.051545, 4158920.531993
 123.053211, 4158971.350304
 123.054878, 4159022.168614
 123.056545, 4159072.986924
 123.058211, 4159123.805234
 123.059878, 4159174.623544
 123.061545, 4159225.441854
 123.063211, 4159276.260165
 123.064878, 4159327.114336
 123.066545, 4159377.975201
 123.068211, 4159428.836066
 123.069878, 4159479.696932
 123.071545, 4159530.557797
 123.073211, 4159581.418662
 123.074878, 4159632.279527
 123.076545, 4159683.140393
 123.078211, 4159734.001258
 123.079878, 4159784.862123
 123.081545, 4159835.759233
 123.083211, 4159886.663108
 123.084878, 4159937.566983
 123.086545, 4159988.470859
 123.088211, 4160039.374734
 123.089878, 4160090.278609
 123.091545, 4160141.182485
 123.093211, 4160192.086360
 123.094878, 4160242.990235
 123.096545, 4160293.894111
 123.098211, 4160344.834386
 123.099878, 4160395.781456
 123.101545, 4160446.728526
 123.103211, 4160497.675596
 123.104878, 4160548.622666
 123.106545, 4160599.569736
 123.108211, 4160650.516806
 123.109878, 4160701.463876
 123.111545, 4160752.410946
 123.113211, 4160803.358016
 123.114878, 4160854.341538
 123.116545, 4160905.331865
 123.118211, 4160956.322192
 123.119878, 4161007.312518
 123.121545, 4161058.302845
 123.123211, 4161109.293171
 123.124878, 4161160.283498
 123.126545, 4161211.273824
 123.128211, 4161262.264151
 123.129878, 4161313.254477
 123.131545, 4161364.281277
 123.133211, 4161415.314884
 123.134878, 4161466.348491
 123.136545, 4161517.382099
 123.138211, 4161568.415706
 123.139878, 4161619.449314
 123.141545, 4161670.482921
 123.143211, 4161721.516528
 123.144878, 4161772.550136
 123.146545, 4161823.583743
 123.148211, 4161874.653838
 123.149878, 4161925.730745
 123.151545, 4161976.807651
 123.153211, 4162027.884558
 123.154878, 4162078.961464
 123.156545, 4162130.038370
 123.158211, 4162181.115277
 123.159878, 4162232.192183
 123.161545, 4162283.269090
 123.163211, 4162334.345996
 123.164878, 4162385.459563
 123.166545, 4162436.579973
 123.168211, 4162487.700383
 123.169878, 4162538.820793
 123.171545, 4162589.941203
 123.173211, 4162641.061613
 123.174878, 4162692.182023
 123.176545, 4162743.302433
 123.178211, 4162794.422843
 123.179878, 4162845.543253
 123.181545, 4162896.700361
 123.183211, 4162947.864320
 123.184878, 4162999.028278
 123.186545, 4163050.192236
 123.188211, 4163101.356195
 123.189878, 4163152.520153
 123.191545, 4163203.684111
 123.193211, 4163254.848070
 123.194878, 4163306.012028
 123.196545, 4163357.175986
 123.198211, 4163408.376609
 123.199878, 4163459.584075
 123.201545, 4163510.791542
 123.203211, 4163561.999008
 123.204878, 4163613.206475
 123.206545, 4163664.413941
 123.208211, 4163715.621408
 123.209878, 4163766.828874
 123.211545, 4163818.036341
 123.213211, 4163869.243807
 123.214878, 4163920.487827
 123.216545, 4163971.738671
 123.218211, 4164022.989514
 123.219878, 4164074.240358
 123.221545, 4164125.491202
 123.223211, 4164176.742045
 123.224878, 4164227.992889
 123.226545, 4164279.243732
 123.228211, 4164330.494576
 123.229878, 4164381.745419
 123.231545, 4164433.032659
 123.233211, 4164484.326691
 123.234878, 4164535.620724
 123.236545, 4164586.914757
 123.238211, 4164638.208790
 123.239878, 4164689.502823
 123.241545, 4164740.796856
 123.243211, 4164792.090889
 123.244878, 4164843.384921
 123.246545, 4164894.678954
 123.248211, 4164946.009153
 123.249878, 4164997.346103
 123.251545, 4165048.683053
 123.253211, 4165100.020003
 123.254878, 4165151.356952
 123.256545, 4165202.693902
 123.258211, 4165254.030852
 123.259878, 4165305.367802
 123.261545, 4165356.704752
 123.263211, 4165408.041701
 123.264878, 4165459.414411
 123.266545, 4165510.793795
 123.268211, 4165562.173179
 123.269878, 4165613.552563
 123.271545, 4165664.931948
 123.273211, 4165716.311332
 123.274878, 4165767.690716
 123.276545, 4165819.070101
 123.278211, 4165870.449485
 123.279878, 4165921.828869
 123.281545, 4165973.242316
 123.283211, 4166024.662122
 123.284878, 4166076.081927
 123.286545, 4166127.501733
 123.288211, 4166178.921538
 123.289878, 4166230.341344
 123.291545, 4166281.761149
 123.293211, 4166333.180955
 123.294878, 4166384.600760
 123.296545, 4166436.038047
 123.298211, 4166487.497996
 123.299878, 4166538.957944
 123.301545, 4166590.417892
 123.303211, 4166641.877840
 123.304878, 4166693.337789
 123.306545, 4166744.797737
 123.308211, 4166796.257685
 123.309878, 4166847.717633
 123.311545, 4166899.177582
 123.313211, 4166950.655351
 123.314878, 4167002.156220
 123.316545, 4167053.657090
 123.318211, 4167105.157960
 123.319878, 4167156.658829
 123.321545, 4167208.159699
 123.323211, 4167259.660568
 123.324878, 4167311.161438
 123.326545, 4167362.662308
 123.328211, 4167414.163177
 123.329878, 4167465.681599
 123.331545, 4167517.222773
 123.333211, 4167568.763947
 123.334878, 4167620.305120
 123.336545, 4167671.846294
 123.338211, 4167723.387468
 123.339878, 4167774.928642
 123.341545, 4167826.469815
 123.343211, 4167878.010989
 123.344878, 4167929.552163
 123.346545, 4167981.110564
 123.348211, 4168032.691297
 123.349878, 4168084.272029
 123.351545, 4168135.852762
 123.353211, 4168187.433494
 123.354878, 4168239.014227
 123.356545, 4168290.594960
 123.358211, 4168342.175692
 123.359878, 4168393.756425
 123.361545, 4168445.337157
 123.363211, 4168496.934855
 123.364878, 4168548.554545
 123.366545, 4168600.174234
 123.368211, 4168651.793924
 123.369878, 4168703.413614
 123.371545, 4168755.033303
 123.373211, 4168806.652993
 123.374878, 4168858.272682
 123.376545, 4168909.892372
 123.378211, 4168961.512061
 123.379878, 4169013.148291
 123.381545, 4169064.805960
 123.383211, 4169116.463630
 123.384878, 4169168.121299
 123.386545, 4169219.778969
 123.388211, 4169271.436638
 123.389878, 4169323.094307
 123.391545, 4169374.751977
 123.393211, 4169426.409646
 123.394878, 4169478.067316
 123.396545, 4169529.741187
 123.398211, 4169581.436061
 123.399878, 4169633.130935
 123.401545, 4169684.825809
 123.403211, 4169736.520683
 123.404878, 4169788.215557
 123.406545, 4169839.910431
 123.408211, 4169891.605304
 123.409878, 4169943.300178
 123.411545, 4169994.995052
 123.413211, 4170046.705858
 123.414878, 4170098.437315
 123.416545, 4170150.168772
 123.418211, 4170201.900229
 123.419878, 4170253.631686
 123.421545, 4170305.363143
 123.423211, 4170357.094601
 123.424878, 4170408.826058
 123.426545, 4170460.557515
 123.428211, 4170512.288972
 123.429878, 4170564.036051
 123.431545, 4170615.803379
 123.433211, 4170667.570707
 123.434878, 4170719.338035
 123.436545, 4170771.105363
 123.438211, 4170822.872691
 123.439878, 4170874.640018
 123.441545, 4170926.407346
 123.443211, 4170978.174674
 123.444878, 4171029.942002
 123.446545, 4171081.724593
 123.448211, 4171133.526967
 123.449878, 4171185.329341
 123.451545, 4171237.131715
 123.453211, 4171288.934089
 123.454878, 4171340.736463
 123.456545, 4171392.538838
 123.458211, 4171444.341212
 123.459878, 4171496.143586
 123.461545, 4171547.945960
 123.463211, 4171599.763251
 123.464878, 4171651.599878
 123.466545, 4171703.436505
 123.468211, 4171755.273132
 123.469878, 4171807.109759
 123.471545, 4171858.946386
 123.473211, 4171910.783013
 123.474878, 4171962.619639
 123.476545, 4172014.456266
 123.478211, 4172066.292893
 123.479878, 4172118.144128
 123.481545, 4172170.014297
 123.483211, 4172221.884467
 123.484878, 4172273.754636
 123.486545, 4172325.624806
 123.488211, 4172377.494975
 123.489878, 4172429.365145
 123.491545, 4172481.235314
 123.493211, 4172533.105484
 123.494878, 4172584.975653
 123.496545, 4172636.860103
 123.498211, 4172688.763064
 123.499878, 4172740.666024
 123.501545, 4172792.568985
 123.503211, 4172844.471945
 123.504878, 4172896.374906
 123.506545, 4172948.277866
 123.508211, 4173000.180827
 123.509878, 4173052.083787
 123.511545, 4173103.986748
 123.513211, 4173155.903655
 123.514878, 4173207.838640
 123.516545, 4173259.773626
 123.518211, 4173311.708611
 123.519878, 4173363.643596
 123.521545, 4173415.578581
 123.523211, 4173467.513567
 123.524878, 4173519.448552
 123.526545, 4173571.383537
 123.528211, 4173623.318523
 123.529878, 4173675.267085
 123.531545, 4173727.233247
 123.533211, 4173779.199409
 123.534878, 4173831.165572
 123.536545, 4173883.131734
 123.538211, 4173935.097896
 123.539878, 4173987.064058
 123.541545, 4174039.030220
 123.543211, 4174090.996383
 123.544878, 4174142.962545
 123.546545, 4174194.941896
 123.548211, 4174246.938343
 123.549878, 4174298.934790
 123.551545, 4174350.931237
 123.553211, 4174402.927684
 123.554878, 4174454.924131
 123.556545, 4174506.920578
 123.558211, 4174558.917025
 123.559878, 4174610.913472
 123.561545, 4174662.909919
 123.563211, 4174714.919260
 123.564878, 4174766.945315
 123.566545, 4174818.971370
 123.568211, 4174870.997425
 123.569878, 4174923.023479
 123.571545, 4174975.049534
 123.573211, 4175027.075589
 123.574878, 4175079.101644
 123.576545, 4175131.127699
 123.578211, 4175183.153754
 123.579878, 4175235.192352
 123.581545, 4175287.247208
 123.583211, 4175339.302063
 123.584878, 4175391.356919
 123.586545, 4175443.411775
 123.588211, 4175495.466631
 123.589878, 4175547.521486
 123.591545, 4175599.576342
 123.593211, 4175651.631198
 123.594878, 4175703.686054
 123.596545, 4175755.753080
 123.598211, 4175807.835882
 123.599878, 4175859.918685
 123.601545, 4175912.001487
 123.603211, 4175964.084290
 123.604878, 4176016.167092
 123.606545, 4176068.249894
 123.608211, 4176120.332697
 123.609878, 4176172.415499
 123.611545, 4176224.498302
 123.613211, 4176276.598194
 123.614878, 4176328.720240
 123.616545, 4176380.842286
 123.618211, 4176432.964331
 123.619878, 4176485.086377
 123.621545, 4176537.208423
 123.623211, 4176589.330468
 123.624878, 4176641.452514
 123.626545, 4176693.574560
 123.628211, 4176745.696606
 123.629878, 4176797.848201
 123.631545, 4176850.038099
 123.633211, 4176902.227997
 123.634878, 4176954.417896
 123.636545, 4177006.607794
 123.638211, 4177058.797693
 123.639878, 4177110.987591
 123.641545, 4177163.177489
 123.643211, 4177215.367388
 123.644878, 4177267.557286
 123.646545, 4177319.802755
 123.648211, 4177372.059527
 123.649878, 4177424.316299
 123.651545, 4177476.573072
 123.653211, 4177528.829844
 123.654878, 4177581.086616
 123.656545, 4177633.343388
 123.658211, 4177685.600161
 123.659878, 4177737.856933
 123.661545, 4177790.113705
 123.663211, 4177842.425809
 123.664878, 4177894.749169
 123.666545, 4177947.072528
 123.668211, 4177999.395887
 123.669878, 4178051.719247
 123.671545, 4178104.042606
 123.673211, 4178156.365965
 123.674878, 4178208.689325
 123.676545, 4178261.012684
 123.678211, 4178313.336043
 123.679878, 4178365.713006
 123.681545, 4178418.100872
 123.683211, 4178470.488738
 123.684878, 4178522.876604
 123.686545, 4178575.264470
 123.688211, 4178627.652336
 123.689878, 4178680.040202
 123.691545, 4178732.428068
 123.693211, 4178784.815934
 123.694878, 4178837.203800
 123.696545, 4178889.644404
 123.698211, 4178942.095735
 123.699878, 4178994.547066
 123.701545, 4179046.998397
 123.703211, 4179099.449728
 123.704878, 4179151.901059
 123.706545, 4179204.352390
 123.708211, 4179256.803721
 123.709878, 4179309.255052
 123.711545, 4179361.706383
 123.713211, 4179414.207976
 123.714878, 4179466.719792
 123.716545, 4179519.231609
 123.718211, 4179571.743425
 123.719878, 4179624.255241
 123.721545, 4179676.767058
 123.723211, 4179729.278874
 123.724878, 4179781.790691
 123.726545, 4179834.302507
 123.728211, 4179886.838874
 123.729878, 4179939.406768
 123.731545, 4179991.974662
 123.733211, 4180044.542556
 123.734878, 4180097.110449
 123.736545, 4180149.678343
 123.738211, 4180202.246237
 123.739878, 4180254.814131
 123.741545, 4180307.382025
 123.743211, 4180359.974115
 123.744878, 4180412.596904
 123.746545, 4180465.219693
 123.748211, 4180517.842482
 123.749878, 4180570.465271
 123.751545, 4180623.088060
 123.753211, 4180675.710849
 123.754878, 4180728.333638
 123.756545, 4180780.956427
 123.758211, 4180833.579216
 123.759878, 4180886.247658
