Time, Emissions
   0.280000, 7013.804500
   0.281667, 7055.639923
   0.283333, 7097.475345
   0.285000, 7139.310768
   0.286667, 7181.071279
   0.288333, 7222.822438
   0.290000, 7264.573596
   0.291667, 7306.324755
   0.293333, 7348.075913
   0.295000, 7389.827071
   0.296667, 7431.578230
   0.298333, 7473.329388
   0.300000, 7515.080547
   0.301667, 7556.831705
   0.303333, 7598.576215
   0.305000, 7640.319894
   0.306667, 7682.063574
   0.308333, 7723.807253
   0.310000, 7765.550933
   0.311667, 7807.294612
   0.312369, 7824.892645
   0.314036, 7866.681901
   0.315703, 7908.471158
   0.317369, 7950.260414
   0.319036, 7992.063727
   0.320703, 8033.898244
   0.322369, 8075.732761
   0.324036, 8117.567279
   0.325703, 8159.401796
   0.327369, 8201.236313
   0.329036, 8243.070830
   0.330703, 8284.905347
   0.332369, 8326.739864
   0.334036, 8368.574382
   0.335703, 8410.421051
   0.337369, 8452.294697
   0.339036, 8494.168343
   0.340703, 8536.041989
   0.342369, 8577.915635
   0.344036, 8619.789281
   0.345703, 8661.662927
   0.347369, 8703.536572
   0.349036, 8745.410218
   0.350703, 8787.283864
   0.352369, 8829.160386
   0.354036, 8871.043292
   0.355703, 8912.926197
   0.357369, 8954.809103
   0.359036, 8996.692008
   0.360703, 9038.574914
   0.362369, 9080.457819
   0.364036, 9122.340725
   0.365703, 9164.223630
   0.367369, 9206.106536
   0.368518, 9234.981717
   0.370185, 9276.852404
   0.371852, 9318.723091
   0.373518, 9360.593778
   0.375185, 9402.464464
   0.376852, 9444.335151
   0.378518, 9486.205838
   0.380185, 9528.076525
   0.381852, 9569.947212
   0.383518, 9611.817899
   0.385185, 9653.688586
   0.386852, 9695.546964
   0.388518, 9737.405343
   0.390185, 9779.263722
   0.391852, 9821.122101
   0.393518, 9862.980480
   0.395185, 9904.831700
   0.396852, 9946.682920
   0.398518, 9988.534140
   0.400185, 10030.385361
   0.401852, 10072.236581
   0.403518, 10114.082028
   0.405185, 10155.927475
   0.406852, 10197.772922
   0.408518, 10239.618369
   0.410185, 10281.463816
   0.410185, 10281.463816
   1.604481, 35795.451650
   2.823272, 61447.950909
   4.081386, 87367.841742
   5.429985, 114117.101379
   6.915721, 142211.651279
   8.560390, 171979.894461
  10.397371, 203892.354879
  12.485334, 238650.947716
  14.968358, 277978.157473
  14.968358, 277978.157473
  15.830802, 290972.061760
  16.693245, 303963.580080
  17.555688, 316952.712495
  18.418132, 329939.459069
  19.280575, 342923.819865
  20.143018, 355905.794947
  21.005461, 368885.384376
  21.867905, 381862.588219
  22.730348, 394837.406537
  23.592791, 407809.839396
  24.455235, 420779.886860
  25.317678, 433747.548992
  26.180121, 446712.825858
  27.042565, 459675.717523
  27.905008, 472636.224052
  28.767451, 485594.345509
  29.629895, 498550.081961
  30.492338, 511503.433473
  31.354781, 524454.400111
  32.217225, 537402.981940
  33.079668, 550349.179028
  33.942111, 563292.991440
  34.804555, 576234.419243
  35.666998, 589173.462504
  36.529441, 602110.121290
  37.391885, 615044.395669
  38.254328, 627976.285706
  39.116771, 640905.791471
  39.979215, 653832.913030
  39.979215, 653832.913030
  41.139143, 664969.142880
  42.301874, 675940.962858
  43.463193, 686818.628452
  44.619342, 697471.210135
  45.768081, 707907.340659
  46.905098, 718130.414468
  48.026307, 727982.137374
  49.143709, 737621.343487
  50.253604, 747113.894558
  50.253604, 747113.894558
  50.833005, 759397.558910
  51.418049, 771706.669370
  52.008556, 784033.295961
  52.607292, 796403.525208
  53.225054, 808936.886858
  53.871173, 821732.498207
  54.548638, 834819.321396
  55.259779, 848230.494993
  56.006440, 861999.628243
  56.006440, 861999.628243
  57.858634, 883940.608372
  59.711637, 905873.137349
  61.565449, 927797.200719
  63.420072, 949712.784058
  65.275506, 971619.872976
  67.131752, 993518.453114
  68.988810, 1015408.510147
  70.846682, 1037290.029783
  72.705368, 1059162.997760
  72.705368, 1059162.997760
  73.351774, 1065799.820720
  73.988012, 1072354.217538
  74.626788, 1078220.931635
  75.268241, 1084101.880067
  75.912514, 1089979.637151
  76.559398, 1095861.110848
  77.208755, 1101767.597220
  77.860123, 1107694.798381
  78.512585, 1113629.290465
  78.512585, 1113629.290465
  83.512585, 1170417.874080
  88.512585, 1227095.527845
  93.512585, 1283662.370309
  98.512585, 1340119.574418
 103.512585, 1396470.053879
 108.512585, 1452713.920066
 113.512585, 1508851.284658
 118.512585, 1564882.259632
 123.512585, 1620806.957262
 123.512585, 1620806.957262
 123.514252, 1620824.539414
 123.515918, 1620842.121701
 123.517585, 1620859.703988
 123.519252, 1620877.287885
 123.520918, 1620894.872093
 123.522585, 1620912.456300
 123.524252, 1620930.040508
 123.525918, 1620947.624715
 123.527585, 1620965.208923
 123.529252, 1620982.793130
 123.530918, 1621000.377337
 123.532585, 1621017.961545
 123.534252, 1621035.545752
 123.535918, 1621053.132447
 123.537585, 1621070.719621
 123.539252, 1621088.306795
 123.540918, 1621105.893969
 123.542585, 1621123.481143
 123.544252, 1621141.068317
 123.545918, 1621158.655491
 123.547585, 1621176.242665
 123.549252, 1621193.829839
 123.550918, 1621211.417013
 123.552585, 1621229.006667
 123.554252, 1621246.596799
 123.555918, 1621264.186932
 123.557585, 1621281.777065
 123.559252, 1621299.367197
 123.560918, 1621316.957330
 123.562585, 1621334.547463
 123.564252, 1621352.137595
 123.565918, 1621369.727728
 123.567585, 1621387.317860
 123.569252, 1621404.910454
 123.570918, 1621422.503523
 123.572585, 1621440.096591
 123.574252, 1621457.689660
 123.575918, 1621475.282728
 123.577585, 1621492.875797
 123.579252, 1621510.468866
 123.580918, 1621528.061934
 123.582585, 1621545.655003
 123.584252, 1621563.248071
 123.585918, 1621580.843589
 123.587585, 1621598.439580
 123.589252, 1621616.035571
 123.590918, 1621633.631562
 123.592585, 1621651.227552
 123.594252, 1621668.823543
 123.595918, 1621686.419534
 123.597585, 1621704.015525
 123.599252, 1621721.611515
 123.600918, 1621739.207506
 123.602585, 1621756.805957
 123.604252, 1621774.404883
 123.605918, 1621792.003808
 123.607585, 1621809.602734
 123.609252, 1621827.201659
 123.610918, 1621844.800585
 123.612585, 1621862.399510
 123.614252, 1621879.998436
 123.615918, 1621897.597361
 123.617585, 1621915.196287
 123.619252, 1621932.797659
 123.620918, 1621950.399504
 123.622585, 1621968.001349
 123.624252, 1621985.603193
 123.625918, 1622003.205038
 123.627585, 1622020.806883
 123.629252, 1622038.408727
 123.630918, 1622056.010572
 123.632585, 1622073.612417
 123.634252, 1622091.214261
 123.635918, 1622108.818563
 123.637585, 1622126.423338
 123.639252, 1622144.028114
 123.640918, 1622161.632890
 123.642585, 1622179.237665
 123.644252, 1622196.842441
 123.645918, 1622214.447217
 123.647585, 1622232.051992
 123.649252, 1622249.656768
 123.650918, 1622267.261544
 123.652585, 1622284.868773
 123.654252, 1622302.476476
 123.655918, 1622320.084179
 123.657585, 1622337.691882
 123.659252, 1622355.299585
 123.660918, 1622372.907288
 123.662585, 1622390.514991
 123.664252, 1622408.122694
 123.665918, 1622425.730397
 123.667585, 1622443.338100
 123.669252, 1622460.948246
 123.670918, 1622478.558863
 123.672585, 1622496.169479
 123.674252, 1622513.780096
 123.675918, 1622531.390713
 123.677585, 1622549.001330
 123.679252, 1622566.611947
 123.680918, 1622584.222564
 123.682585, 1622601.833181
 123.684252, 1622619.443798
 123.685918, 1622637.056839
 123.687585, 1622654.670348
 123.689252, 1622672.283857
 123.690918, 1622689.897366
 123.692585, 1622707.510875
 123.694252, 1622725.124384
 123.695918, 1622742.737893
 123.697585, 1622760.351402
 123.699252, 1622777.964911
 123.700918, 1622795.578420
 123.702585, 1622813.194327
 123.704252, 1622830.810698
 123.705918, 1622848.427069
 123.707585, 1622866.043439
 123.709252, 1622883.659810
 123.710918, 1622901.276180
 123.712585, 1622918.892551
 123.714252, 1622936.508921
 123.715918, 1622954.125292
 123.717585, 1622971.741662
 123.719252, 1622989.360421
 123.720918, 1623006.979641
 123.722585, 1623024.598860
 123.724252, 1623042.218080
 123.725918, 1623059.837299
 123.727585, 1623077.456519
 123.729252, 1623095.075738
 123.730918, 1623112.694958
 123.732585, 1623130.314177
 123.734252, 1623147.933397
 123.735918, 1623165.555012
 123.737585, 1623183.177090
 123.739252, 1623200.799168
 123.740918, 1623218.421246
 123.742585, 1623236.043324
 123.744252, 1623253.665402
 123.745918, 1623271.287480
 123.747585, 1623288.909557
 123.749252, 1623306.531635
 123.750918, 1623324.153713
 123.752585, 1623341.778185
 123.754252, 1623359.403118
 123.755918, 1623377.028051
 123.757585, 1623394.652984
 123.759252, 1623412.277918
 123.760918, 1623429.902851
 123.762585, 1623447.527784
 123.764252, 1623465.152718
 123.765918, 1623482.777651
 123.767585, 1623500.402584
 123.769252, 1623518.029896
 123.770918, 1623535.657666
 123.772585, 1623553.285436
 123.774252, 1623570.913207
 123.775918, 1623588.540977
 123.777585, 1623606.168747
 123.779252, 1623623.796518
 123.780918, 1623641.424288
 123.782585, 1623659.052058
 123.784252, 1623676.679829
 123.785918, 1623694.309988
 123.787585, 1623711.940608
 123.789252, 1623729.571228
 123.790918, 1623747.201848
 123.792585, 1623764.832468
 123.794252, 1623782.463088
 123.795918, 1623800.093708
 123.797585, 1623817.724328
 123.799252, 1623835.354948
 123.800918, 1623852.985568
 123.802585, 1623870.618576
 123.804252, 1623888.252046
 123.805918, 1623905.885515
 123.807585, 1623923.518985
 123.809252, 1623941.152454
 123.810918, 1623958.785924
 123.812585, 1623976.419393
 123.814252, 1623994.052863
 123.815918, 1624011.686332
 123.817585, 1624029.319802
 123.819252, 1624046.955646
 123.820918, 1624064.591949
 123.822585, 1624082.228253
 123.824252, 1624099.864556
 123.825918, 1624117.500859
 123.827585, 1624135.137162
 123.829252, 1624152.773465
 123.830918, 1624170.409768
 123.832585, 1624188.046071
 123.834252, 1624205.682374
 123.835918, 1624223.321065
 123.837585, 1624240.960216
 123.839252, 1624258.599367
 123.840918, 1624276.238518
 123.842585, 1624293.877669
 123.844252, 1624311.516820
 123.845918, 1624329.155971
 123.847585, 1624346.795122
 123.849252, 1624364.434273
 123.850918, 1624382.073425
 123.852585, 1624399.714964
 123.854252, 1624417.356964
 123.855918, 1624434.998964
 123.857585, 1624452.640964
 123.859252, 1624470.282964
 123.860918, 1624487.924965
 123.862585, 1624505.566965
 123.864252, 1624523.208965
 123.865918, 1624540.850965
 123.867585, 1624558.492965
 123.869252, 1624576.137341
 123.870918, 1624593.782174
 123.872585, 1624611.427008
 123.874252, 1624629.071842
 123.875918, 1624646.716676
 123.877585, 1624664.361510
 123.879252, 1624682.006343
 123.880918, 1624699.651177
 123.882585, 1624717.296011
 123.884252, 1624734.940845
 123.885918, 1624752.588066
 123.887585, 1624770.235747
 123.889252, 1624787.883429
 123.890918, 1624805.531111
 123.892585, 1624823.178792
 123.894252, 1624840.826474
 123.895918, 1624858.474155
 123.897585, 1624876.121837
 123.899252, 1624893.769519
 123.900918, 1624911.417200
 123.902585, 1624929.067269
 123.904252, 1624946.717799
 123.905918, 1624964.368328
 123.907585, 1624982.018858
 123.909252, 1624999.669388
 123.910918, 1625017.319917
 123.912585, 1625034.970447
 123.914252, 1625052.620976
 123.915918, 1625070.271506
 123.917585, 1625087.922036
 123.919252, 1625105.574938
 123.920918, 1625123.228299
 123.922585, 1625140.881660
 123.924252, 1625158.535020
 123.925918, 1625176.188381
 123.927585, 1625193.841742
 123.929252, 1625211.495102
 123.930918, 1625229.148463
 123.932585, 1625246.801824
 123.934252, 1625264.455184
 123.935918, 1625282.110929
 123.937585, 1625299.767133
 123.939252, 1625317.423337
 123.940918, 1625335.079541
 123.942585, 1625352.735745
 123.944252, 1625370.391949
 123.945918, 1625388.048153
 123.947585, 1625405.704357
 123.949252, 1625423.360561
 123.950918, 1625441.016766
 123.952585, 1625458.675352
 123.954252, 1625476.334397
 123.955918, 1625493.993443
 123.957585, 1625511.652488
 123.959252, 1625529.311534
 123.960918, 1625546.970579
 123.962585, 1625564.629625
 123.964252, 1625582.288670
 123.965918, 1625599.947716
 123.967585, 1625617.606761
 123.969252, 1625635.268172
 123.970918, 1625652.930040
 123.972585, 1625670.591908
 123.974252, 1625688.253775
 123.975918, 1625705.915643
 123.977585, 1625723.577510
 123.979252, 1625741.239378
 123.980918, 1625758.901245
 123.982585, 1625776.563113
 123.984252, 1625794.224981
 123.985918, 1625811.889222
 123.987585, 1625829.553922
 123.989252, 1625847.218621
 123.990918, 1625864.883321
 123.992585, 1625882.548021
 123.994252, 1625900.212720
 123.995918, 1625917.877420
 123.997585, 1625935.542119
 123.999252, 1625953.206819
 124.000918, 1625970.871519
 124.002585, 1625988.538589
 124.004252, 1626006.206116
 124.005918, 1626023.873643
 124.007585, 1626041.541171
 124.009252, 1626059.208698
 124.010918, 1626076.876225
 124.012585, 1626094.543753
 124.014252, 1626112.211280
 124.015918, 1626129.878808
 124.017585, 1626147.546335
 124.019252, 1626165.216225
 124.020918, 1626182.886572
 124.022585, 1626200.556918
 124.024252, 1626218.227265
 124.025918, 1626235.897611
 124.027585, 1626253.567958
 124.029252, 1626271.238304
 124.030918, 1626288.908651
 124.032585, 1626306.578997
 124.034252, 1626324.249344
 124.035918, 1626341.922103
 124.037585, 1626359.595328
 124.039252, 1626377.268553
 124.040918, 1626394.941778
 124.042585, 1626412.615002
 124.044252, 1626430.288227
 124.045918, 1626447.961452
 124.047585, 1626465.634677
 124.049252, 1626483.307902
 124.050918, 1626500.981127
 124.052585, 1626518.656742
 124.054252, 1626536.332819
 124.055918, 1626554.008896
 124.057585, 1626571.684973
 124.059252, 1626589.361050
 124.060918, 1626607.037127
 124.062585, 1626624.713204
 124.064252, 1626642.389281
 124.065918, 1626660.065358
 124.067585, 1626677.741435
 124.069252, 1626695.419884
 124.070918, 1626713.098791
 124.072585, 1626730.777697
 124.074252, 1626748.456604
 124.075918, 1626766.135510
 124.077585, 1626783.814417
 124.079252, 1626801.493324
 124.080918, 1626819.172230
 124.082585, 1626836.851137
 124.084252, 1626854.530043
 124.085918, 1626872.211310
 124.087585, 1626889.893032
 124.089252, 1626907.574754
 124.090918, 1626925.256476
 124.092585, 1626942.938197
 124.094252, 1626960.619919
 124.095918, 1626978.301641
 124.097585, 1626995.983363
 124.099252, 1627013.665085
 124.100918, 1627031.346807
 124.102585, 1627049.030896
 124.104252, 1627066.715442
 124.105918, 1627084.399988
 124.107585, 1627102.084534
 124.109252, 1627119.769080
 124.110918, 1627137.453627
 124.112585, 1627155.138173
 124.114252, 1627172.822719
 124.115918, 1627190.507265
 124.117585, 1627208.191811
 124.119252, 1627225.878719
 124.120918, 1627243.566083
 124.122585, 1627261.253447
 124.124252, 1627278.940811
 124.125918, 1627296.628175
 124.127585, 1627314.315539
 124.129252, 1627332.002903
 124.130918, 1627349.690266
 124.132585, 1627367.377630
 124.134252, 1627385.064994
 124.135918, 1627402.754707
 124.137585, 1627420.444873
 124.139252, 1627438.135039
 124.140918, 1627455.825205
 124.142585, 1627473.515371
 124.144252, 1627491.205538
 124.145918, 1627508.895704
 124.147585, 1627526.585870
 124.149252, 1627544.276036
 124.150918, 1627561.966202
 124.152585, 1627579.658697
 124.154252, 1627597.351642
 124.155918, 1627615.044586
 124.157585, 1627632.737531
 124.159252, 1627650.430475
 124.160918, 1627668.123420
 124.162585, 1627685.816364
 124.164252, 1627703.509309
 124.165918, 1627721.202253
 124.167585, 1627738.895198
 124.169252, 1627756.590445
 124.170918, 1627774.286137
 124.172585, 1627791.981829
 124.174252, 1627809.677520
 124.175918, 1627827.373212
 124.177585, 1627845.068904
 124.179252, 1627862.764596
 124.180918, 1627880.460287
 124.182585, 1627898.155979
 124.184252, 1627915.851671
 124.185918, 1627933.549655
 124.187585, 1627951.248081
 124.189252, 1627968.946507
 124.190918, 1627986.644934
 124.192585, 1628004.343360
 124.194252, 1628022.041786
 124.195918, 1628039.740213
 124.197585, 1628057.438639
 124.199252, 1628075.137065
 124.200918, 1628092.835492
 124.202585, 1628110.536219
 124.204252, 1628128.237391
 124.205918, 1628145.938563
 124.207585, 1628163.639734
 124.209252, 1628181.340906
 124.210918, 1628199.042078
 124.212585, 1628216.743249
 124.214252, 1628234.444421
 124.215918, 1628252.145593
 124.217585, 1628269.846764
 124.219252, 1628287.550236
 124.220918, 1628305.254152
 124.222585, 1628322.958067
 124.224252, 1628340.661983
 124.225918, 1628358.365899
 124.227585, 1628376.069814
 124.229252, 1628393.773730
 124.230918, 1628411.477646
 124.232585, 1628429.181561
 124.234252, 1628446.885477
 124.235918, 1628464.591679
 124.237585, 1628482.298323
 124.239252, 1628500.004966
 124.240918, 1628517.711609
 124.242585, 1628535.418253
 124.244252, 1628553.124896
 124.245918, 1628570.831539
 124.247585, 1628588.538183
 124.249252, 1628606.244826
 124.250918, 1628623.951469
 124.252585, 1628641.660412
 124.254252, 1628659.369798
 124.255918, 1628677.079185
 124.257585, 1628694.788571
 124.259252, 1628712.497957
 124.260918, 1628730.207344
 124.262585, 1628747.916730
 124.264252, 1628765.626117
 124.265918, 1628783.335503
 124.267585, 1628801.044889
 124.269252, 1628818.756577
 124.270918, 1628836.468710
 124.272585, 1628854.180842
 124.274252, 1628871.892974
 124.275918, 1628889.605106
 124.277585, 1628907.317238
 124.279252, 1628925.029370
 124.280918, 1628942.741503
 124.282585, 1628960.453635
 124.284252, 1628978.165767
 124.285918, 1628995.880175
 124.287585, 1629013.595023
 124.289252, 1629031.309871
 124.290918, 1629049.024718
 124.292585, 1629066.739566
 124.294252, 1629084.454414
 124.295918, 1629102.169262
 124.297585, 1629119.884109
 124.299252, 1629137.598957
 124.300918, 1629155.313805
 124.302585, 1629173.030903
 124.304252, 1629190.748436
 124.305918, 1629208.465969
 124.307585, 1629226.183501
 124.309252, 1629243.901034
 124.310918, 1629261.618567
 124.312585, 1629279.336100
 124.314252, 1629297.053632
 124.315918, 1629314.771165
 124.317585, 1629332.488698
 124.319252, 1629350.208473
 124.320918, 1629367.928681
 124.322585, 1629385.648890
 124.324252, 1629403.369098
 124.325918, 1629421.089306
 124.327585, 1629438.809514
 124.329252, 1629456.529722
 124.330918, 1629474.249930
 124.332585, 1629491.970138
 124.334252, 1629509.690346
 124.335918, 1629527.412810
 124.337585, 1629545.135709
 124.339252, 1629562.858608
 124.340918, 1629580.581507
 124.342585, 1629598.304406
 124.344252, 1629616.027304
 124.345918, 1629633.750203
 124.347585, 1629651.473102
 124.349252, 1629669.196001
 124.350918, 1629686.918900
 124.352585, 1629704.644059
 124.354252, 1629722.369653
 124.355918, 1629740.095247
 124.357585, 1629757.820842
 124.359252, 1629775.546436
 124.360918, 1629793.272031
 124.362585, 1629810.997625
 124.364252, 1629828.723220
 124.365918, 1629846.448814
 124.367585, 1629864.174408
 124.369252, 1629881.902253
 124.370918, 1629899.630532
 124.372585, 1629917.358811
 124.374252, 1629935.087089
 124.375918, 1629952.815368
 124.377585, 1629970.543647
 124.379252, 1629988.271926
 124.380918, 1630006.000204
 124.382585, 1630023.728483
 124.384252, 1630041.456762
 124.385918, 1630059.187319
 124.387585, 1630076.918316
 124.389252, 1630094.649312
 124.390918, 1630112.380309
 124.392585, 1630130.111306
 124.394252, 1630147.842303
 124.395918, 1630165.573299
 124.397585, 1630183.304296
 124.399252, 1630201.035293
 124.400918, 1630218.766289
 124.402585, 1630236.499539
 124.404252, 1630254.233224
 124.405918, 1630271.966909
 124.407585, 1630289.700594
 124.409252, 1630307.434279
 124.410918, 1630325.167964
 124.412585, 1630342.901649
 124.414252, 1630360.635334
 124.415918, 1630378.369019
 124.417585, 1630396.102704
 124.419252, 1630413.838653
 124.420918, 1630431.575038
 124.422585, 1630449.311424
 124.424252, 1630467.047810
 124.425918, 1630484.784195
 124.427585, 1630502.520581
 124.429252, 1630520.256966
 124.430918, 1630537.993352
 124.432585, 1630555.729738
 124.434252, 1630573.466123
 124.435918, 1630591.204773
 124.437585, 1630608.943859
 124.439252, 1630626.682945
 124.440918, 1630644.422031
 124.442585, 1630662.161118
 124.444252, 1630679.900204
 124.445918, 1630697.639290
 124.447585, 1630715.378377
 124.449252, 1630733.117463
 124.450918, 1630750.856549
 124.452585, 1630768.597886
 124.454252, 1630786.339658
 124.455918, 1630804.081429
 124.457585, 1630821.823201
 124.459252, 1630839.564972
 124.460918, 1630857.306744
 124.462585, 1630875.048515
 124.464252, 1630892.790286
 124.465918, 1630910.532058
 124.467585, 1630928.273829
 124.469252, 1630946.017865
 124.470918, 1630963.762338
 124.472585, 1630981.506811
 124.474252, 1630999.251284
 124.475918, 1631016.995757
 124.477585, 1631034.740230
 124.479252, 1631052.484703
 124.480918, 1631070.229176
 124.482585, 1631087.973649
 124.484252, 1631105.718122
 124.485918, 1631123.464862
 124.487585, 1631141.212039
 124.489252, 1631158.959217
 124.490918, 1631176.706394
 124.492585, 1631194.453572
 124.494252, 1631212.200749
 124.495918, 1631229.947927
 124.497585, 1631247.695104
 124.499252, 1631265.442281
 124.500918, 1631283.189459
 124.502585, 1631300.938878
 124.504252, 1631318.688729
 124.505918, 1631336.438581
 124.507585, 1631354.188432
 124.509252, 1631371.938283
 124.510918, 1631389.688135
 124.512585, 1631407.437986
 124.514252, 1631425.187838
 124.515918, 1631442.937689
 124.517585, 1631460.687540
 124.519252, 1631478.439607
 124.520918, 1631496.192101
 124.522585, 1631513.944595
 124.524252, 1631531.697090
 124.525918, 1631549.449584
 124.527585, 1631567.202078
 124.529252, 1631584.954572
 124.530918, 1631602.707066
 124.532585, 1631620.459560
 124.534252, 1631638.212055
 124.535918, 1631655.966755
 124.537585, 1631673.721882
 124.539252, 1631691.477008
 124.540918, 1631709.232135
 124.542585, 1631726.987261
 124.544252, 1631744.742388
 124.545918, 1631762.497514
 124.547585, 1631780.252641
 124.549252, 1631798.007767
 124.550918, 1631815.762894
 124.552585, 1631833.520239
 124.554252, 1631851.278013
 124.555918, 1631869.035786
 124.557585, 1631886.793560
 124.559252, 1631904.551333
 124.560918, 1631922.309107
 124.562585, 1631940.066880
 124.564252, 1631957.824654
 124.565918, 1631975.582427
 124.567585, 1631993.340201
 124.569252, 1632011.100196
 124.570918, 1632028.860621
 124.572585, 1632046.621045
 124.574252, 1632064.381469
 124.575918, 1632082.141893
 124.577585, 1632099.902317
 124.579252, 1632117.662741
 124.580918, 1632135.423166
 124.582585, 1632153.183590
 124.584252, 1632170.944014
 124.585918, 1632188.706649
 124.587585, 1632206.469712
 124.589252, 1632224.232774
 124.590918, 1632241.995836
 124.592585, 1632259.758899
 124.594252, 1632277.521961
 124.595918, 1632295.285023
 124.597585, 1632313.048086
 124.599252, 1632330.811148
 124.600918, 1632348.574210
 124.602585, 1632366.339511
 124.604252, 1632384.105245
 124.605918, 1632401.870978
 124.607585, 1632419.636711
 124.609252, 1632437.402444
 124.610918, 1632455.168177
 124.612585, 1632472.933910
 124.614252, 1632490.699643
 124.615918, 1632508.465376
 124.617585, 1632526.231109
 124.619252, 1632543.999055
 124.620918, 1632561.767428
 124.622585, 1632579.535800
 124.624252, 1632597.304173
 124.625918, 1632615.072546
 124.627585, 1632632.840918
 124.629252, 1632650.609291
 124.630918, 1632668.377664
 124.632585, 1632686.146036
 124.634252, 1632703.914409
 124.635918, 1632721.685003
 124.637585, 1632739.456026
 124.639252, 1632757.227049
 124.640918, 1632774.998072
 124.642585, 1632792.769095
 124.644252, 1632810.540119
 124.645918, 1632828.311142
 124.647585, 1632846.082165
 124.649252, 1632863.853188
 124.650918, 1632881.624211
 124.652585, 1632899.397455
