Speed (CAS), Efficiency
  70.179210,   13.746525
  70.727501,   13.946471
  71.275792,   14.153945
  71.824082,   14.292576
  72.372373,   14.419781
  72.920664,   14.550265
  73.468955,   14.655511
  74.017246,   14.751250
  74.565537,   14.848975
  75.113828,   14.948738
  75.662118,   15.027478
  76.210409,   15.103737
  76.758700,   15.181333
  77.306991,   15.260295
  77.855282,   15.333595
  78.403573,   15.392810
  78.951864,   15.452904
  79.500155,   15.513892
  80.048445,   15.575791
  80.596736,   15.635766
  81.145027,   15.680332
  81.693318,   15.725457
  82.241609,   15.771150
  82.789900,   15.817417
  83.338191,   15.864266
  83.886481,   15.904728
  84.434772,   15.937122
  84.983063,   15.969860
  85.531354,   16.002946
  86.079645,   16.036383
  86.627936,   16.070175
  87.176227,   16.102975
  87.724517,   16.122135
  88.272808,   16.141461
  88.821099,   16.160954
  89.369390,   16.180615
  89.917681,   16.200446
  90.465972,   16.220447
  91.014263,   16.240620
  91.562553,   16.248629
  92.110844,   16.254740
  92.659135,   16.260893
  93.207426,   16.267087
  93.755717,   16.273322
  94.304008,   16.279598
  94.852299,   16.285916
  95.400589,   16.292276
  95.948880,   16.287894
  96.497171,   16.275232
  97.045462,   16.262518
  97.593753,   16.249752
  98.142044,   16.236935
  98.690335,   16.224066
  99.238625,   16.211145
  99.786916,   16.198174
 100.335207,   16.185153
 100.883498,   16.172081
 101.431789,   16.139351
 101.980080,   16.104369
 102.528371,   16.069350
 103.076661,   16.034297
 103.624952,   15.999211
 104.173243,   15.964093
 104.721534,   15.928945
 105.269825,   15.893768
 105.818116,   15.858564
 106.366407,   15.823333
 106.914697,   15.788078
 107.462988,   15.745402
 108.011279,   15.693095
 108.559570,   15.640872
 109.107861,   15.588733
 109.656152,   15.536681
 110.204443,   15.484716
 110.752733,   15.432842
 111.301024,   15.381059
 111.849315,   15.329369
 112.397606,   15.277775
 112.945897,   15.226276
 113.494188,   15.174875
 114.042479,   15.123574
 114.590770,   15.072374
 115.139060,   15.011796
 115.687351,   14.943366
 116.235642,   14.875237
 116.783933,   14.807408
 117.332224,   14.739880
 117.880515,   14.672654
 118.428806,   14.605728
 118.977096,   14.539104
 119.525387,   14.472782
 120.073678,   14.406761
 120.621969,   14.341041
 121.170260,   14.275624
 121.718551,   14.210507
 122.266842,   14.145692
 122.815132,   14.081178
 123.363423,   14.016966
 123.911714,   13.953054
 124.460005,   13.886785
