Ground distance, Vertical Forces
   0.000000, 220649.625000
   0.015373, 220649.625000
   0.168785, 220649.625000
   0.339217, 220649.625000
   0.509649, 220649.625000
   0.680081, 220649.625000
   0.850513, 220649.625000
   1.020945, 220649.625000
   1.191377, 220649.625000
   1.361810, 220649.625000
   1.532242, 220649.625000
   1.702674, 220649.625000
   2.119176, 220649.625000
   2.566403, 220649.625000
   3.013630, 220649.625000
   3.460857, 220649.625000
   3.908084, 220649.625000
   4.355311, 220649.625000
   4.802538, 220649.625000
   5.249765, 220649.625000
   5.696992, 220649.625000
   6.144219, 220649.625000
   6.834921, 220649.625000
   7.556023, 220649.625000
   8.277125, 220649.625000
   8.998227, 220649.625000
   9.719329, 220649.625000
  10.440431, 220649.625000
  11.161533, 220649.625000
  11.882635, 220649.625000
  12.603737, 220649.625000
  13.324839, 220649.625000
  14.286743, 220649.625000
  15.278714, 220649.625000
  16.270685, 220649.625000
  17.262656, 220649.625000
  18.254627, 220649.625000
  19.246597, 220649.625000
  20.238568, 220649.625000
  21.230539, 220649.625000
  22.222510, 220649.625000
  23.214481, 220649.625000
  24.444509, 220649.625000
  25.704260, 220649.625000
  26.964012, 220649.625000
  28.223763, 220649.625000
  29.483515, 220649.625000
  30.743266, 220649.625000
  32.003017, 220649.625000
  33.262769, 220649.625000
  34.522520, 220649.625000
  35.782272, 220649.625000
  37.277267, 220649.625000
  38.801634, 220649.625000
  40.326001, 220649.625000
  41.850368, 220649.625000
  43.374735, 220649.625000
  44.899102, 220649.625000
  46.423469, 220649.625000
  47.947835, 220649.625000
  49.472202, 220649.625000
  50.996569, 220649.625000
  52.753203, 220649.625000
  54.538837, 220649.625000
  56.324472, 220649.625000
  58.110106, 220649.625000
  59.895740, 220649.625000
  61.681374, 220649.625000
  63.467009, 220649.625000
  65.252643, 220649.625000
  67.038277, 220649.625000
  68.823911, 220649.625000
  70.838111, 220649.625000
  72.880849, 220649.625000
  74.923587, 220649.625000
  76.966325, 220649.625000
  79.009063, 220649.625000
  81.051801, 220649.625000
  83.094539, 220649.625000
  85.137277, 220649.625000
  87.180015, 220649.625000
  89.222753, 220649.625000
  91.490044, 220649.625000
  93.785372, 220649.625000
  96.080700, 220649.625000
  98.376028, 220649.625000
 100.671357, 220649.625000
 102.966685, 220649.625000
 105.262013, 220649.625000
 107.557341, 220649.625000
 109.852669, 220649.625000
 112.147997, 220649.625000
 114.663848, 220649.625000
 117.207232, 220649.625000
 119.750617, 220649.625000
 122.294002, 220649.625000
 124.837386, 220649.625000
 127.380771, 220649.625000
 129.924156, 220649.625000
 132.467540, 220649.625000
 135.010925, 220649.625000
 137.554309, 220649.625000
 140.314173, 220649.625000
 143.101066, 220649.625000
 145.887959, 220649.625000
 148.674852, 220649.625000
 151.461746, 220649.625000
 154.248639, 220649.625000
 157.035532, 220649.625000
 159.822425, 220649.625000
 162.609318, 220649.625000
 165.396211, 220649.625000
 168.395532, 220649.625000
 171.421377, 220649.625000
 174.447222, 220649.625000
 177.473067, 220649.625000
 180.498912, 220649.625000
 183.524756, 220649.625000
 186.550601, 220649.625000
 189.576446, 220649.625000
 192.602291, 220649.625000
 195.628136, 220649.625000
 198.862355, 220649.625000
 202.122591, 220649.625000
 205.382827, 220649.625000
 208.643064, 220649.625000
 211.903300, 220649.625000
 215.163536, 220649.625000
 218.423773, 220649.625000
 221.684009, 220649.625000
 224.944245, 220649.625000
 228.204481, 220649.625000
 231.668895, 220649.625000
 235.158801, 220649.625000
 238.648708, 220649.625000
 242.138614, 220649.625000
 245.628521, 220649.625000
 249.118428, 220649.625000
 252.608334, 220649.625000
 256.098241, 220649.625000
 259.588147, 220649.625000
 263.078054, 220649.625000
 266.767166, 220649.625000
 270.481150, 220649.625000
 274.195135, 220649.625000
 277.909119, 220649.625000
 281.623104, 220649.625000
 285.337089, 220649.625000
 289.051073, 220649.625000
 292.765058, 220649.625000
 296.479042, 220649.625000
 300.193027, 220649.625000
 304.101016, 220649.625000
 308.033229, 220649.625000
 311.965441, 220649.625000
 315.897653, 220649.625000
 319.829866, 220649.625000
 323.762078, 220649.625000
 327.694291, 220649.625000
 331.626503, 220649.625000
 335.558716, 220649.625000
 339.490928, 220649.625000
 343.612015, 220649.625000
 347.756684, 220649.625000
 351.901354, 220649.625000
 356.046023, 220649.625000
 360.190693, 220649.625000
 364.335362, 220649.625000
 368.480032, 220649.625000
 372.624701, 220649.625000
 376.769371, 220649.625000
 380.914040, 220649.625000
 385.242527, 220649.625000
 389.593966, 220649.625000
 393.945405, 220649.625000
 398.296843, 220649.625000
 402.648282, 220649.625000
 406.999720, 220649.625000
 411.351159, 220649.625000
 415.702597, 220649.625000
 420.054036, 220649.625000
 424.405474, 220649.625000
 428.935751, 220649.625000
 433.488357, 220649.625000
 438.040963, 220649.625000
 442.593569, 220649.625000
 447.146175, 220649.625000
 451.698781, 220649.625000
 456.251387, 220649.625000
 460.803994, 220649.625000
 465.356600, 220649.625000
 469.909206, 220649.625000
 474.635749, 220649.625000
 479.384011, 220649.625000
 484.132272, 220649.625000
 488.880534, 220649.625000
 493.628795, 220649.625000
 498.377056, 220649.625000
 503.125318, 220649.625000
 507.873579, 220649.625000
 512.621841, 220649.625000
 517.370102, 220649.625000
 522.287483, 220649.625000
 527.225979, 220649.625000
 532.164476, 220649.625000
 537.102972, 220649.625000
 542.041469, 220649.625000
 546.979965, 220649.625000
 551.918462, 220649.625000
 556.856959, 220649.625000
 561.795455, 220649.625000
 566.733952, 220649.625000
 571.836835, 220649.625000
 576.960243, 220649.625000
 582.083652, 220649.625000
 587.207060, 220649.625000
 592.330468, 220649.625000
 597.453877, 220649.625000
 602.577285, 220649.625000
 607.700694, 220649.625000
 612.824102, 220649.625000
 617.947510, 220649.625000
 623.230690, 220649.625000
 628.533819, 220649.625000
 633.836948, 220649.625000
 639.140077, 220649.625000
 644.443206, 220649.625000
 649.746335, 220649.625000
 655.049464, 220649.625000
 660.352593, 220649.625000
 665.655722, 220649.625000
 670.958851, 220649.625000
 676.417244, 220649.625000
 681.895024, 220649.625000
 687.372804, 220649.625000
 692.850584, 220649.625000
 698.328364, 220649.625000
 703.806143, 220649.625000
 709.283923, 220649.625000
 714.761703, 220649.625000
 720.239483, 220649.625000
 725.717263, 220649.625000
 731.303522, 220649.625000
 736.903326, 220649.625000
 742.503130, 220649.625000
 748.102934, 220649.625000
 750.429016, 220649.625000
 756.112488, 220649.625000
 761.795960, 220649.625000
 767.479432, 220649.625000
 773.162904, 220649.625000
 778.846375, 220649.625000
 784.568708, 220649.625000
 790.379849, 220649.625000
 796.190990, 220649.625000
 802.002132, 220649.625000
 807.813273, 220649.625000
 813.624414, 220649.625000
 819.435555, 220649.625000
 825.246697, 220649.625000
 831.057838, 220649.625000
 836.868979, 220649.625000
 842.727488, 220649.625000
 848.694245, 220649.625000
 854.661002, 220649.625000
 860.627759, 220649.625000
 866.594516, 220649.625000
 872.561273, 220649.625000
 878.528030, 220649.625000
 884.494787, 220649.625000
 890.461544, 220649.625000
 896.428301, 220649.625000
 902.439491, 220649.625000
 908.552225, 220649.625000
 914.664958, 220649.625000
 920.777691, 220649.625000
 926.890425, 220649.625000
 933.003158, 220649.625000
 939.115891, 220649.625000
 945.228625, 220649.625000
 951.341358, 220649.625000
 957.454091, 220649.625000
 961.706192, 220649.625000
 967.934738, 220647.667493
 974.163284, 220641.795007
 980.391830, 220632.007647
 986.620376, 220618.305585
 992.848922, 220600.689066
 999.077468, 220579.158401
1005.306014, 220553.713972
1011.534560, 220524.356232
1017.763106, 220491.085701
1023.991652, 220453.902968
1030.261056, 220410.259727
1036.530460, 220362.230210
1042.799864, 220309.815374
1049.069269, 220253.016261
1055.338673, 220191.834003
1061.618214, 220125.105440
1067.897755, 220053.844506
