Speed (CAS), Efficiency
 184.787041,   14.813951
 186.452516,   14.973593
 188.117992,   15.128151
 189.783467,   15.278006
 191.448942,   15.423143
 193.114418,   15.558978
 194.779893,   15.690963
 196.445369,   15.819545
 198.110844,   15.938432
 199.776319,   16.054163
 201.441795,   16.165575
 203.107270,   16.268812
 204.772746,   16.370358
 206.438221,   16.463436
 208.103696,   16.553685
 209.769172,   16.638163
 211.434647,   16.717759
 213.100123,   16.793299
 214.765598,   16.862981
 216.431073,   16.929312
 218.096549,   16.989902
 219.762024,   17.046822
 221.427500,   17.099221
 223.092975,   17.146590
 224.758450,   17.191765
 226.423926,   17.229502
 228.089401,   17.267686
 229.754877,   17.296567
 231.420352,   17.324942
 233.085827,   17.348902
 234.751303,   17.367514
 236.416778,   17.386299
 238.082254,   17.396664
 239.747729,   17.405674
 241.413204,   17.413749
 243.078680,   17.413132
 244.744155,   17.412511
 246.409631,   17.410148
 248.075106,   17.400025
 249.740581,   17.389845
 251.406057,   17.378878
 253.071532,   17.359387
 254.737008,   17.339812
 256.402483,   17.320153
 258.067958,   17.293548
 259.733434,   17.264821
 261.398909,   17.236005
 263.064385,   17.205078
 264.729860,   17.167512
 266.395335,   17.129874
 268.060811,   17.092166
 269.726286,   17.050726
 271.391762,   17.004667
 273.057237,   16.958575
 274.722712,   16.912453
 276.388188,   16.863419
 278.053663,   16.809417
 279.719139,   16.755438
 281.384614,   16.701485
 283.050089,   16.647562
 284.715565,   16.586520
 286.381040,   16.525302
 288.046516,   16.464180
 289.711991,   16.403159
 291.377466,   16.340918
 293.042942,   16.273160
 294.708417,   16.205580
 296.373893,   16.138181
 298.039368,   16.070965
 299.704843,   16.003934
 301.370319,   15.930701
 303.035794,   15.857661
 304.701270,   15.784891
 306.366745,   15.712393
 308.032220,   15.640167
 309.697696,   15.566461
 311.363171,   15.488870
 313.028647,   15.411638
 314.694122,   15.334768
 316.359597,   15.258258
 318.025073,   15.182111
 319.690548,   15.106203
 321.356023,   15.025390
 323.021499,   14.945024
 324.686974,   14.865104
 326.352450,   14.785629
 328.017925,   14.706600
 329.683400,   14.628016
 331.348876,   14.549539
 333.014351,   14.467020
 334.679827,   14.385025
 336.345302,   14.303552
 338.010777,   14.222600
 339.676253,   14.142165
 341.341728,   14.062246
 343.007204,   13.982841
 344.672679,   13.902662
 346.338154,   13.820052
 348.003630,   13.738026
 349.669105,   13.656582
