Speed, Power
  86.261879, 3158235.888769
  87.362374, 3116453.055746
  88.462868, 3094486.482074
  89.563363, 3081465.089327
  90.663857, 3077642.570184
  91.764352, 3075849.924330
  92.864846, 3076449.468501
  93.965341, 3081542.390478
  95.065835, 3085526.824671
  96.166330, 3093240.916143
  97.266825, 3102997.901859
  98.367319, 3111879.615121
  99.467814, 3122907.085030
 100.568308, 3136810.141902
 101.668803, 3150031.623516
 102.769297, 3162564.071558
 103.869792, 3179683.426744
 104.970286, 3196453.756965
 106.070781, 3212689.177627
 107.171275, 3228762.459220
 108.271770, 3249410.155121
 109.372265, 3269674.531220
 110.472759, 3289551.691382
 111.573254, 3309037.739473
 112.673748, 3331505.593747
 113.774243, 3355556.594412
 114.874737, 3379360.091341
 115.975232, 3402913.690526
 117.075726, 3426214.997958
 118.176221, 3453369.917080
 119.276716, 3483599.327116
 120.377210, 3513775.083490
 121.477705, 3543896.691173
 122.578199, 3573963.655133
 123.678694, 3603975.480343
 124.779188, 3639702.794957
 125.879683, 3678765.852068
 126.980177, 3718012.320212
 128.080672, 3757443.802849
 129.181166, 3797061.903437
 130.281661, 3836868.225434
 131.382156, 3876864.372299
 132.482650, 3921932.176895
 133.583145, 3970315.304468
 134.683639, 4019090.660165
 135.784134, 4068261.475267
 136.884628, 4117830.981057
 137.985123, 4167802.408819
 139.085617, 4218178.989834
 140.186112, 4268963.955385
 141.286607, 4321233.495887
 142.387101, 4382419.952460
 143.487596, 4444247.167252
 144.588090, 4506720.092612
 145.688585, 4569843.680894
 146.789079, 4633622.884447
 147.889574, 4698062.655623
 148.990068, 4763167.946773
 150.090563, 4828943.710249
 151.191057, 4895394.898400
 152.291552, 4962526.463580
 153.392047, 5034784.495598
 154.492541, 5112368.307075
 155.593036, 5190841.329016
 156.693530, 5270209.895521
 157.794025, 5350480.340691
 158.894519, 5431658.998626
 159.995014, 5513752.203427
 161.095508, 5596766.289193
 162.196003, 5680707.590025
 163.296498, 5765582.440024
 164.396992, 5851397.173291
 165.497487, 5938158.123924
 166.597981, 6025871.626026
 167.698476, 6114544.013696
 168.798970, 6210897.164293
 169.899465, 6310854.201701
 170.999959, 6411970.511424
 172.100454, 6514253.602449
 173.200948, 6617710.983764
 174.301443, 6722350.164356
 175.401938, 6828178.653210
 176.502432, 6935203.959315
 177.602927, 7043433.591658
 178.703421, 7152875.059224
 179.803916, 7263535.871002
 180.904410, 7375423.535978
 182.004905, 7488545.563139
 183.105399, 7602909.461472
 184.205894, 7718522.739964
 185.306389, 7835392.907602
 186.406883, 7953527.473373
 187.507378, 8072933.946264
 188.607872, 8193619.835261
 189.708367, 8323844.179667
 190.808861, 8456748.683659
 191.909356, 8591121.531649
 193.009850, 8726971.192347
 194.110345, 8864306.134460
 195.210839, 9003134.826696
