Speed (CAS), Rate of Climb
 130.082149, 1731.014565
 131.451560, 1747.267693
 132.820970, 1762.820144
 134.190380, 1777.686903
 135.559790, 1792.079428
 136.929201, 1806.331385
 138.298611, 1819.973465
 139.668021, 1832.764032
 141.037432, 1844.931835
 142.406842, 1857.042602
 143.776252, 1868.637490
 145.145663, 1879.432804
 146.515073, 1889.734213
 147.884483, 1899.555688
 149.253894, 1909.017003
 150.623304, 1918.075079
 151.992714, 1926.249808
 153.362125, 1933.962849
 154.731535, 1941.415726
 156.100945, 1948.316617
 157.470355, 1954.698154
 158.839766, 1960.330187
 160.209176, 1965.644365
 161.578586, 1970.471239
 162.947997, 1974.826548
 164.317407, 1978.496326
 165.686817, 1981.578057
 167.056228, 1984.430824
 168.425638, 1986.532556
 169.795048, 1988.410473
 171.164459, 1989.195343
 172.533869, 1989.798479
 173.903279, 1989.881047
 175.272689, 1989.247721
 176.642100, 1988.352015
 178.011510, 1986.465745
 179.380920, 1984.269342
 180.750331, 1981.810393
 182.119741, 1978.191800
 183.489151, 1974.262173
 184.858562, 1970.080074
 186.227972, 1964.822823
 187.597382, 1959.211549
 188.966793, 1953.278413
 190.336203, 1946.388849
 191.705613, 1939.019032
 193.075024, 1931.320237
 194.444434, 1923.080875
 195.813844, 1913.806534
 197.183254, 1904.216026
 198.552665, 1894.329437
 199.922075, 1883.678543
 201.291485, 1872.171445
 202.660896, 1860.281737
 204.030306, 1848.102903
 205.399716, 1835.224217
 206.769127, 1821.392972
 208.138537, 1807.158647
 209.507947, 1792.559874
 210.877358, 1777.607708
 212.246768, 1761.439821
 213.616178, 1744.774424
 214.985588, 1727.684139
 216.354999, 1710.243148
 217.724409, 1692.344193
 219.093819, 1673.166928
 220.463230, 1653.544110
 221.832640, 1633.503624
 223.202050, 1613.049241
 224.571461, 1592.146015
 225.940871, 1570.200439
 227.310281, 1547.499468
 228.679692, 1524.360354
 230.049102, 1500.751802
 231.418512, 1476.671633
 232.787923, 1452.118395
 234.157333, 1426.454064
 235.526743, 1400.048184
 236.896153, 1373.149193
 238.265564, 1345.755546
 239.634974, 1317.865554
 241.004384, 1289.432275
 242.373795, 1260.440488
 243.743205, 1230.120437
 245.112615, 1199.282527
 246.482026, 1167.880151
 247.851436, 1135.913796
 249.220846, 1103.423730
 250.590257, 1070.408325
 251.959667, 1036.862108
 253.329077, 1002.157401
 254.698487,  966.531153
 256.067898,  930.357244
 257.437308,  893.633970
 258.806718,  856.263974
 260.176129,  818.259135
 261.545539,  779.697948
 262.914949,  740.578707
 264.284360,  700.858986
 265.653770,  659.509559
