Vfailure/VsTO, Distance
   0.500000, 1302.303118
   0.500551, 1304.978907
   0.501101, 1307.654697
   0.501652, 1310.330487
   0.502202, 1313.006276
   0.502753, 1315.682066
   0.503303, 1318.357856
   0.503854, 1321.033645
   0.504404, 1323.709435
   0.504955, 1326.385224
   0.505506, 1329.061014
   0.506056, 1331.736804
   0.506607, 1334.412593
   0.507157, 1337.088383
   0.507708, 1339.764173
   0.508258, 1342.439962
   0.508809, 1345.115752
   0.509359, 1347.791541
   0.509910, 1350.467331
   0.510460, 1353.143121
   0.511011, 1355.818910
   0.511562, 1358.494700
   0.512112, 1361.170490
   0.512663, 1363.846279
   0.513213, 1366.522069
   0.513764, 1369.197858
   0.514314, 1371.873648
   0.514865, 1374.549438
   0.515415, 1377.225227
   0.515966, 1379.901017
   0.516517, 1382.576807
   0.517067, 1385.252596
   0.517618, 1387.928386
   0.518168, 1390.604176
   0.518719, 1393.279965
   0.519269, 1395.955755
   0.519820, 1398.631544
   0.520370, 1401.307334
   0.520921, 1403.983124
   0.521471, 1406.658913
   0.522022, 1409.334703
   0.522573, 1412.010493
   0.523123, 1414.686282
   0.523674, 1417.362072
   0.524224, 1420.037861
   0.524775, 1422.713651
   0.525325, 1425.389441
   0.525876, 1428.065230
   0.526426, 1430.741020
   0.526977, 1433.416810
   0.527528, 1436.092599
   0.528078, 1438.768389
   0.528629, 1441.444178
   0.529179, 1444.119968
   0.529730, 1446.795758
   0.530280, 1449.471547
   0.530831, 1452.147337
   0.531381, 1454.823127
   0.531932, 1457.498916
   0.532482, 1460.174706
   0.533033, 1462.850496
   0.533584, 1465.526285
   0.534134, 1468.202075
   0.534685, 1470.877864
   0.535235, 1473.553654
   0.535786, 1476.229444
   0.536336, 1478.905233
   0.536887, 1481.581023
   0.537437, 1484.256813
   0.537988, 1486.932602
   0.538539, 1489.608392
   0.539089, 1492.284181
   0.539640, 1494.959971
   0.540190, 1497.635761
   0.540741, 1500.311550
   0.541291, 1502.987340
   0.541842, 1505.663130
   0.542392, 1508.338919
   0.542943, 1511.014709
   0.543493, 1513.690498
   0.544044, 1516.366288
   0.544595, 1519.042078
   0.545145, 1521.717867
   0.545696, 1524.393657
   0.546246, 1527.069447
   0.546797, 1529.745236
   0.547347, 1532.421026
