Vfailure/VsTO, Distance
   0.500000, 5022.873141
   0.500551, 5021.825752
   0.501101, 5020.778364
   0.501652, 5019.730976
   0.502202, 5018.683587
   0.502753, 5017.636199
   0.503303, 5016.588811
   0.503854, 5015.541422
   0.504404, 5014.494034
   0.504955, 5013.446646
   0.505506, 5012.399258
   0.506056, 5011.351869
   0.506607, 5010.304481
   0.507157, 5009.257093
   0.507708, 5008.209704
   0.508258, 5007.162316
   0.508809, 5006.114928
   0.509359, 5005.067539
   0.509910, 5004.020151
   0.510460, 5002.972763
   0.511011, 5001.925374
   0.511562, 5000.877986
   0.512112, 4999.830598
   0.512663, 4998.783210
   0.513213, 4997.735821
   0.513764, 4996.688433
   0.514314, 4995.641045
   0.514865, 4994.593656
   0.515415, 4993.546268
   0.515966, 4992.498880
   0.516517, 4991.451491
   0.517067, 4990.404103
   0.517618, 4989.356715
   0.518168, 4988.309326
   0.518719, 4987.261938
   0.519269, 4986.214550
   0.519820, 4985.167162
   0.520370, 4984.119773
   0.520921, 4983.072385
   0.521471, 4982.024997
   0.522022, 4980.977608
   0.522573, 4979.930220
   0.523123, 4978.882832
   0.523674, 4977.835443
   0.524224, 4976.788055
   0.524775, 4975.740667
   0.525325, 4974.693278
   0.525876, 4973.645890
   0.526426, 4972.598502
   0.526977, 4971.551114
   0.527528, 4970.503725
   0.528078, 4969.456337
   0.528629, 4968.408949
   0.529179, 4967.361560
   0.529730, 4966.314172
   0.530280, 4965.266784
   0.530831, 4964.219395
   0.531381, 4963.172007
   0.531932, 4962.124619
   0.532482, 4961.077230
   0.533033, 4960.029842
   0.533584, 4958.982454
   0.534134, 4957.935066
   0.534685, 4956.887677
   0.535235, 4955.840289
   0.535786, 4954.792901
   0.536336, 4953.745512
   0.536887, 4952.698124
   0.537437, 4951.650736
   0.537988, 4950.603347
   0.538539, 4949.555959
   0.539089, 4948.508571
   0.539640, 4947.461182
   0.540190, 4946.413794
   0.540741, 4945.366406
   0.541291, 4944.319018
   0.541842, 4943.271629
   0.542392, 4942.224241
   0.542943, 4941.176853
   0.543493, 4940.129464
   0.544044, 4939.082076
   0.544595, 4938.034688
   0.545145, 4936.987299
   0.545696, 4935.939911
   0.546246, 4934.892523
   0.546797, 4933.845134
   0.547347, 4932.797746
   0.547898, 4931.750358
   0.548448, 4930.702970
   0.548999, 4929.655581
   0.549550, 4928.608193
   0.550100, 4927.560805
   0.550651, 4926.513416
   0.551201, 4925.466028
   0.551752, 4924.418640
   0.552302, 4923.371251
   0.552853, 4922.323863
   0.553403, 4921.276475
   0.553954, 4920.229087
   0.554505, 4919.181698
   0.555055, 4918.134310
   0.555606, 4917.086922
   0.556156, 4916.039533
   0.556707, 4914.992145
   0.557257, 4913.944757
   0.557808, 4912.897368
   0.558358, 4911.849980
   0.558909, 4910.802592
   0.559459, 4909.755203
   0.560010, 4908.707815
   0.560561, 4907.660427
   0.561111, 4906.613039
   0.561662, 4905.565650
   0.562212, 4904.518262
   0.562763, 4903.470874
   0.563313, 4902.423485
   0.563864, 4901.376097
   0.564414, 4900.328709
   0.564965, 4899.281320
   0.565516, 4898.233932
   0.566066, 4897.186544
   0.566617, 4896.139155
   0.567167, 4895.091767
   0.567718, 4894.044379
   0.568268, 4892.996991
   0.568819, 4891.949602
   0.569369, 4890.902214
   0.569920, 4889.854826
   0.570470, 4888.807437
   0.571021, 4887.760049
   0.571572, 4886.712661
   0.572122, 4885.665272
   0.572673, 4884.617884
   0.573223, 4883.570496
   0.573774, 4882.523107
   0.574324, 4881.475719
   0.574875, 4880.428331
   0.575425, 4879.380943
   0.575976, 4878.333554
   0.576527, 4877.286166
   0.577077, 4876.238778
   0.577628, 4875.191389
   0.578178, 4874.144001
   0.578729, 4873.096613
   0.579279, 4872.049224
   0.579830, 4871.001836
   0.580380, 4869.954448
   0.580931, 4868.907059
   0.581481, 4867.859671
   0.582032, 4866.812283
   0.582583, 4865.764895
   0.583133, 4864.717506
   0.583684, 4863.670118
   0.584234, 4862.622730
   0.584785, 4861.575341
   0.585335, 4860.527953
   0.585886, 4859.480565
   0.586436, 4858.433176
   0.586987, 4857.385788
   0.587538, 4856.338400
   0.588088, 4855.291011
   0.588639, 4854.243623
   0.589189, 4853.196235
   0.589740, 4852.148847
   0.590290, 4851.101458
   0.590841, 4850.054070
   0.591391, 4849.006682
   0.591942, 4847.959293
   0.592492, 4846.911905
   0.593043, 4845.864517
   0.593594, 4844.817128
   0.594144, 4843.769740
   0.594695, 4842.722352
   0.595245, 4841.674963
   0.595796, 4840.627575
   0.596346, 4839.580187
   0.596897, 4838.532799
   0.597447, 4837.485410
   0.597998, 4836.438022
   0.598549, 4835.390634
   0.599099, 4834.343245
   0.599650, 4833.295857
   0.600200, 4832.248469
   0.600751, 4831.201080
   0.601301, 4830.153692
   0.601852, 4829.106304
