Ground Distance, Speed
   0.000000,    0.000337
   0.016710,    0.336584
   0.183425,    0.671376
   0.368636,    1.005946
   0.553847,    1.340517
   0.739059,    1.675087
   0.924270,    2.009658
   1.109481,    2.344229
   1.294692,    2.678799
   1.479903,    3.013370
   1.665114,    3.347940
   1.850325,    3.682511
   2.302802,    4.013794
   2.788649,    4.344666
   3.274497,    4.675538
   3.760344,    5.006410
   4.246191,    5.337282
   4.732039,    5.668154
   5.217886,    5.999027
   5.703734,    6.329899
   6.189581,    6.660771
   6.675428,    6.991643
   7.425528,    7.319134
   8.208622,    7.646202
   8.991715,    7.973270
   9.774809,    8.300338
  10.557903,    8.627406
  11.340997,    8.954474
  12.124090,    9.281542
  12.907184,    9.608611
  13.690278,    9.935679
  14.473372,   10.262747
  15.517622,   10.586345
  16.594479,   10.909509
  17.671337,   11.232674
  18.748195,   11.555839
  19.825052,   11.879004
  20.901910,   12.202168
  21.978768,   12.525333
  23.055626,   12.848498
  24.132483,   13.171662
  25.209341,   13.494827
  26.544182,   13.814439
  27.911234,   14.133607
  29.278286,   14.452775
  30.645338,   14.771943
  32.012390,   15.091111
  33.379442,   15.410279
  34.746494,   15.729448
  36.113546,   16.048616
  37.480599,   16.367784
  38.847651,   16.686952
  40.469440,   17.002442
  42.123036,   17.317472
  43.776632,   17.632502
  45.430228,   17.947532
  47.083824,   18.262563
  48.737419,   18.577593
  50.391015,   18.892623
  52.044611,   19.207653
  53.698207,   19.522684
  55.351803,   19.837714
  57.256362,   20.147939
  59.192256,   20.457564
  61.128151,   20.767189
  63.064045,   21.076814
  64.999939,   21.386439
  66.935834,   21.696064
  68.871728,   22.005689
  70.807622,   22.315314
  72.743516,   22.624940
  74.679411,   22.934565
  76.861703,   23.239078
  79.074761,   23.542952
  81.287818,   23.846827
  83.500876,   24.150702
  85.713933,   24.454576
  87.926991,   24.758451
  90.140048,   25.062326
  92.353106,   25.366200
  94.566163,   25.670075
  96.779221,   25.973950
  99.234050,   26.272698
 101.719067,   26.570806
 104.204085,   26.868915
 106.689102,   27.167023
 109.174119,   27.465131
 111.659136,   27.763240
 114.144153,   28.061348
 116.629171,   28.359456
 119.114188,   28.657565
 121.599205,   28.955673
 124.321358,   29.248647
 127.073121,   29.540981
 129.824883,   29.833314
 132.576645,   30.125648
 135.328408,   30.417981
 138.080170,   30.710314
 140.831932,   31.002648
 143.583695,   31.294981
 146.335457,   31.587314
 149.087219,   31.879648
 152.071478,   32.166846
 155.084766,   32.453402
 158.098055,   32.739959
 161.111343,   33.026516
 164.124631,   33.313073
 167.137919,   33.599629
 170.151207,   33.886186
 173.164496,   34.172743
 176.177784,   34.459300
 179.191072,   34.745857
 182.432219,   35.027282
 185.701815,   35.308068
 188.971412,   35.588853
 192.241008,   35.869638
 195.510605,   36.150424
 198.780201,   36.431209
 202.049798,   36.711994
 205.319395,   36.992780
 208.588991,   37.273565
 211.858588,   37.554350
 215.351186,   37.829257
 218.871628,   38.103429
 222.392070,   38.377601
 225.912512,   38.651774
 229.432954,   38.925946
 232.953396,   39.200119
 236.473838,   39.474291
 239.994280,   39.748464
 243.514722,   40.022636
 247.035164,   40.296809
 250.772826,   40.564333
 254.537610,   40.831027
 258.302394,   41.097721
 262.067178,   41.364416
 265.831961,   41.631110
 269.596745,   41.897804
 273.361529,   42.164498
 277.126313,   42.431193
 280.891097,   42.697887
 284.655881,   42.964581
 288.631919,   43.224722
 292.634333,   43.484044
 296.636748,   43.743367
 300.639163,   44.002689
 304.641578,   44.262011
 308.643992,   44.521334
 312.646407,   44.780656
 316.648822,   45.039978
 320.651237,   45.299301
 324.653651,   45.558623
 328.861444,   45.811494
 333.094881,   46.063560
 337.328317,   46.315626
 341.561754,   46.567691
 345.795190,   46.819757
 350.028627,   47.071822
 354.262063,   47.323888
 358.495499,   47.575954
 362.728936,   47.828019
 366.962372,   48.080085
 371.395406,   48.325805
 375.853361,   48.570734
 380.311315,   48.815662
 384.769270,   49.060590
 389.227225,   49.305518
 393.685180,   49.550447
 398.143135,   49.795375
 402.601090,   50.040303
 407.059045,   50.285231
 411.517000,   50.530160
 416.168868,   50.768852
 420.844948,   51.006766
 425.521028,   51.244680
 430.197108,   51.482594
 434.873188,   51.720508
 439.549268,   51.958422
 444.225348,   52.196336
 448.901428,   52.434250
 453.577508,   52.672164
 458.253588,   52.910078
 463.117997,   53.141869
 468.005921,   53.372895
 472.893845,   53.603921
 477.781769,   53.834947
 482.669693,   54.065973
 487.557617,   54.296999
 492.445541,   54.528025
 497.333465,   54.759051
 502.221389,   54.990077
 507.109313,   55.221103
 512.180087,   55.446129
 517.273692,   55.670406
 522.367297,   55.894682
 527.460902,   56.118959
 532.554506,   56.343236
 537.648111,   56.567512
 542.741716,   56.791789
 547.835321,   57.016065
 552.928925,   57.240342
 558.022530,   57.464619
 563.293639,   57.683066
 568.586911,   57.900786
 573.880184,   58.118505
 579.173456,   58.336225
 584.466728,   58.553945
 589.760000,   58.771664
 595.053272,   58.989384
 600.346545,   59.207104
 605.639817,   59.424823
 610.933089,   59.642543
 616.398659,   59.854560
 621.885743,   60.065865
 627.372827,   60.277170
 632.859910,   60.488476
 638.346994,   60.699781
 643.834078,   60.911086
 649.321161,   61.122391
 654.808245,   61.333696
 660.295328,   61.545002
 665.782412,   61.756307
 671.431279,   61.962207
 677.100346,   62.167433
 682.769414,   62.372659
 688.438481,   62.577885
 694.107548,   62.783110
 699.776615,   62.988336
 705.445682,   63.193562
 711.114750,   63.398788
 716.783817,   63.604013
 719.337716,   63.696467
 725.131192,   63.896353
 730.987301,   64.091880
 736.843409,   64.287408
 742.699518,   64.482935
 748.555627,   64.678462
 754.411735,   64.873989
 760.267844,   65.069517
 766.123952,   65.265044
 771.980061,   65.460571
 777.836170,   65.656099
 783.750336,   65.847380
 789.777456,   66.030401
 795.804575,   66.213423
 801.831695,   66.396444
 807.858815,   66.579465
 813.885934,   66.762486
 819.913054,   66.945507
 825.940173,   67.128529
 831.967293,   67.311550
 837.994413,   67.494571
 844.075505,   67.672799
 850.261604,   67.841700
 856.447703,   68.010602
 862.633801,   68.179503
 868.819900,   68.348404
 875.005999,   68.517306
 881.192097,   68.686207
 887.378196,   68.855109
 893.564295,   69.024010
 899.750393,   69.192911
 903.836329,   69.304471
 910.146858,   69.393742
 916.457386,   69.483012
 922.767915,   69.572282
 929.078444,   69.661552
 935.388973,   69.750823
 941.699502,   69.840093
 948.010031,   69.929363
 954.320560,   70.018633
 960.631089,   70.107904
 966.941618,   70.197174
 973.292781,   70.225900
 979.643945,   70.254626
 985.995108,   70.283352
 992.346272,   70.312078
 998.697435,   70.340804
1005.055072,   70.337193
1011.412710,   70.333582
1017.770347,   70.329972
1024.127984,   70.326361
1030.485621,   70.322750
1036.836308,   70.289060
1043.186996,   70.255371
1049.537683,   70.221682
1055.888370,   70.187992
