Mach, Specific Range
   0.235712,    0.185623
   0.238250,    0.193481
   0.240787,    0.201789
   0.243324,    0.205708
   0.245861,    0.209904
   0.248399,    0.214291
   0.250936,    0.217011
   0.253473,    0.219884
   0.256010,    0.222923
   0.258548,    0.225894
   0.261085,    0.228313
   0.263622,    0.230860
   0.266159,    0.233543
   0.268697,    0.236370
   0.271234,    0.238439
   0.273771,    0.240576
   0.276308,    0.242798
   0.278845,    0.245033
   0.281383,    0.247329
   0.283920,    0.248815
   0.286457,    0.250377
   0.288994,    0.252019
   0.291532,    0.253743
   0.294069,    0.255553
   0.296606,    0.257058
   0.299143,    0.258001
   0.301681,    0.258996
   0.304218,    0.260045
   0.306755,    0.261148
   0.309292,    0.262308
   0.311830,    0.263363
   0.314367,    0.263586
   0.316904,    0.263549
   0.319441,    0.263544
   0.321979,    0.263572
   0.324516,    0.263632
   0.327053,    0.263726
   0.329590,    0.263854
   0.332127,    0.264015
   0.334665,    0.263373
   0.337202,    0.262466
   0.339739,    0.261577
   0.342276,    0.260707
   0.344814,    0.259854
   0.347351,    0.259026
   0.349888,    0.258215
   0.352425,    0.257421
   0.354963,    0.256645
   0.357500,    0.255885
   0.360037,    0.254255
   0.362574,    0.252600
   0.365112,    0.250962
   0.367649,    0.249341
   0.370186,    0.247736
   0.372723,    0.246147
   0.375261,    0.244574
   0.377798,    0.243016
   0.380335,    0.241463
   0.382872,    0.239909
   0.385410,    0.238371
   0.387947,    0.236848
   0.390484,    0.234933
   0.393021,    0.232696
   0.395558,    0.230486
   0.398096,    0.228300
   0.400633,    0.226139
   0.403170,    0.224003
   0.405707,    0.221891
   0.408245,    0.219803
   0.410782,    0.217738
   0.413319,    0.215696
   0.415856,    0.213651
   0.418394,    0.211623
   0.420931,    0.209619
   0.423468,    0.207637
   0.426005,    0.205678
   0.428543,    0.203742
   0.431080,    0.201785
   0.433617,    0.199368
   0.436154,    0.196986
   0.438692,    0.194640
   0.441229,    0.192327
   0.443766,    0.190048
   0.446303,    0.187803
   0.448840,    0.185583
   0.451378,    0.183374
   0.453915,    0.181197
   0.456452,    0.179052
   0.458989,    0.176938
   0.461527,    0.174855
   0.464064,    0.172803
   0.466601,    0.170780
   0.469138,    0.168787
   0.471676,    0.166822
   0.474213,    0.164886
   0.476750,    0.162978
   0.479287,    0.161097
   0.481825,    0.159243
   0.484362,    0.157369
   0.486899,    0.155496
