Mach, Specific Range
   0.229426,    0.198708
   0.232104,    0.207570
   0.234782,    0.216399
   0.237460,    0.220812
   0.240139,    0.225550
   0.242817,    0.229974
   0.245495,    0.233065
   0.248173,    0.236343
   0.250851,    0.239821
   0.253529,    0.242761
   0.256207,    0.245535
   0.258885,    0.248465
   0.261563,    0.251561
   0.264241,    0.254184
   0.266919,    0.256534
   0.269598,    0.259009
   0.272276,    0.261616
   0.274954,    0.264360
   0.277632,    0.266095
   0.280310,    0.267828
   0.282988,    0.269655
   0.285666,    0.271580
   0.288344,    0.273607
   0.291022,    0.275082
   0.293700,    0.276133
   0.296378,    0.277247
   0.299057,    0.278425
   0.301735,    0.279668
   0.304413,    0.280980
   0.307091,    0.282069
   0.309769,    0.282297
   0.312447,    0.282313
   0.315125,    0.282301
   0.317803,    0.282328
   0.320481,    0.282394
   0.323159,    0.282501
   0.325837,    0.282648
   0.328516,    0.281993
   0.331194,    0.280942
   0.333872,    0.279912
   0.336550,    0.278905
   0.339228,    0.277920
   0.341906,    0.276956
   0.344584,    0.276013
   0.347262,    0.275098
   0.349940,    0.274205
   0.352618,    0.272948
   0.355296,    0.271049
   0.357975,    0.269171
   0.360653,    0.267314
   0.363331,    0.265476
   0.366009,    0.263659
   0.368687,    0.261861
   0.371365,    0.260081
   0.374043,    0.258321
   0.376721,    0.256579
   0.379399,    0.254854
   0.382077,    0.253118
   0.384756,    0.250913
   0.387434,    0.248379
   0.390112,    0.245876
   0.392790,    0.243403
   0.395468,    0.240960
   0.398146,    0.238546
   0.400824,    0.236161
   0.403502,    0.233806
   0.406180,    0.231478
   0.408858,    0.229178
   0.411536,    0.226906
   0.414215,    0.224655
   0.416893,    0.222401
   0.419571,    0.220174
   0.422249,    0.217974
   0.424927,    0.215801
   0.427605,    0.213099
   0.430283,    0.210403
   0.432961,    0.207750
   0.435639,    0.205138
   0.438317,    0.202566
   0.440995,    0.200033
   0.443674,    0.197540
   0.446352,    0.195085
   0.449030,    0.192658
   0.451708,    0.190246
   0.454386,    0.187872
   0.457064,    0.185534
   0.459742,    0.183233
   0.462420,    0.180966
   0.465098,    0.178735
   0.467776,    0.176538
   0.470454,    0.174374
   0.473133,    0.172243
   0.475811,    0.170145
   0.478489,    0.168078
   0.481167,    0.166043
   0.483845,    0.164005
   0.486523,    0.161684
   0.489201,    0.159332
   0.491879,    0.157024
   0.494557,    0.154759
