Mach, Specific Range
   0.241836,    0.173980
   0.244311,    0.180976
   0.246787,    0.188746
   0.249262,    0.192266
   0.251737,    0.195952
   0.254213,    0.199883
   0.256688,    0.202616
   0.259164,    0.205120
   0.261639,    0.207762
   0.264114,    0.210548
   0.266590,    0.212798
   0.269065,    0.214995
   0.271541,    0.217305
   0.274016,    0.219732
   0.276491,    0.222015
   0.278967,    0.223735
   0.281442,    0.225541
   0.283917,    0.227437
   0.286393,    0.229428
   0.288868,    0.231402
   0.291344,    0.232715
   0.293819,    0.234093
   0.296294,    0.235537
   0.298770,    0.237052
   0.301245,    0.238638
   0.303721,    0.240143
   0.306196,    0.240959
   0.308671,    0.241818
   0.311147,    0.242642
   0.313622,    0.243342
   0.316097,    0.244091
   0.318573,    0.244889
   0.321048,    0.245579
   0.323524,    0.245521
   0.325999,    0.245490
   0.328474,    0.245486
   0.330950,    0.245510
   0.333425,    0.245563
   0.335901,    0.245643
   0.338376,    0.245751
   0.340851,    0.245889
   0.343327,    0.245278
   0.345802,    0.244469
   0.348277,    0.243679
   0.350753,    0.242904
   0.353228,    0.242145
   0.355704,    0.241400
   0.358179,    0.240671
   0.360654,    0.239956
   0.363130,    0.239256
   0.365605,    0.238570
   0.368081,    0.237497
   0.370556,    0.236017
   0.373031,    0.234552
   0.375507,    0.233101
   0.377982,    0.231664
   0.380457,    0.230229
   0.382933,    0.228794
   0.385408,    0.227374
   0.387884,    0.225967
   0.390359,    0.224574
   0.392834,    0.223194
   0.395310,    0.221827
   0.397785,    0.220473
   0.400261,    0.218841
   0.402736,    0.216854
   0.405211,    0.214888
   0.407687,    0.212944
   0.410162,    0.211021
   0.412637,    0.209119
   0.415113,    0.207220
   0.417588,    0.205329
   0.420064,    0.203458
   0.422539,    0.201608
   0.425014,    0.199778
   0.427490,    0.197968
   0.429965,    0.196178
   0.432441,    0.194408
   0.434916,    0.192657
   0.437391,    0.190925
   0.439867,    0.189212
   0.442342,    0.187456
   0.444817,    0.185317
   0.447293,    0.183207
   0.449768,    0.181111
   0.452244,    0.179033
   0.454719,    0.176984
   0.457194,    0.174964
   0.459670,    0.172973
   0.462145,    0.171009
   0.464621,    0.169074
   0.467096,    0.167165
   0.469571,    0.165283
   0.472047,    0.163427
   0.474522,    0.161597
   0.476998,    0.159792
   0.479473,    0.158012
   0.481948,    0.156257
   0.484424,    0.154479
   0.486899,    0.152703
