Mach, Specific Range
   0.216305,    0.230351
   0.219116,    0.241922
   0.221926,    0.252094
   0.224737,    0.257962
   0.227548,    0.264314
   0.230358,    0.268837
   0.233169,    0.272996
   0.235979,    0.277437
   0.238790,    0.281421
   0.241601,    0.285017
   0.244411,    0.288874
   0.247222,    0.292973
   0.250033,    0.296109
   0.252843,    0.299268
   0.255654,    0.302612
   0.258464,    0.306151
   0.261275,    0.308890
   0.264086,    0.311349
   0.266896,    0.313944
   0.269707,    0.316682
   0.272518,    0.319570
   0.275328,    0.321301
   0.278139,    0.322785
   0.280949,    0.324327
   0.283760,    0.325963
   0.286571,    0.327696
   0.289381,    0.329233
   0.292192,    0.329576
   0.295003,    0.329970
   0.297813,    0.330415
   0.300624,    0.330913
   0.303435,    0.331463
   0.306245,    0.332068
   0.309056,    0.332082
   0.311866,    0.330910
   0.314677,    0.329591
   0.317488,    0.328303
   0.320298,    0.327046
   0.323109,    0.325820
   0.325920,    0.324625
   0.328730,    0.323459
   0.331541,    0.322264
   0.334351,    0.319784
   0.337162,    0.317335
   0.339973,    0.314914
   0.342783,    0.312523
   0.345594,    0.310162
   0.348405,    0.307835
   0.351215,    0.305535
   0.354026,    0.303261
   0.356836,    0.301014
   0.359647,    0.298792
   0.362458,    0.296083
   0.365268,    0.292813
   0.368079,    0.289587
   0.370890,    0.286403
   0.373700,    0.283261
   0.376511,    0.280159
   0.379321,    0.277098
   0.382132,    0.274043
   0.384943,    0.271029
   0.387753,    0.268054
   0.390564,    0.265118
   0.393375,    0.262221
   0.396185,    0.259361
   0.398996,    0.256539
   0.401807,    0.253419
   0.404617,    0.249904
   0.407428,    0.246449
   0.410238,    0.243052
   0.413049,    0.239712
   0.415860,    0.236400
   0.418670,    0.233133
   0.421481,    0.229921
   0.424292,    0.226764
   0.427102,    0.223661
   0.429913,    0.220610
   0.432723,    0.217610
   0.435534,    0.214660
   0.438345,    0.211760
   0.441155,    0.208908
   0.443966,    0.206104
   0.446777,    0.203346
   0.449587,    0.200618
   0.452398,    0.197917
   0.455208,    0.195261
   0.458019,    0.192404
   0.460830,    0.189396
   0.463640,    0.186448
   0.466451,    0.183559
   0.469262,    0.180728
   0.472072,    0.177954
   0.474883,    0.175235
   0.477693,    0.172569
   0.480504,    0.169956
   0.483315,    0.167376
   0.486125,    0.164780
   0.488936,    0.162236
   0.491747,    0.159742
   0.494557,    0.157299
