Mach, Specific Range
   0.222962,    0.213503
   0.225706,    0.223597
   0.228449,    0.233055
   0.231192,    0.238126
   0.233936,    0.243591
   0.236679,    0.248070
   0.239422,    0.251625
   0.242166,    0.255417
   0.244909,    0.259325
   0.247653,    0.262400
   0.250396,    0.265656
   0.253139,    0.269106
   0.255883,    0.272458
   0.258626,    0.275101
   0.261370,    0.277892
   0.264113,    0.280837
   0.266856,    0.283947
   0.269600,    0.286173
   0.272343,    0.288313
   0.275086,    0.290566
   0.277830,    0.292824
   0.280573,    0.295162
   0.283317,    0.296665
   0.286060,    0.297897
   0.288803,    0.299203
   0.291547,    0.300586
   0.294290,    0.302050
   0.297034,    0.303595
   0.299777,    0.304218
   0.302520,    0.304519
   0.305264,    0.304862
   0.308007,    0.305247
   0.310750,    0.305625
   0.313494,    0.305751
   0.316237,    0.305925
   0.318981,    0.305360
   0.321724,    0.304172
   0.324467,    0.303010
   0.327211,    0.301875
   0.329954,    0.300766
   0.332698,    0.299682
   0.335441,    0.298624
   0.338184,    0.297590
   0.340928,    0.296582
   0.343671,    0.294728
   0.346414,    0.292579
   0.349158,    0.290457
   0.351901,    0.288360
   0.354645,    0.286286
   0.357388,    0.284236
   0.360131,    0.282208
   0.362875,    0.280203
   0.365618,    0.278220
   0.368362,    0.276258
   0.371105,    0.274318
   0.373848,    0.271869
   0.376592,    0.269017
   0.379335,    0.266200
   0.382078,    0.263387
   0.384822,    0.260609
   0.387565,    0.257867
   0.390309,    0.255159
   0.393052,    0.252485
   0.395795,    0.249845
   0.398539,    0.247238
   0.401282,    0.244664
   0.404026,    0.242122
   0.406769,    0.239611
   0.409512,    0.237132
   0.412256,    0.234684
   0.414999,    0.231760
   0.417742,    0.228674
   0.420486,    0.225639
   0.423229,    0.222653
   0.425973,    0.219715
   0.428716,    0.216826
   0.431459,    0.213983
   0.434203,    0.211185
   0.436946,    0.208433
   0.439690,    0.205725
   0.442433,    0.203061
   0.445176,    0.200439
   0.447920,    0.197859
   0.450663,    0.195291
   0.453406,    0.192760
   0.456150,    0.190270
   0.458893,    0.187820
   0.461637,    0.185409
   0.464380,    0.183036
   0.467123,    0.180701
   0.469867,    0.178404
   0.472610,    0.175863
   0.475354,    0.173258
   0.478097,    0.170702
   0.480840,    0.168195
   0.483584,    0.165710
   0.486327,    0.163215
   0.489071,    0.160769
   0.491814,    0.158371
   0.494557,    0.156018
