Ground Roll distance, Vertical Forces
1124.919493, 114644.153212
1151.977200, 114644.153212
1339.892803, 114644.153212
1377.089768, 114644.153212
1414.159458, 114644.153212
1451.102482, 114644.153212
1487.919444, 114644.153212
1490.435235, 114644.153212
1492.398265, 114644.153212
1494.063853, 114644.153212
1494.974062, 114644.153212
1495.591051, 114644.153212
1495.818118, 114644.153212
1495.854322, 114644.153212
1495.887504, 114644.153212
1496.219311, 114644.153212
1499.536760, 114644.153212
1532.648238, 114644.153212
1680.024277, 114644.153212
1825.870739, 114644.153212
1963.574289, 114644.153212
2030.954670, 114644.153212
2058.890539, 114644.153212
2085.870365, 114644.153212
2201.473657, 114644.153212
2313.059365, 114644.153212
2416.055226, 114644.153212
2510.327188, 114644.153212
2596.036935, 114644.153212
2673.437116, 114644.153212
2742.851981, 114644.153212
2804.660520, 114644.153212
2859.276457, 114644.153212
2884.335547, 114644.153212
2887.872003, 114644.153212
2891.682652, 114644.153212
2928.132502, 114644.153212
2940.515841, 114644.153212
2948.108884, 114644.153212
2950.919863, 114644.153212
2953.871984, 114644.153212
2981.884029, 114644.153212
2994.079626, 114644.153212
3001.542738, 114644.153212
3009.242267, 114644.153212
3011.401480, 114644.153212
3013.280885, 114644.153212
3014.967867, 114644.153212
3030.911589, 114644.153212
3055.246588, 114644.153212
3062.737508, 114644.153212
3067.514477, 114644.153212
3071.630437, 114644.153212
3073.102228, 114644.153212
3073.734078, 114644.153212
3075.806927, 114644.153212
3077.571959, 114644.153212
3088.972959, 114644.153212
3090.677469, 114644.153212
3091.382162, 114644.153212
3091.867370, 114644.153212
3092.193162, 114644.153212
3092.385295, 114644.153212
3092.465154, 114644.153212
3092.469881, 114644.153212
3092.470237, 114644.153212
3092.470276, 114644.153212
