Time, Acceleration
   0.000000,    0.000000
   0.500000,    0.038413
   1.000000,    0.037065
   1.500000,    0.027570
   2.000000,    0.042118
   2.500000,    0.046585
   3.000000,    0.028070
   3.500000,    0.045530
   4.000000,    0.044585
   4.500000,    0.031804
   5.000000,    0.050654
   5.500000,    0.056001
   6.000000,    0.048436
   6.500000,    0.034425
   7.000000,    0.054042
   7.500000,    0.059206
   8.000000,    0.060125
   8.500000,    0.061211
   9.000000,    0.062988
   9.500000,    0.063221
  10.000000,    0.043698
  10.500000,    0.042632
  11.000000,    0.040780
  11.500000,    0.039284
  12.000000,    0.046757
  12.500000,    0.048406
  13.000000,    0.044219
  13.500000,    0.044441
  14.000000,    0.048396
  14.500000,    0.052398
  15.000000,    0.056438
  15.500000,    0.053199
  16.000000,    0.043798
  16.500000,    0.042319
  17.000000,    0.045910
  17.500000,    0.045679
  18.000000,    0.043092
  18.500000,    0.044507
  19.000000,    0.048392
  19.500000,    0.051422
  20.000000,    0.053924
  20.500000,    0.050220
  21.000000,    0.042689
  21.500000,    0.042089
  22.000000,    0.045762
  22.500000,    0.045588
  23.000000,    0.043040
  23.500000,    0.041717
  24.000000,    0.041150
  24.500000,    0.040601
  25.000000,    0.040063
  25.500000,    0.039677
  26.000000,    0.039386
  26.500000,    0.037804
  27.000000,    0.035424
  27.500000,    0.033691
  28.000000,    0.032357
  28.500000,    0.034578
  29.000000,    0.038991
  29.500000,    0.038714
  30.000000,    0.036232
  30.500000,    0.034144
  31.000000,    0.032243
  31.500000,    0.037121
  32.000000,    0.045186
  32.500000,    0.046587
  33.000000,    0.044854
  33.500000,    0.041673
  34.000000,    0.037810
  34.500000,    0.042500
  35.000000,    0.051213
  35.500000,    0.052661
  36.000000,    0.050693
  36.500000,    0.049164
  37.000000,    0.047723
  37.500000,    0.043879
  38.000000,    0.039701
  38.500000,    0.037110
  39.000000,    0.034740
  39.500000,    0.042757
  40.000000,    0.052216
  40.500000,    0.054971
  41.000000,    0.056796
  41.500000,    0.046860
  42.000000,    0.038864
  42.500000,    0.041986
  43.000000,    0.043526
  43.500000,    0.039200
  44.000000,    0.035873
  44.500000,    0.036253
  45.000000,    0.035358
  45.500000,    0.033057
  46.000000,    0.034324
  46.500000,    0.038478
  47.000000,    0.040182
  47.500000,    0.040741
  48.000000,    0.045491
  48.500000,    0.052198
  49.000000,    0.047322
  49.500000,    0.037036
  50.000000,    0.033510
  50.500000,    0.031258
  51.000000,    0.034357
  51.500000,    0.038464
  52.000000,    0.034382
  52.500000,    0.029516
  53.000000,    0.035133
  53.500000,    0.041754
  54.000000,    0.035127
  54.500000,    0.028306
  55.000000,    0.035037
  55.500000,    0.041861
  56.000000,    0.047043
  56.500000,    0.051542
  57.000000,    0.045293
  57.500000,    0.041714
  58.000000,    0.047427
  58.500000,    0.051054
  59.000000,    0.047422
  59.500000,    0.044478
  60.000000,    0.043034
  60.500000,    0.044130
  61.000000,    0.050768
  61.500000,    0.053358
  62.000000,    0.047120
  62.500000,    0.041277
  63.000000,    0.035865
  63.500000,    0.034960
  64.000000,    0.038975
  64.500000,    0.039740
  65.000000,    0.037876
  65.500000,    0.041867
  66.000000,    0.050589
  66.500000,    0.048283
  67.000000,    0.037061
  67.500000,    0.039912
  68.000000,    0.048267
  68.500000,    0.044461
  69.000000,    0.038202
  69.500000,    0.045032
  70.000000,    0.054095
  70.500000,    0.046585
  71.000000,    0.036415
  71.500000,    0.034158
  72.000000,    0.032103
  72.500000,    0.038925
  73.000000,    0.044466
  73.500000,    0.038722
  74.000000,    0.033564
  74.500000,    0.033565
  75.000000,    0.033310
  75.500000,    0.030803
  76.000000,    0.028805
  76.500000,    0.031291
  77.000000,    0.034136
  77.500000,    0.038239
  78.000000,    0.042588
  78.500000,    0.047798
  79.000000,    0.049331
  79.500000,    0.037995
  80.000000,    0.032802
  80.500000,    0.037087
  81.000000,    0.036984
  81.500000,    0.032777
  82.000000,    0.037982
  82.500000,    0.045625
  83.000000,    0.038034
  83.500000,    0.028776
  84.000000,    0.031041
  84.500000,    0.033631
  85.000000,    0.037780
  85.500000,    0.042106
  86.000000,    0.047278
  86.500000,    0.049419
  87.000000,    0.037013
  87.500000,    0.029452
  88.000000,    0.032155
  88.500000,    0.035616
  89.000000,    0.039697
  89.500000,    0.040115
  90.000000,    0.037557
  90.500000,    0.033566
  91.000000,    0.028412
  91.500000,    0.025521
  92.000000,    0.024467
  92.500000,    0.032195
  93.000000,    0.044086
  93.500000,    0.034844
  94.000000,    0.030786
  94.500000,    0.034584
  95.000000,    0.035402
  95.500000,    0.035505
  96.000000,    0.032457
  96.500000,    0.028653
  97.000000,    0.027421
  97.500000,    0.026805
  98.000000,    0.026201
  98.500000,    0.025598
  99.000000,    0.025029
  99.500000,    0.024468
 100.000000,    0.027064
 100.500000,    0.030416
 101.000000,    0.031159
 101.500000,    0.031276
 102.000000,    0.031422
 102.500000,    0.031575
 103.000000,    0.031737
 103.500000,    0.031902
 104.000000,    0.032070
 104.500000,    0.032239
 105.000000,    0.032406
 105.500000,    0.032574
 106.000000,    0.032735
 106.500000,    0.032895
 107.000000,    0.033044
 107.500000,    0.033190
 108.000000,    0.033322
 108.500000,    0.033451
 109.000000,    0.033562
 109.500000,    0.033669
 110.000000,    0.033757
 110.500000,    0.033840
 111.000000,    0.033919
 111.500000,    0.033997
 112.000000,    0.030893
 112.500000,    0.027028
 113.000000,    0.028992
 113.500000,    0.032353
 114.000000,    0.033062
 114.500000,    0.033135
 115.000000,    0.033206
 115.500000,    0.033277
 116.000000,    0.033316
 116.500000,    0.033348
 117.000000,    0.033385
 117.500000,    0.033425
 118.000000,    0.033462
 118.500000,    0.033498
 119.000000,    0.033532
 119.500000,    0.033566
 120.000000,    0.030504
 120.500000,    0.026700
 121.000000,    0.028620
 121.500000,    0.031912
 122.000000,    0.032638
 122.500000,    0.032750
 123.000000,    0.032874
 123.500000,    0.033001
 124.000000,    0.033136
 124.500000,    0.033274
 125.000000,    0.033416
 125.500000,    0.033559
 126.000000,    0.033702
 126.500000,    0.033846
 127.000000,    0.033986
 127.500000,    0.034125
 128.000000,    0.034257
 128.500000,    0.034387
 129.000000,    0.034507
 129.500000,    0.034625
 130.000000,    0.034730
 130.500000,    0.034831
 131.000000,    0.034918
 131.500000,    0.035001
 132.000000,    0.035069
 132.500000,    0.035132
 133.000000,    0.035180
 133.500000,    0.035223
 134.000000,    0.035266
 134.500000,    0.035309
 135.000000,    0.032176
 135.500000,    0.028281
 136.000000,    0.030214
 136.500000,    0.033544
 137.000000,    0.034237
 137.500000,    0.034299
 138.000000,    0.034350
 138.500000,    0.034399
 139.000000,    0.034468
 139.500000,    0.034541
 140.000000,    0.034616
 140.500000,    0.034693
 141.000000,    0.034770
 141.500000,    0.034848
 142.000000,    0.034925
 142.500000,    0.035001
 143.000000,    0.035076
 143.500000,    0.035151
 144.000000,    0.035222
 144.500000,    0.035292
 145.000000,    0.035359
 145.500000,    0.035424
 146.000000,    0.035484
 146.500000,    0.035542
 147.000000,    0.035608
 147.500000,    0.035676
 148.000000,    0.035695
 148.500000,    0.035702
 149.000000,    0.035714
 149.500000,    0.035727
 150.000000,    0.035738
 150.500000,    0.035747
 151.000000,    0.035755
 151.500000,    0.035761
 152.000000,    0.035767
 152.500000,    0.035772
 153.000000,    0.035778
 153.500000,    0.035783
 154.000000,    0.035790
 154.500000,    0.035796
 155.000000,    0.035805
 155.500000,    0.035814
 156.000000,    0.035827
 156.500000,    0.035840
 157.000000,    0.035856
 157.500000,    0.035874
 158.000000,    0.035895
 158.500000,    0.035918
 159.000000,    0.035945
 159.500000,    0.035973
 160.000000,    0.036006
 160.500000,    0.036040
 161.000000,    0.036063
 161.500000,    0.036084
 162.000000,    0.036124
 162.500000,    0.036169
 163.000000,    0.036218
 163.500000,    0.036268
 164.000000,    0.036321
 164.500000,    0.036375
 165.000000,    0.036432
 165.500000,    0.036489
 166.000000,    0.036548
 166.500000,    0.036608
 167.000000,    0.036669
 167.500000,    0.036730
 168.000000,    0.036791
 168.500000,    0.036852
 169.000000,    0.036913
 169.500000,    0.036974
 170.000000,    0.037033
 170.500000,    0.037092
 171.000000,    0.037149
 171.500000,    0.037206
 172.000000,    0.037260
 172.500000,    0.037313
 173.000000,    0.037364
 173.500000,    0.037414
 174.000000,    0.037461
 174.500000,    0.037507
 175.000000,    0.037550
 175.500000,    0.037592
 176.000000,    0.037631
