Time, Mach number
   0.314309,    0.155085
   0.315975,    0.155715
   0.317642,    0.156346
   0.319309,    0.156966
   0.320975,    0.157574
   0.322642,    0.158183
   0.324309,    0.158791
   0.325975,    0.159400
   0.327642,    0.160009
   0.329309,    0.160617
   0.330975,    0.161226
   0.332642,    0.161834
   0.334309,    0.162443
   0.335975,    0.163034
   0.337642,    0.163606
   0.339309,    0.164178
   0.340975,    0.164750
   0.342642,    0.165322
   0.344309,    0.165894
   0.345975,    0.166466
   0.347642,    0.167038
   0.349309,    0.167610
   0.350975,    0.168182
   0.352642,    0.168735
   0.354309,    0.169265
   0.355975,    0.169796
   0.357642,    0.170327
   0.359309,    0.170858
   0.360975,    0.171389
   0.362642,    0.171920
   0.364309,    0.172451
   0.365975,    0.172981
   0.367642,    0.173512
   0.368518,    0.173791
   0.370185,    0.174122
   0.371852,    0.174453
   0.373518,    0.174783
   0.375185,    0.175114
   0.376852,    0.175444
   0.378518,    0.175775
   0.380185,    0.176105
   0.381852,    0.176436
   0.383518,    0.176767
   0.385185,    0.177097
   0.386852,    0.177269
   0.388518,    0.177440
   0.390185,    0.177612
   0.391852,    0.177783
   0.393518,    0.177955
   0.395185,    0.178041
   0.396852,    0.178127
   0.398518,    0.178213
   0.400185,    0.178299
   0.401852,    0.178385
   0.403518,    0.178382
   0.405185,    0.178378
   0.406852,    0.178375
   0.408518,    0.178372
   0.410185,    0.178368
   0.410185,    0.257173
   1.605400,    0.266144
   2.825139,    0.275550
   4.084250,    0.285420
   5.433948,    0.295783
   6.920962,    0.306671
   8.567151,    0.318118
  10.405942,    0.330160
  12.496124,    0.342839
  14.982109,    0.356198
  14.982109,    0.420000
  15.801212,    0.420000
  16.620315,    0.420000
  17.439418,    0.420000
  18.258522,    0.420000
  19.077625,    0.420000
  19.896728,    0.420000
  20.715832,    0.420000
  21.534935,    0.420000
  22.354038,    0.420000
  23.173141,    0.420000
  23.992245,    0.420000
  24.811348,    0.420000
  25.630451,    0.420000
  26.449554,    0.420000
  27.268658,    0.420000
  28.087761,    0.420000
  28.906864,    0.420000
  29.725967,    0.420000
  30.545071,    0.420000
  31.364174,    0.420000
  32.183277,    0.420000
  33.002380,    0.420000
  33.821484,    0.420000
  34.640587,    0.420000
  35.459690,    0.420000
  36.278793,    0.420000
  37.097897,    0.420000
  37.917000,    0.420000
  38.736103,    0.420000
  38.736103,    0.460962
  39.896032,    0.445132
  41.058764,    0.430040
  42.220084,    0.415643
  43.376236,    0.401901
  44.524976,    0.388776
  45.661995,    0.376234
  46.783206,    0.364242
  47.900611,    0.352769
  49.010509,    0.341787
  49.010509,    0.264108
  49.589924,    0.268716
  50.174964,    0.273435
  50.765469,    0.278269
  51.364214,    0.283221
  51.981985,    0.288295
  52.628108,    0.293495
  53.305596,    0.298825
  54.016769,    0.304289
  54.763442,    0.309891
  54.763442,    0.259294
  56.615618,    0.259181
  58.468603,    0.259068
  60.322397,    0.258955
  62.177002,    0.258841
  64.032418,    0.258728
  65.888646,    0.258615
  67.745686,    0.258502
  69.603540,    0.258388
  71.462208,    0.258275
  71.462208,    0.401036
  72.108615,    0.393786
  72.744854,    0.386715
  73.383630,    0.379817
  74.025084,    0.373088
  74.669359,    0.366521
  75.316244,    0.360113
  75.965602,    0.353857
  76.616971,    0.347750
  77.269434,    0.341787
  77.269434,    0.259294
  82.269434,    0.259181
  87.269434,    0.259068
  92.269434,    0.258955
  97.269434,    0.258841
 102.269434,    0.258728
 107.269434,    0.258615
 112.269434,    0.258502
 117.269434,    0.258388
 122.269434,    0.258275
 122.269434,    0.163163
 122.271101,    0.163163
 122.272767,    0.163164
 122.274434,    0.163164
 122.276101,    0.163164
 122.277767,    0.163164
 122.279434,    0.163165
 122.281101,    0.163165
 122.282767,    0.163165
 122.284434,    0.163166
 122.286101,    0.163166
 122.287767,    0.163166
 122.289434,    0.163166
 122.291101,    0.163167
 122.292767,    0.163167
 122.294434,    0.163167
 122.296101,    0.163167
 122.297767,    0.163168
 122.299434,    0.163168
 122.301101,    0.163168
 122.302767,    0.163168
 122.304434,    0.163168
 122.306101,    0.163169
 122.307767,    0.163169
 122.309434,    0.163169
 122.311101,    0.163169
 122.312767,    0.163169
 122.314434,    0.163170
 122.316101,    0.163170
 122.317767,    0.163170
 122.319434,    0.163170
 122.321101,    0.163171
 122.322767,    0.163171
 122.324434,    0.163171
 122.326101,    0.163171
 122.327767,    0.163171
 122.329434,    0.163171
 122.331101,    0.163171
 122.332767,    0.163171
 122.334434,    0.163171
 122.336101,    0.163171
 122.337767,    0.163170
 122.339434,    0.163170
 122.341101,    0.163170
 122.342767,    0.163171
 122.344434,    0.163171
 122.346101,    0.163171
 122.347767,    0.163171
 122.349434,    0.163171
 122.351101,    0.163171
 122.352767,    0.163172
 122.354434,    0.163172
 122.356101,    0.163172
 122.357767,    0.163172
 122.359434,    0.163172
 122.361101,    0.163172
 122.362767,    0.163172
 122.364434,    0.163172
 122.366101,    0.163173
 122.367767,    0.163173
 122.369434,    0.163173
 122.371101,    0.163173
 122.372767,    0.163173
 122.374434,    0.163173
 122.376101,    0.163173
 122.377767,    0.163173
 122.379434,    0.163173
 122.381101,    0.163173
 122.382767,    0.163173
 122.384434,    0.163173
 122.386101,    0.163174
 122.387767,    0.163174
 122.389434,    0.163174
 122.391101,    0.163174
 122.392767,    0.163174
 122.394434,    0.163174
 122.396101,    0.163174
 122.397767,    0.163175
 122.399434,    0.163175
 122.401101,    0.163175
 122.402767,    0.163175
 122.404434,    0.163176
 122.406101,    0.163176
 122.407767,    0.163176
 122.409434,    0.163176
 122.411101,    0.163176
 122.412767,    0.163176
 122.414434,    0.163176
 122.416101,    0.163177
 122.417767,    0.163177
 122.419434,    0.163177
 122.421101,    0.163177
 122.422767,    0.163177
 122.424434,    0.163177
 122.426101,    0.163177
 122.427767,    0.163177
 122.429434,    0.163177
 122.431101,    0.163177
 122.432767,    0.163178
 122.434434,    0.163178
 122.436101,    0.163178
 122.437767,    0.163178
 122.439434,    0.163178
 122.441101,    0.163178
 122.442767,    0.163178
 122.444434,    0.163178
 122.446101,    0.163178
 122.447767,    0.163177
 122.449434,    0.163177
 122.451101,    0.163177
 122.452767,    0.163177
 122.454434,    0.163177
 122.456101,    0.163177
 122.457767,    0.163176
 122.459434,    0.163176
 122.461101,    0.163176
 122.462767,    0.163176
 122.464434,    0.163176
 122.466101,    0.163175
 122.467767,    0.163175
 122.469434,    0.163175
 122.471101,    0.163175
 122.472767,    0.163175
 122.474434,    0.163174
 122.476101,    0.163174
 122.477767,    0.163174
 122.479434,    0.163174
 122.481101,    0.163173
 122.482767,    0.163173
 122.484434,    0.163173
 122.486101,    0.163173
 122.487767,    0.163173
 122.489434,    0.163172
 122.491101,    0.163172
 122.492767,    0.163172
 122.494434,    0.163172
 122.496101,    0.163172
 122.497767,    0.163172
 122.499434,    0.163172
 122.501101,    0.163171
 122.502767,    0.163171
 122.504434,    0.163171
 122.506101,    0.163171
 122.507767,    0.163171
 122.509434,    0.163171
 122.511101,    0.163171
 122.512767,    0.163170
 122.514434,    0.163170
 122.516101,    0.163170
 122.517767,    0.163170
 122.519434,    0.163169
 122.521101,    0.163169
 122.522767,    0.163169
 122.524434,    0.163169
 122.526101,    0.163169
 122.527767,    0.163168
 122.529434,    0.163168
 122.531101,    0.163168
 122.532767,    0.163168
 122.534434,    0.163168
 122.536101,    0.163167
 122.537767,    0.163167
 122.539434,    0.163167
 122.541101,    0.163167
 122.542767,    0.163167
 122.544434,    0.163167
 122.546101,    0.163166
 122.547767,    0.163166
 122.549434,    0.163166
 122.551101,    0.163166
 122.552767,    0.163166
 122.554434,    0.163166
 122.556101,    0.163166
 122.557767,    0.163166
 122.559434,    0.163166
 122.561101,    0.163166
 122.562767,    0.163165
 122.564434,    0.163165
 122.566101,    0.163165
 122.567767,    0.163165
 122.569434,    0.163165
 122.571101,    0.163165
 122.572767,    0.163164
 122.574434,    0.163164
 122.576101,    0.163164
 122.577767,    0.163164
 122.579434,    0.163164
 122.581101,    0.163164
 122.582767,    0.163163
 122.584434,    0.163163
 122.586101,    0.163163
 122.587767,    0.163163
 122.589434,    0.163163
 122.591101,    0.163163
 122.592767,    0.163163
 122.594434,    0.163163
 122.596101,    0.163163
 122.597767,    0.163163
 122.599434,    0.163163
 122.601101,    0.163163
 122.602767,    0.163163
 122.604434,    0.163163
 122.606101,    0.163163
 122.607767,    0.163163
 122.609434,    0.163163
 122.611101,    0.163162
 122.612767,    0.163162
 122.614434,    0.163162
 122.616101,    0.163162
 122.617767,    0.163162
 122.619434,    0.163162
 122.621101,    0.163162
 122.622767,    0.163162
 122.624434,    0.163162
 122.626101,    0.163162
 122.627767,    0.163161
 122.629434,    0.163161
 122.631101,    0.163161
 122.632767,    0.163161
 122.634434,    0.163161
 122.636101,    0.163161
 122.637767,    0.163161
 122.639434,    0.163161
 122.641101,    0.163161
 122.642767,    0.163161
 122.644434,    0.163161
 122.646101,    0.163161
 122.647767,    0.163161
 122.649434,    0.163161
 122.651101,    0.163161
 122.652767,    0.163161
 122.654434,    0.163161
 122.656101,    0.163161
 122.657767,    0.163161
 122.659434,    0.163161
 122.661101,    0.163161
 122.662767,    0.163161
 122.664434,    0.163161
 122.666101,    0.163161
 122.667767,    0.163161
 122.669434,    0.163161
 122.671101,    0.163161
 122.672767,    0.163161
 122.674434,    0.163161
 122.676101,    0.163161
 122.677767,    0.163161
 122.679434,    0.163161
 122.681101,    0.163161
 122.682767,    0.163161
 122.684434,    0.163161
 122.686101,    0.163161
 122.687767,    0.163161
 122.689434,    0.163161
 122.691101,    0.163161
 122.692767,    0.163161
 122.694434,    0.163161
 122.696101,    0.163161
 122.697767,    0.163161
 122.699434,    0.163161
 122.701101,    0.163161
 122.702767,    0.163162
 122.704434,    0.163162
 122.706101,    0.163162
 122.707767,    0.163162
 122.709434,    0.163162
 122.711101,    0.163162
 122.712767,    0.163162
 122.714434,    0.163162
 122.716101,    0.163162
 122.717767,    0.163162
 122.719434,    0.163162
 122.721101,    0.163162
 122.722767,    0.163162
 122.724434,    0.163162
 122.726101,    0.163162
 122.727767,    0.163162
 122.729434,    0.163162
 122.731101,    0.163162
 122.732767,    0.163162
 122.734434,    0.163162
 122.736101,    0.163162
 122.737767,    0.163162
 122.739434,    0.163162
 122.741101,    0.163162
 122.742767,    0.163162
 122.744434,    0.163162
 122.746101,    0.163162
 122.747767,    0.163162
 122.749434,    0.163162
 122.751101,    0.163162
 122.752767,    0.163162
 122.754434,    0.163162
 122.756101,    0.163162
 122.757767,    0.163163
 122.759434,    0.163163
 122.761101,    0.163162
 122.762767,    0.163162
 122.764434,    0.163162
 122.766101,    0.163162
 122.767767,    0.163162
 122.769434,    0.163162
 122.771101,    0.163162
 122.772767,    0.163162
 122.774434,    0.163162
 122.776101,    0.163162
 122.777767,    0.163163
 122.779434,    0.163163
 122.781101,    0.163163
 122.782767,    0.163164
 122.784434,    0.163164
 122.786101,    0.163164
 122.787767,    0.163165
 122.789434,    0.163165
 122.791101,    0.163165
 122.792767,    0.163166
 122.794434,    0.163166
 122.796101,    0.163166
 122.797767,    0.163167
 122.799434,    0.163167
 122.801101,    0.163167
 122.802767,    0.163168
 122.804434,    0.163168
 122.806101,    0.163168
 122.807767,    0.163169
 122.809434,    0.163169
 122.811101,    0.163169
 122.812767,    0.163169
 122.814434,    0.163170
 122.816101,    0.163170
 122.817767,    0.163170
 122.819434,    0.163170
 122.821101,    0.163170
 122.822767,    0.163170
 122.824434,    0.163171
 122.826101,    0.163171
 122.827767,    0.163171
 122.829434,    0.163171
 122.831101,    0.163171
 122.832767,    0.163171
 122.834434,    0.163171
 122.836101,    0.163171
 122.837767,    0.163172
 122.839434,    0.163172
 122.841101,    0.163172
 122.842767,    0.163172
 122.844434,    0.163172
 122.846101,    0.163172
 122.847767,    0.163172
 122.849434,    0.163172
 122.851101,    0.163172
 122.852767,    0.163172
 122.854434,    0.163173
 122.856101,    0.163173
 122.857767,    0.163173
 122.859434,    0.163173
 122.861101,    0.163173
 122.862767,    0.163173
 122.864434,    0.163174
 122.866101,    0.163174
 122.867767,    0.163174
 122.869434,    0.163174
 122.871101,    0.163174
 122.872767,    0.163175
 122.874434,    0.163175
 122.876101,    0.163175
 122.877767,    0.163175
 122.879434,    0.163175
 122.881101,    0.163175
 122.882767,    0.163175
 122.884434,    0.163175
 122.886101,    0.163175
 122.887767,    0.163176
 122.889434,    0.163176
 122.891101,    0.163176
 122.892767,    0.163176
 122.894434,    0.163176
 122.896101,    0.163176
 122.897767,    0.163176
 122.899434,    0.163176
 122.901101,    0.163176
 122.902767,    0.163176
 122.904434,    0.163176
 122.906101,    0.163176
 122.907767,    0.163176
 122.909434,    0.163176
 122.911101,    0.163176
 122.912767,    0.163176
 122.914434,    0.163176
 122.916101,    0.163175
 122.917767,    0.163175
 122.919434,    0.163175
 122.921101,    0.163175
 122.922767,    0.163175
 122.924434,    0.163174
 122.926101,    0.163174
 122.927767,    0.163174
 122.929434,    0.163174
 122.931101,    0.163173
 122.932767,    0.163173
 122.934434,    0.163173
 122.936101,    0.163173
 122.937767,    0.163172
 122.939434,    0.163172
 122.941101,    0.163172
 122.942767,    0.163171
 122.944434,    0.163171
 122.946101,    0.163171
 122.947767,    0.163171
 122.949434,    0.163170
 122.951101,    0.163170
 122.952767,    0.163170
 122.954434,    0.163170
 122.956101,    0.163169
 122.957767,    0.163169
 122.959434,    0.163169
 122.961101,    0.163169
 122.962767,    0.163169
 122.964434,    0.163169
 122.966101,    0.163168
 122.967767,    0.163168
 122.969434,    0.163168
 122.971101,    0.163168
 122.972767,    0.163168
 122.974434,    0.163168
 122.976101,    0.163168
 122.977767,    0.163167
 122.979434,    0.163167
 122.981101,    0.163167
 122.982767,    0.163167
 122.984434,    0.163166
 122.986101,    0.163166
 122.987767,    0.163166
 122.989434,    0.163166
 122.991101,    0.163165
 122.992767,    0.163165
 122.994434,    0.163165
 122.996101,    0.163165
 122.997767,    0.163165
 122.999434,    0.163164
 123.001101,    0.163164
 123.002767,    0.163164
 123.004434,    0.163164
 123.006101,    0.163163
 123.007767,    0.163163
 123.009434,    0.163163
 123.011101,    0.163163
 123.012767,    0.163163
 123.014434,    0.163163
 123.016101,    0.163163
 123.017767,    0.163163
 123.019434,    0.163163
 123.021101,    0.163163
 123.022767,    0.163163
 123.024434,    0.163163
 123.026101,    0.163163
 123.027767,    0.163162
 123.029434,    0.163162
 123.031101,    0.163162
 123.032767,    0.163162
 123.034434,    0.163162
 123.036101,    0.163162
 123.037767,    0.163161
 123.039434,    0.163161
 123.041101,    0.163161
 123.042767,    0.163161
 123.044434,    0.163160
 123.046101,    0.163160
 123.047767,    0.163160
 123.049434,    0.163159
 123.051101,    0.163159
 123.052767,    0.163158
 123.054434,    0.163158
 123.056101,    0.163158
 123.057767,    0.163157
 123.059434,    0.163157
 123.061101,    0.163156
 123.062767,    0.163156
 123.064434,    0.163155
 123.066101,    0.163155
 123.067767,    0.163154
 123.069434,    0.163154
 123.071101,    0.163154
 123.072767,    0.163153
 123.074434,    0.163153
 123.076101,    0.163152
 123.077767,    0.163152
 123.079434,    0.163151
 123.081101,    0.163151
 123.082767,    0.163150
 123.084434,    0.163150
 123.086101,    0.163150
 123.087767,    0.163149
 123.089434,    0.163149
 123.091101,    0.163148
 123.092767,    0.163148
 123.094434,    0.163148
 123.096101,    0.163147
 123.097767,    0.163147
 123.099434,    0.163147
 123.101101,    0.163147
 123.102767,    0.163146
 123.104434,    0.163146
 123.106101,    0.163146
 123.107767,    0.163146
 123.109434,    0.163145
 123.111101,    0.163145
 123.112767,    0.163145
 123.114434,    0.163144
 123.116101,    0.163144
 123.117767,    0.163144
 123.119434,    0.163143
 123.121101,    0.163143
 123.122767,    0.163143
 123.124434,    0.163142
 123.126101,    0.163142
 123.127767,    0.163142
 123.129434,    0.163142
 123.131101,    0.163142
 123.132767,    0.163142
 123.134434,    0.163141
 123.136101,    0.163141
 123.137767,    0.163141
 123.139434,    0.163141
 123.141101,    0.163141
 123.142767,    0.163141
 123.144434,    0.163140
 123.146101,    0.163140
 123.147767,    0.163140
 123.149434,    0.163140
 123.151101,    0.163139
 123.152767,    0.163139
 123.154434,    0.163139
 123.156101,    0.163139
 123.157767,    0.163139
 123.159434,    0.163138
 123.161101,    0.163138
 123.162767,    0.163138
 123.164434,    0.163138
 123.166101,    0.163137
 123.167767,    0.163137
 123.169434,    0.163137
 123.171101,    0.163137
 123.172767,    0.163136
 123.174434,    0.163136
 123.176101,    0.163136
 123.177767,    0.163136
 123.179434,    0.163136
 123.181101,    0.163136
 123.182767,    0.163136
 123.184434,    0.163136
 123.186101,    0.163136
 123.187767,    0.163135
 123.189434,    0.163135
 123.191101,    0.163135
 123.192767,    0.163135
 123.194434,    0.163135
 123.196101,    0.163135
 123.197767,    0.163134
 123.199434,    0.163134
 123.201101,    0.163134
 123.202767,    0.163134
 123.204434,    0.163134
 123.206101,    0.163133
 123.207767,    0.163133
 123.209434,    0.163133
 123.211101,    0.163133
 123.212767,    0.163133
 123.214434,    0.163133
 123.216101,    0.163132
 123.217767,    0.163132
 123.219434,    0.163132
 123.221101,    0.163132
 123.222767,    0.163132
 123.224434,    0.163132
 123.226101,    0.163132
 123.227767,    0.163132
 123.229434,    0.163132
 123.231101,    0.163132
 123.232767,    0.163132
 123.234434,    0.163132
 123.236101,    0.163132
 123.237767,    0.163132
 123.239434,    0.163132
 123.241101,    0.163132
 123.242767,    0.163132
 123.244434,    0.163131
 123.246101,    0.163131
 123.247767,    0.163131
 123.249434,    0.163131
 123.251101,    0.163131
 123.252767,    0.163131
 123.254434,    0.163131
 123.256101,    0.163131
 123.257767,    0.163131
 123.259434,    0.163130
 123.261101,    0.163130
 123.262767,    0.163130
 123.264434,    0.163129
 123.266101,    0.163129
 123.267767,    0.163129
 123.269434,    0.163128
 123.271101,    0.163128
 123.272767,    0.163127
 123.274434,    0.163127
 123.276101,    0.163127
 123.277767,    0.163126
 123.279434,    0.163126
 123.281101,    0.163125
 123.282767,    0.163125
 123.284434,    0.163125
 123.286101,    0.163124
 123.287767,    0.163124
 123.289434,    0.163123
 123.291101,    0.163123
 123.292767,    0.163123
 123.294434,    0.163122
 123.296101,    0.163122
 123.297767,    0.163121
 123.299434,    0.163121
 123.301101,    0.163121
 123.302767,    0.163120
 123.304434,    0.163120
 123.306101,    0.163120
 123.307767,    0.163119
 123.309434,    0.163119
 123.311101,    0.163119
 123.312767,    0.163118
 123.314434,    0.163118
 123.316101,    0.163118
 123.317767,    0.163118
 123.319434,    0.163118
 123.321101,    0.163117
 123.322767,    0.163117
 123.324434,    0.163117
 123.326101,    0.163117
 123.327767,    0.163116
 123.329434,    0.163116
 123.331101,    0.163116
 123.332767,    0.163115
 123.334434,    0.163115
 123.336101,    0.163115
 123.337767,    0.163114
 123.339434,    0.163114
 123.341101,    0.163114
 123.342767,    0.163114
 123.344434,    0.163114
 123.346101,    0.163113
 123.347767,    0.163113
 123.349434,    0.163113
 123.351101,    0.163113
 123.352767,    0.163113
 123.354434,    0.163113
 123.356101,    0.163113
 123.357767,    0.163113
 123.359434,    0.163112
 123.361101,    0.163112
 123.362767,    0.163112
 123.364434,    0.163112
 123.366101,    0.163111
 123.367767,    0.163111
 123.369434,    0.163111
 123.371101,    0.163111
 123.372767,    0.163111
 123.374434,    0.163110
 123.376101,    0.163110
 123.377767,    0.163110
 123.379434,    0.163110
 123.381101,    0.163109
 123.382767,    0.163109
 123.384434,    0.163109
 123.386101,    0.163109
 123.387767,    0.163108
 123.389434,    0.163108
 123.391101,    0.163108
 123.392767,    0.163108
 123.394434,    0.163108
 123.396101,    0.163108
 123.397767,    0.163107
 123.399434,    0.163107
 123.401101,    0.163107
 123.402767,    0.163107
 123.404434,    0.163107
 123.406101,    0.163107
 123.407767,    0.163107
 123.409434,    0.163107
 123.411101,    0.163106
 123.412767,    0.163106
 123.414434,    0.163106
 123.416101,    0.163106
 123.417767,    0.163106
 123.419434,    0.163105
 123.421101,    0.163105
 123.422767,    0.163105
 123.424434,    0.163105
 123.426101,    0.163105
 123.427767,    0.163104
 123.429434,    0.163104
 123.431101,    0.163104
 123.432767,    0.163104
 123.434434,    0.163104
 123.436101,    0.163103
 123.437767,    0.163103
 123.439434,    0.163103
 123.441101,    0.163103
 123.442767,    0.163103
 123.444434,    0.163103
 123.446101,    0.163103
 123.447767,    0.163103
 123.449434,    0.163103
 123.451101,    0.163103
 123.452767,    0.163103
 123.454434,    0.163103
 123.456101,    0.163103
 123.457767,    0.163103
 123.459434,    0.163103
 123.461101,    0.163102
 123.462767,    0.163102
 123.464434,    0.163102
 123.466101,    0.163102
 123.467767,    0.163102
 123.469434,    0.163102
 123.471101,    0.163102
 123.472767,    0.163102
 123.474434,    0.163101
 123.476101,    0.163101
 123.477767,    0.163101
 123.479434,    0.163100
 123.481101,    0.163100
 123.482767,    0.163100
 123.484434,    0.163099
 123.486101,    0.163099
 123.487767,    0.163098
 123.489434,    0.163098
 123.491101,    0.163098
 123.492767,    0.163097
 123.494434,    0.163097
 123.496101,    0.163096
 123.497767,    0.163096
 123.499434,    0.163096
 123.501101,    0.163095
 123.502767,    0.163095
 123.504434,    0.163094
 123.506101,    0.163094
 123.507767,    0.163094
 123.509434,    0.163093
 123.511101,    0.163093
 123.512767,    0.163092
 123.514434,    0.163092
 123.516101,    0.163092
 123.517767,    0.163091
 123.519434,    0.163091
 123.521101,    0.163090
 123.522767,    0.163090
 123.524434,    0.163090
 123.526101,    0.163089
 123.527767,    0.163089
 123.529434,    0.163089
 123.531101,    0.163089
 123.532767,    0.163088
 123.534434,    0.163088
 123.536101,    0.163088
 123.537767,    0.163088
 123.539434,    0.163087
 123.541101,    0.163087
 123.542767,    0.163087
 123.544434,    0.163087
 123.546101,    0.163086
 123.547767,    0.163086
 123.549434,    0.163086
 123.551101,    0.163085
 123.552767,    0.163085
 123.554434,    0.163085
 123.556101,    0.163084
 123.557767,    0.163084
 123.559434,    0.163084
 123.561101,    0.163084
 123.562767,    0.163084
 123.564434,    0.163084
 123.566101,    0.163084
 123.567767,    0.163083
 123.569434,    0.163083
 123.571101,    0.163083
 123.572767,    0.163083
 123.574434,    0.163083
 123.576101,    0.163083
 123.577767,    0.163083
 123.579434,    0.163082
 123.581101,    0.163082
 123.582767,    0.163082
 123.584434,    0.163082
 123.586101,    0.163082
 123.587767,    0.163081
 123.589434,    0.163081
 123.591101,    0.163081
 123.592767,    0.163081
 123.594434,    0.163081
 123.596101,    0.163080
 123.597767,    0.163080
 123.599434,    0.163080
 123.601101,    0.163080
 123.602767,    0.163080
 123.604434,    0.163079
 123.606101,    0.163079
 123.607767,    0.163079
 123.609434,    0.163079
 123.611101,    0.163079
 123.612767,    0.163079
 123.614434,    0.163079
 123.616101,    0.163079
 123.617767,    0.163079
 123.619434,    0.163079
 123.621101,    0.163079
 123.622767,    0.163078
 123.624434,    0.163078
 123.626101,    0.163078
 123.627767,    0.163078
 123.629434,    0.163078
 123.631101,    0.163078
 123.632767,    0.163078
 123.634434,    0.163077
 123.636101,    0.163077
 123.637767,    0.163077
 123.639434,    0.163077
 123.641101,    0.163077
 123.642767,    0.163077
 123.644434,    0.163077
 123.646101,    0.163076
