Speed, Power
  82.582654, 4941854.894782
  84.429590, 4915552.021094
  86.276525, 4895858.158693
  88.123461, 4882150.891506
  89.970397, 4874643.339143
  91.817332, 4873428.950820
  93.664268, 4878192.953744
  95.511204, 4888155.873730
  97.358140, 4904459.678969
  99.205075, 4926646.226891
 101.052011, 4954226.647756
 102.898947, 4987237.555576
 104.745882, 5025653.661080
 106.592818, 5069384.870068
 108.439754, 5118273.381776
 110.286690, 5172160.664300
 112.133625, 5232859.799150
 113.980561, 5298467.919740
 115.827497, 5368574.071392
 117.674432, 5443417.227882
 119.521368, 5525542.117265
 121.368304, 5611269.525119
 123.215240, 5702574.549227
 125.062175, 5799898.225410
 126.909111, 5900548.483978
 128.756047, 6009218.163117
 130.602982, 6120059.697759
 132.449918, 6239577.565521
 134.296854, 6361399.413222
 136.143790, 6491003.857121
 137.990725, 6624531.086293
 139.837661, 6763180.446492
 141.684597, 6909067.193036
 143.531532, 7057180.345228
 145.378468, 7214246.016528
 147.225404, 7375678.101478
 149.072340, 7539752.920992
 150.919275, 7714143.932653
 152.766211, 7892402.284673
 154.613147, 8073720.483161
 156.460082, 8263728.402584
 158.307018, 8459986.860296
 160.153954, 8659720.447890
 162.000890, 8862972.374021
 163.847825, 9078282.017142
 165.694761, 9297477.633593
 167.541697, 9520603.027086
 169.388632, 9747702.001332
 171.235568, 9985725.916612
 173.082504, 10229625.701381
 174.929440, 10477908.798737
 176.776375, 10730621.982309
 178.623311, 10987812.025723
 180.470247, 11257738.918753
 182.317182, 11532767.089819
 184.164118, 11812676.968815
 186.011054, 12097518.009118
 187.857990, 12387339.664108
 189.704925, 12684392.072735
 191.551861, 12992871.267404
 193.398797, 13306727.268963
 195.245732, 13626011.920379
 197.092668, 13950777.064619
 198.939604, 14281074.544648
 200.786540, 14616956.203434
 202.633475, 14961932.173439
 204.480411, 15317708.353453
 206.327347, 15679456.675256
 208.174282, 16047231.081240
 210.021218, 16421085.513793
 211.868154, 16801073.915304
 213.715090, 17187250.228163
 215.562025, 17579668.394760
 217.408961, 17978382.357483
 219.255897, 18391676.120033
 221.102832, 18811819.730993
 222.949768, 19238637.557671
 224.796704, 19672185.351716
 226.643640, 20112518.864775
 228.490575, 20559693.848497
 230.337511, 21013766.054531
 232.184447, 21474791.234525
 234.031382, 21942825.140128
 235.878318, 22417923.522987
 237.725254, 22901973.444701
 239.572190, 23399869.291668
 241.419125, 23905193.917687
 243.266061, 24418004.593502
 245.112997, 24938358.589855
 246.959932, 25466313.177490
 248.806868, 26001925.627150
 250.653804, 26545253.209578
 252.500740, 27096353.195517
 254.347675, 27655282.855710
 256.194611, 28222099.460902
 258.041547, 28796860.281834
 259.888482, 29379622.589250
 261.735418, 29970443.653893
 263.582354, 30569380.746507
 265.429290, 31183678.807846
