Time, Vertical Forces
   0.000000,    0.000000
   0.500000,   72.676761
   1.000000,  288.534450
   1.500000,  644.317289
   2.000000, 1136.773699
   2.500000, 1762.660338
   3.000000, 2518.740985
   3.500000, 3401.788269
   4.000000, 4408.590899
   4.500000, 5535.942321
   5.000000, 6780.657280
   5.500000, 8139.567616
   6.000000, 9609.509964
   6.500000, 11187.357238
   7.000000, 12869.991922
   7.500000, 14654.311117
   8.000000, 16537.258561
   8.500000, 18515.774237
   9.000000, 20586.833191
   9.500000, 22747.459409
  10.000000, 24994.664839
  10.500000, 27325.515325
  11.000000, 29737.127738
  11.500000, 32226.626963
  12.000000, 34791.190266
  12.500000, 37428.042562
  13.000000, 40134.454093
  13.500000, 42907.730447
  14.000000, 45745.214855
  14.500000, 48644.333484
  15.000000, 51602.539502
  15.500000, 54617.302402
  16.000000, 57686.149925
  16.500000, 60806.659307
  17.000000, 63976.427815
  17.500000, 67193.056500
  17.963497, 70214.535846
  18.463497, 83412.957182
  18.963497, 98335.162953
  19.463497, 112437.643279
  19.571539, 115615.858303
  20.071539, 131221.571664
  20.193228, 134757.731830
  20.693228, 139857.455765
  21.193228, 141322.158586
  21.693228, 141615.620807
  22.193228, 141118.683430
  22.693228, 140096.798418
  22.997390, 139269.764878
  23.497390, 137672.626811
  23.997390, 135739.790882
  24.497390, 133557.676563
  24.997390, 131180.418446
  25.497390, 128633.752790
  25.997390, 125971.719645
  26.497390, 123217.550177
  26.997390, 120424.018550
  27.497390, 117590.804071
  27.942823, 115089.065306
  28.442823, 115398.705864
  28.942823, 115703.063101
  29.442823, 115999.428211
  29.942823, 116285.178545
  30.442823, 116557.803157
  30.942823, 116814.926375
  31.442823, 117054.329472
  31.942823, 117273.970386
  32.442823, 117472.001402
  32.942823, 117646.784682
  33.442823, 117796.905535
  33.942823, 117921.183340
  34.442823, 118018.680059
  34.942823, 118088.706284
  34.997390, 118094.665030
  35.497390, 118130.600597
  35.997390, 118132.314593
  36.497390, 118100.125285
  36.997390, 118034.657473
  37.029917, 118029.266063
  37.529917, 116502.849012
  38.029917, 115618.605110
  38.529917, 115055.387335
  39.029917, 114812.678012
  39.529917, 114729.938609
  40.029917, 114646.869513
  40.529917, 114564.236588
  41.029917, 114482.795327
  41.529917, 114559.678587
  42.029917, 114478.250989
  42.529917, 114555.175871
  43.029917, 114473.880257
  43.529917, 114550.641416
  44.029917, 114469.465128
  44.529917, 114546.083951
  45.029917, 114465.028990
  45.529917, 114541.393521
  46.029917, 114460.466223
  46.529917, 114536.808968
  47.029917, 114493.068701
  47.529917, 114532.124955
  48.029917, 114562.373527
  48.529917, 114527.342192
  49.029917, 114556.507653
  49.529917, 114522.540105
  50.029917, 114599.323019
  50.529917, 114517.671014
  51.029917, 114541.817875
  51.529917, 114512.880864
  52.029917, 114589.451718
  52.529917, 114508.067734
  53.029917, 114584.491328
  53.529917, 114503.215871
  54.029917, 114579.485748
  54.529917, 114498.310848
  55.029917, 114574.453636
  55.529917, 114493.392127
  56.029917, 114569.350277
  56.529917, 114488.374334
  57.029917, 114564.248984
  57.529917, 114483.406002
  58.029917, 114559.174807
  58.529917, 114478.470533
  59.029917, 114554.071029
  59.529917, 114473.472279
  60.029917, 114548.898052
  60.529917, 114468.388574
  61.029917, 114543.731669
  61.529917, 114463.355783
  62.029917, 114538.541538
  62.529917, 114458.276837
  63.029917, 114533.334812
  63.529917, 114453.188109
  64.029917, 114528.006033
  64.529917, 114447.921509
  65.029917, 114522.610160
  65.529917, 114442.622697
  66.029917, 114517.189369
  66.529917, 114437.289101
  67.029917, 114511.776143
  67.529917, 114431.986207
  68.029917, 114506.418025
  68.529917, 114426.787532
  69.029917, 114500.991240
  69.529917, 114421.451487
  70.029917, 114495.584355
  70.529917, 114416.186117
  71.029917, 114490.069348
  71.529917, 114410.745750
  72.029917, 114484.605580
  72.529917, 114405.439609
  73.029917, 114479.088220
  73.529917, 114400.025270
  74.029917, 114473.590340
  74.529917, 114394.667835
  75.029917, 114468.030621
  75.529917, 114389.209313
  76.029917, 114462.537668
  76.529917, 114383.879161
  77.029917, 114456.990098
  77.529917, 114378.437550
  78.029917, 114451.459743
  78.529917, 114373.045827
  79.029917, 114445.949121
  79.529917, 114367.676059
  80.029917, 114440.369436
  80.529917, 114362.197353
  81.029917, 114434.746861
  81.529917, 114356.686086
  82.029917, 114429.128791
  82.529917, 114351.201573
  83.029917, 114423.469830
  83.529917, 114345.658390
  84.029917, 114417.742392
  84.529917, 114340.034185
  85.029917, 114412.088963
  85.529917, 114334.544100
  86.029917, 114406.345163
  86.529917, 114328.900584
  87.029917, 114400.593501
  87.529917, 114323.258721
  88.029917, 114245.782450
  88.529917, 114167.654759
  89.029917, 114089.655489
  89.529917, 114012.557131
  90.029917, 114084.753933
  90.529917, 114008.047873
  91.029917, 114080.062028
  91.529917, 114003.766764
  92.029917, 114075.834400
  92.529917, 114000.069134
  93.029917, 114071.969085
  93.529917, 114144.668729
  94.029917, 114068.410070
  94.529917, 114140.992917
  95.029917, 114065.108824
  95.529917, 114137.745886
  96.029917, 114062.332064
  96.529917, 114134.823863
  97.029917, 114059.832993
  97.529917, 114132.161543
  98.029917, 114057.511525
  98.529917, 114129.645568
  99.029917, 114055.284466
  99.529917, 114127.462816
 100.029917, 114053.533131
 100.529917, 114125.691873
 101.029917, 114198.707623
 101.529917, 114124.143170
 102.029917, 114197.215819
 102.529917, 114123.081694
 103.029917, 114195.982969
 103.529917, 114122.208712
 104.029917, 114195.198152
 104.529917, 114121.875485
 105.029917, 114194.750990
 105.529917, 114121.837279
 106.029917, 114194.694296
 106.529917, 114122.209848
 107.029917, 114194.927568
 107.529917, 114122.836701
 108.029917, 114195.527898
 108.529917, 114268.777923
 109.029917, 114196.283319
 109.529917, 114269.822640
 110.029917, 114197.365395
 110.529917, 114271.036029
 111.029917, 114198.908839
 111.529917, 114272.592379
 112.029917, 114200.759309
 112.529917, 114274.475447
 113.029917, 114202.984374
 113.529917, 114276.671012
 114.029917, 114205.511991
 114.529917, 114279.160392
 115.029917, 114208.323967
 115.529917, 114281.943501
 116.029917, 114211.427844
 116.529917, 114285.042045
 117.029917, 114214.854077
 117.529917, 114288.569944
 118.029917, 114218.754441
 118.529917, 114292.384338
 119.029917, 114222.883517
 119.529917, 114296.469460
 120.029917, 114227.266089
 120.529917, 114300.808884
 121.029917, 114231.890349
 121.529917, 114305.473695
 121.725297, 114278.474129
