Ground distance, Vertical Forces
   0.000000, 525734.506500
   0.473220, 525734.506500
   1.888085, 525734.506500
   4.237260, 525734.506500
   7.513221, 525734.506500
  11.708263, 525734.506500
  16.814509, 525734.506500
  22.823911, 525734.506500
  29.728264, 525734.506500
  37.519210, 525734.506500
  46.188243, 525734.506500
  55.726724, 525734.506500
  66.125878, 525734.506500
  77.376806, 525734.506500
  89.470499, 525734.506500
 102.397831, 525734.506500
 116.149580, 525734.506500
 130.716431, 525734.506500
 146.088975, 525734.506500
 162.257728, 525734.506500
 179.213138, 525734.506500
 196.945579, 525734.506500
 215.445372, 525734.506500
 234.702794, 525734.506500
 254.708077, 525734.506500
 275.451422, 525734.506500
 296.923005, 525734.506500
 319.112992, 525734.506500
 342.011535, 525734.506500
 365.608783, 525734.506500
 389.894897, 525734.506500
 414.860049, 525734.506500
 440.494426, 525734.506500
 466.788234, 525734.506500
 493.731706, 525734.506500
 521.315105, 525734.506500
 549.528727, 525734.506500
 578.362890, 525734.506500
 589.911221, 525734.506500
 590.498974, 525734.506500
 620.192268, 525734.506500
 635.095552, 525734.506500
 651.687494, 525732.940248
 682.529794, 525701.819125
 683.151947, 525700.621643
 714.513097, 525604.560820
 746.347755, 525422.705501
 778.619227, 525135.414061
 811.289114, 524727.267278
 844.317784, 524188.051297
 877.664894, 523513.324125
 886.325022, 523317.087170
 920.015642, 522474.506812
 953.935140, 521508.065916
 988.045782, 520431.905283
1022.311125, 519265.002827
1056.696421, 518030.495718
1091.169081, 516754.740091
1125.698963, 515466.439632
1160.258608, 514195.637407
1194.823294, 512972.898254
1229.371212, 511828.264056
1263.883774, 510790.374192
1298.345740, 509885.504737
1332.745302, 509136.830831
1367.074010, 508563.834724
1401.326765, 508181.726357
1435.502014, 508000.790986
1450.046609, 507986.262589
1450.046609, 507986.262589
1484.151554, 507986.262589
1518.256499, 507986.262589
1586.466389, 507986.262589
1586.466389, 507986.262589
1654.676279, 507986.262589
1654.676279, 507986.262589
1708.348349, 507986.262589
1708.348349, 507986.262589
1742.453294, 507986.262589
1810.663184, 507986.262589
1810.663184, 507986.262589
1878.873074, 507986.262589
1878.873074, 507986.262589
1947.082964, 507986.262589
1947.082964, 507986.262589
2015.292853, 507986.262589
2015.292853, 507986.262589
2083.502743, 507986.262589
2083.502743, 507986.262589
2151.712633, 507986.262589
2151.712633, 507986.262589
2219.922523, 507986.262589
2219.922523, 507986.262589
2288.132413, 507986.262589
2288.132413, 507986.262589
2356.342303, 507986.262589
2356.342303, 507986.262589
2424.552193, 507986.262589
2424.552193, 507986.262589
2492.762083, 507986.262589
2492.762083, 507986.262589
2560.971973, 507986.262589
2560.971973, 507986.262589
2629.181863, 507986.262589
2629.181863, 507986.262589
2697.391752, 507986.262589
2697.391752, 507986.262589
2765.601642, 507986.262589
2765.601642, 507986.262589
2833.811532, 507986.262589
2833.811532, 507986.262589
2902.021422, 507986.262589
2902.021422, 507986.262589
2970.231312, 507986.262589
2970.231312, 507986.262589
3038.441202, 507986.262589
3038.441202, 507986.262589
3106.651092, 507986.262589
3106.651092, 507986.262589
3174.860982, 507986.262589
3174.860982, 507986.262589
3243.070872, 507986.262589
3243.070872, 507986.262589
3311.280762, 507986.262589
3311.280762, 507986.262589
3379.490651, 507986.262589
3379.490651, 507986.262589
3447.700541, 507986.262589
3447.700541, 507986.262589
3515.910431, 507986.262589
3515.910431, 507986.262589
3584.120321, 507986.262589
3584.120321, 507986.262589
3652.330211, 507986.262589
3652.330211, 507986.262589
3720.540101, 507986.262589
3720.540101, 507986.262589
3788.749991, 507986.262589
3788.749991, 507986.262589
3856.959881, 507986.262589
3856.959881, 507986.262589
3925.169771, 507986.262589
3925.169771, 507986.262589
3993.379661, 507986.262589
3993.379661, 507986.262589
4061.589550, 507986.262589
4061.589550, 507986.262589
4129.799440, 507986.262589
4129.799440, 507986.262589
4198.009330, 507986.262589
4198.009330, 507986.262589
4266.219220, 507986.262589
4266.219220, 507986.262589
4334.429110, 507986.262589
4334.429110, 507986.262589
4402.639000, 507986.262589
4402.639000, 507986.262589
4470.848890, 507986.262589
4470.848890, 507986.262589
4539.058780, 507986.262589
4539.058780, 507986.262589
4607.268670, 507986.262589
4607.268670, 507986.262589
4675.478560, 507986.262589
4675.478560, 507986.262589
4743.688449, 507986.262589
4743.688449, 507986.262589
4811.898339, 507986.262589
4811.898339, 507986.262589
4880.108229, 507986.262589
4880.108229, 507986.262589
4948.318119, 507986.262589
4948.318119, 507986.262589
5016.528009, 507986.262589
5016.528009, 507986.262589
5084.737899, 507986.262589
5084.737899, 507986.262589
5152.947789, 507986.262589
5152.947789, 507986.262589
5221.157679, 507986.262589
5221.157679, 507986.262589
5289.367569, 507986.262589
5289.367569, 507986.262589
5357.577459, 507986.262589
5357.577459, 507986.262589
5425.787348, 507986.262589
5425.787348, 507986.262589
5493.997238, 507986.262589
5493.997238, 507986.262589
5562.207128, 507986.262589
5562.207128, 507986.262589
5630.417018, 507986.262589
5630.417018, 507986.262589
5698.626908, 507986.262589
5698.626908, 507986.262589
5766.836798, 507986.262589
5766.836798, 507986.262589
5835.046688, 507986.262589
5835.046688, 507986.262589
5903.256578, 507986.262589
5903.256578, 507986.262589
5971.466468, 507986.262589
5971.466468, 507986.262589
6039.676358, 507986.262589
6039.676358, 507986.262589
6107.886247, 507986.262589
6107.886247, 507986.262589
6176.096137, 507986.262589
6176.096137, 507986.262589
6244.306027, 507986.262589
6244.306027, 507986.262589
6312.515917, 507986.262589
6312.515917, 507986.262589
6380.725807, 507986.262589
6380.725807, 507986.262589
6448.935697, 507986.262589
6448.935697, 507986.262589
6517.145587, 507986.262589
6517.145587, 507986.262589
6585.355477, 507986.262589
6585.355477, 507986.262589
6653.565367, 507986.262589
6653.565367, 507986.262589
6721.775257, 507986.262589
6721.775257, 507986.262589
6789.985146, 507986.262589
6789.985146, 507986.262589
6858.195036, 507986.262589
6858.195036, 507986.262589
6926.404926, 507986.262589
6926.404926, 507986.262589
6994.614816, 507986.262589
6994.614816, 507986.262589
7062.824706, 507986.262589
7062.824706, 507986.262589
7131.034596, 507986.262589
7131.034596, 507986.262589
7199.244486, 507986.262589
7199.244486, 507986.262589
7267.454376, 507986.262589
7267.454376, 507986.262589
7335.664266, 507986.262589
7335.664266, 507986.262589
7403.874156, 507986.262589
7403.874156, 507986.262589
7472.084045, 507986.262589
7472.084045, 507986.262589
7540.293935, 507986.262589
7540.293935, 507986.262589
7608.503825, 507986.262589
7608.503825, 507986.262589
7676.713715, 507986.262589
7676.713715, 507986.262589
7744.923605, 507986.262589
7744.923605, 507986.262589
7813.133495, 507986.262589
7813.133495, 507986.262589
