Time, Angles
   0.000000,    3.390220
   0.100000,    3.222368
   0.200000,    3.214082
   0.300000,    3.205580
   0.400000,    3.197078
   0.500000,    3.188575
   0.600000,    3.180073
   0.700000,    3.171571
   0.800000,    3.163069
   0.900000,    3.154567
   1.000000,    3.146064
   1.100000,    3.137562
   1.200000,    3.128303
   1.300000,    3.118664
   1.400000,    3.109026
   1.500000,    3.099387
   1.600000,    3.089748
   1.700000,    3.080109
   1.800000,    3.070471
   1.900000,    3.060832
   2.000000,    3.051193
   2.100000,    3.041555
   2.200000,    3.030744
   2.300000,    3.019345
   2.400000,    3.007947
   2.500000,    2.996548
   2.600000,    2.985150
   2.700000,    2.973752
   2.800000,    2.962353
   2.900000,    2.950955
   3.000000,    2.939556
   3.100000,    2.928158
   3.200000,    2.917008
   3.300000,    2.905983
   3.400000,    2.894958
   3.500000,    2.883932
   3.600000,    2.872907
   3.700000,    2.861882
   3.800000,    2.850857
   3.900000,    2.839831
   4.000000,    2.828806
   4.100000,    2.817781
   4.200000,    2.804904
   4.300000,    2.791098
   4.400000,    2.777293
   4.500000,    2.763487
   4.600000,    2.749682
   4.700000,    2.735876
   4.800000,    2.722070
   4.900000,    2.708265
   5.000000,    2.694459
   5.100000,    2.680654
   5.200000,    2.668162
   5.300000,    2.656329
   5.400000,    2.644496
   5.500000,    2.632663
   5.600000,    2.620830
   5.700000,    2.608997
   5.800000,    2.597164
   5.900000,    2.585331
   6.000000,    2.573498
   6.100000,    2.561665
   6.200000,    2.549351
   6.300000,    2.536794
   6.400000,    2.524238
   6.500000,    2.511682
   6.600000,    2.499126
   6.700000,    2.486570
   6.800000,    2.474014
   6.900000,    2.461458
   7.000000,    2.448902
   7.100000,    2.436346
   7.200000,    2.422081
   7.300000,    2.406959
   7.400000,    2.391836
   7.500000,    2.376714
   7.600000,    2.361592
   7.700000,    2.346470
   7.800000,    2.331348
   7.900000,    2.316226
   8.000000,    2.301104
   8.100000,    2.285982
   8.200000,    2.270884
   8.300000,    2.255798
   8.400000,    2.240712
   8.500000,    2.225626
   8.600000,    2.210540
   8.700000,    2.195454
   8.800000,    2.180368
   8.900000,    2.165282
   9.000000,    2.150196
   9.100000,    2.135110
   9.200000,    2.118639
   9.300000,    2.101474
   9.400000,    2.084309
   9.500000,    2.067144
   9.600000,    2.049980
   9.700000,    2.032815
   9.800000,    2.015650
   9.900000,    1.998485
  10.000000,    1.981321
  10.100000,    1.964156
  10.200000,    1.948114
  10.300000,    1.932634
  10.400000,    1.917155
  10.500000,    1.901676
  10.600000,    1.886196
  10.700000,    1.870717
  10.800000,    1.855237
  10.900000,    1.839758
  11.000000,    1.824279
  11.100000,    1.808799
  11.200000,    1.792930
  11.300000,    1.776865
  11.400000,    1.760801
  11.500000,    1.744736
  11.600000,    1.728671
  11.700000,    1.712607
  11.800000,    1.696542
  11.900000,    1.680477
  12.000000,    1.664413
  12.100000,    1.648348
  12.200000,    1.630729
  12.300000,    1.612331
  12.400000,    1.593933
  12.500000,    1.575534
  12.600000,    1.557136
  12.700000,    1.538738
  12.800000,    1.520340
  12.900000,    1.501942
  13.000000,    1.483543
  13.100000,    1.465145
  13.200000,    1.448257
  13.300000,    1.432125
  13.400000,    1.415993
  13.500000,    1.399861
  13.600000,    1.383730
  13.700000,    1.367598
  13.800000,    1.351466
  13.900000,    1.335334
  14.000000,    1.319203
  14.100000,    1.303071
  14.200000,    1.284819
  14.300000,    1.265506
  14.400000,    1.246192
  14.500000,    1.226878
  14.600000,    1.207564
  14.700000,    1.188250
  14.800000,    1.168936
  14.900000,    1.149622
  15.000000,    1.130308
  15.100000,    1.110995
  15.200000,    1.092277
  15.300000,    1.073857
  15.400000,    1.055438
  15.500000,    1.037018
  15.600000,    1.018599
  15.700000,    1.000179
  15.800000,    0.981760
  15.900000,    0.963340
  16.000000,    0.944921
  16.100000,    0.926501
  16.200000,    0.907261
  16.300000,    0.887609
  16.400000,    0.867958
  16.500000,    0.848306
  16.600000,    0.828654
  16.700000,    0.809003
  16.800000,    0.789351
  16.900000,    0.769699
  17.000000,    0.750048
  17.100000,    0.730396
  17.200000,    0.710463
  17.300000,    0.690389
  17.400000,    0.670315
  17.500000,    0.650241
  17.600000,    0.630166
  17.700000,    0.610092
  17.800000,    0.590018
  17.900000,    0.569944
  18.000000,    0.549870
  18.100000,    0.529796
  18.200000,    0.509781
  18.300000,    0.489796
  18.400000,    0.469811
  18.500000,    0.449827
  18.600000,    0.429842
  18.700000,    0.409857
  18.800000,    0.389872
  18.900000,    0.369887
  19.000000,    0.349903
  19.100000,    0.329918
  19.200000,    0.310144
  19.300000,    0.290475
  19.400000,    0.270806
  19.500000,    0.251137
  19.600000,    0.231468
  19.700000,    0.211799
  19.800000,    0.192131
  19.900000,    0.172462
  20.000000,    0.152793
  20.100000,    0.133124
  20.200000,    0.114241
  20.300000,    0.095751
  20.400000,    0.077262
  20.500000,    0.058772
  20.600000,    0.040283
  20.700000,    0.021793
  20.800000,    0.003303
  20.900000,   -0.015186
  21.000000,   -0.033676
  21.100000,   -0.052165
  21.200000,   -0.072678
  21.300000,   -0.094204
  21.400000,   -0.115730
  21.500000,   -0.137256
  21.600000,   -0.158782
  21.700000,   -0.180308
  21.800000,   -0.201834
  21.900000,   -0.223360
  22.000000,   -0.244886
  22.100000,   -0.266412
  22.200000,   -0.285675
  22.300000,   -0.303803
  22.400000,   -0.321932
  22.500000,   -0.340061
  22.600000,   -0.358190
  22.700000,   -0.376318
  22.800000,   -0.394447
  22.900000,   -0.412576
  23.000000,   -0.430704
  23.100000,   -0.448833
  23.200000,   -0.468827
  23.300000,   -0.489755
  23.400000,   -0.510683
  23.500000,   -0.531611
  23.600000,   -0.552539
  23.700000,   -0.573467
  23.800000,   -0.594395
  23.900000,   -0.615323
  24.000000,   -0.636251
  24.100000,   -0.657179
  24.200000,   -0.677848
  24.300000,   -0.698386
  24.400000,   -0.718924
  24.500000,   -0.739462
  24.600000,   -0.760000
  24.700000,   -0.780538
  24.800000,   -0.801076
  24.900000,   -0.821614
  25.000000,   -0.842152
  25.100000,   -0.862690
  25.200000,   -0.882721
  25.300000,   -0.902496
  25.400000,   -0.922272
  25.500000,   -0.942048
  25.600000,   -0.961823
  25.700000,   -0.981599
  25.800000,   -1.001375
  25.900000,   -1.021150
  26.000000,   -1.040926
  26.100000,   -1.060702
  26.200000,   -1.079503
  26.300000,   -1.097816
  26.400000,   -1.116129
  26.500000,   -1.134442
  26.600000,   -1.152754
  26.700000,   -1.171067
  26.800000,   -1.189380
  26.900000,   -1.207693
  27.000000,   -1.226006
  27.100000,   -1.244319
  27.200000,   -1.263996
  27.300000,   -1.284357
  27.400000,   -1.304718
  27.500000,   -1.325079
  27.600000,   -1.345439
  27.700000,   -1.365800
  27.800000,   -1.386161
  27.900000,   -1.406522
  28.000000,   -1.426883
  28.100000,   -1.447244
  28.200000,   -1.467221
  28.300000,   -1.487007
  28.400000,   -1.506792
  28.500000,   -1.526578
  28.600000,   -1.546363
  28.700000,   -1.566148
  28.800000,   -1.585934
  28.900000,   -1.605719
  29.000000,   -1.625504
  29.100000,   -1.645290
  29.200000,   -1.664991
  29.300000,   -1.684651
  29.400000,   -1.704310
  29.500000,   -1.723969
  29.600000,   -1.743629
  29.700000,   -1.763288
  29.800000,   -1.782948
  29.900000,   -1.802607
  30.000000,   -1.822267
  30.100000,   -1.841926
  30.200000,   -1.861035
  30.300000,   -1.879868
  30.400000,   -1.898702
  30.500000,   -1.917535
  30.600000,   -1.936368
  30.700000,   -1.955201
  30.800000,   -1.974034
  30.900000,   -1.992868
  31.000000,   -2.011701
  31.100000,   -2.030534
  31.200000,   -2.048325
  31.300000,   -2.065593
  31.400000,   -2.082861
  31.500000,   -2.100129
  31.600000,   -2.117398
  31.700000,   -2.134666
  31.800000,   -2.151934
  31.900000,   -2.169202
  32.000000,   -2.186470
  32.100000,   -2.203738
  32.200000,   -2.222447
  32.300000,   -2.241878
  32.400000,   -2.261308
  32.500000,   -2.280739
  32.600000,   -2.300170
  32.700000,   -2.319600
  32.800000,   -2.339031
  32.900000,   -2.358462
  33.000000,   -2.377892
  33.100000,   -2.397323
  33.200000,   -2.415948
  33.300000,   -2.434170
  33.400000,   -2.452392
  33.500000,   -2.470613
  33.600000,   -2.488835
  33.700000,   -2.507056
  33.800000,   -2.525278
  33.900000,   -2.543500
  34.000000,   -2.561721
  34.100000,   -2.579943
  34.200000,   -2.596593
  34.300000,   -2.612456
  34.400000,   -2.628319
  34.500000,   -2.644182
  34.600000,   -2.660046
  34.700000,   -2.675909
  34.800000,   -2.691772
  34.900000,   -2.707635
  35.000000,   -2.723498
  35.100000,   -2.739361
  35.200000,   -2.757156
  35.300000,   -2.775919
  35.400000,   -2.794682
  35.500000,   -2.813445
  35.600000,   -2.832207
  35.700000,   -2.850970
  35.800000,   -2.869733
  35.900000,   -2.888496
  36.000000,   -2.907259
  36.100000,   -2.926022
  36.200000,   -2.941991
  36.300000,   -2.956560
  36.400000,   -2.971129
  36.500000,   -2.985698
  36.600000,   -3.000267
  36.700000,   -3.014836
  36.800000,   -3.029405
  36.900000,   -3.043974
  37.000000,   -3.058543
  37.100000,   -3.073112
  37.200000,   -3.089094
  37.300000,   -3.105783
  37.400000,   -3.122472
  37.500000,   -3.139161
  37.600000,   -3.155850
  37.700000,   -3.172540
  37.800000,   -3.189229
  37.900000,   -3.205918
  38.000000,   -3.222607
  38.100000,   -3.239455
  38.200000,   -3.256894
  38.300000,   -3.274334
  38.400000,   -3.291773
  38.500000,   -3.309212
  38.600000,   -3.326652
  38.700000,   -3.344091
  38.800000,   -3.361531
  38.900000,   -3.378970
  39.000000,   -3.396410
  39.100000,   -3.413228
  39.200000,   -3.427720
  39.300000,   -3.442212
  39.400000,   -3.456705
  39.500000,   -3.471197
  39.600000,   -3.485690
  39.700000,   -3.500182
  39.800000,   -3.514675
  39.900000,   -3.529167
  40.000000,   -3.543660
  40.100000,   -3.558262
  40.200000,   -3.573272
  40.300000,   -3.588282
  40.400000,   -3.603293
  40.500000,   -3.618303
  40.600000,   -3.633313
  40.700000,   -3.648323
  40.800000,   -3.663334
  40.900000,   -3.678344
  41.000000,   -3.693354
  41.100000,   -3.708190
  41.200000,   -3.722374
  41.300000,   -3.736558
  41.400000,   -3.750742
  41.500000,   -3.764925
  41.600000,   -3.779109
  41.700000,   -3.793293
  41.800000,   -3.807477
  41.900000,   -3.821660
  42.000000,   -3.835844
  42.100000,   -3.850114
  42.200000,   -3.864707
  42.300000,   -3.879300
  42.400000,   -3.893893
  42.500000,   -3.908487
  42.600000,   -3.923080
  42.700000,   -3.937673
  42.800000,   -3.952266
  42.900000,   -3.966859
  43.000000,   -3.981452
  43.100000,   -3.995817
  43.200000,   -4.009329
  43.300000,   -4.022841
  43.400000,   -4.036352
  43.500000,   -4.049864
  43.600000,   -4.063376
  43.700000,   -4.076888
  43.800000,   -4.090400
  43.900000,   -4.103912
  44.000000,   -4.117424
  44.100000,   -4.130997
  44.200000,   -4.144800
  44.300000,   -4.158603
  44.400000,   -4.172406
  44.500000,   -4.186209
  44.600000,   -4.200011
  44.700000,   -4.213814
  44.800000,   -4.227617
  44.900000,   -4.241420
  45.000000,   -4.255223
  45.100000,   -4.268932
  45.200000,   -4.282290
  45.300000,   -4.295647
  45.400000,   -4.309005
  45.500000,   -4.322363
  45.600000,   -4.335721
  45.700000,   -4.349079
  45.800000,   -4.362437
  45.900000,   -4.375795
  46.000000,   -4.389153
  46.100000,   -4.402414
  46.200000,   -4.415317
  46.300000,   -4.428219
  46.400000,   -4.441121
  46.500000,   -4.454023
  46.600000,   -4.466925
  46.700000,   -4.479828
  46.800000,   -4.492730
  46.900000,   -4.505632
  47.000000,   -4.518534
  47.100000,   -4.531387
  47.200000,   -4.544054
  47.300000,   -4.556722
  47.400000,   -4.569390
  47.500000,   -4.582057
  47.600000,   -4.594725
  47.700000,   -4.607392
  47.800000,   -4.620060
  47.900000,   -4.632727
  48.000000,   -4.645395
  48.100000,   -4.658034
  48.200000,   -4.670565
  48.300000,   -4.683096
  48.400000,   -4.695627
  48.500000,   -4.708158
  48.600000,   -4.720689
  48.700000,   -4.733220
  48.800000,   -4.745752
  48.900000,   -4.758283
  49.000000,   -4.770814
  49.100000,   -4.783337
  49.200000,   -4.795827
  49.300000,   -4.808318
  49.400000,   -4.820809
  49.500000,   -4.833300
  49.600000,   -4.845790
  49.700000,   -4.858281
  49.800000,   -4.870772
  49.900000,   -4.883263
