Speed (TAS), Efficiency
 171.296220,   13.784025
 173.307652,   14.002469
 175.319084,   14.214970
 177.330516,   14.421106
 179.341948,   14.621219
 181.353380,   14.815508
 183.364812,   15.004209
 185.376244,   15.187601
 187.387676,   15.366004
 189.399107,   15.539411
 191.410539,   15.704048
 193.421971,   15.864209
 195.433403,   16.020390
 197.444835,   16.169747
 199.456267,   16.312047
 201.467699,   16.451339
 203.479131,   16.582881
 205.490563,   16.708504
 207.501995,   16.831603
 209.513427,   16.943541
 211.524859,   17.054666
 213.536291,   17.155594
 215.547723,   17.254228
 217.559155,   17.344146
 219.570587,   17.430959
 221.582019,   17.509076
 223.593451,   17.585028
 225.604883,   17.650678
 227.616315,   17.717008
 229.627747,   17.769660
 231.639179,   17.823094
 233.650610,   17.867128
 235.662042,   17.906904
 237.673474,   17.944566
 239.684906,   17.970467
 241.696338,   17.996662
 243.707770,   18.015746
 245.719202,   18.027803
 247.730634,   18.039976
 249.742066,   18.043007
 251.753498,   18.040996
 253.764930,   18.038968
 255.776362,   18.028944
 257.787794,   18.012888
 259.799226,   17.996735
 261.810658,   17.977021
 263.822090,   17.947176
 265.833522,   17.917203
 267.844954,   17.887104
 269.856386,   17.848249
 271.867818,   17.804958
 273.879250,   17.761558
 275.890682,   17.718050
 277.902113,   17.665065
 279.913545,   17.609067
 281.924977,   17.553023
 283.936409,   17.496938
 285.947841,   17.435112
 287.959273,   17.367382
 289.970705,   17.299707
 291.982137,   17.232092
 293.993569,   17.164542
 296.005001,   17.088447
 298.016433,   17.010307
 300.027865,   16.932357
 302.039297,   16.854601
 304.050729,   16.777044
 306.062161,   16.693700
 308.073593,   16.606683
 310.085025,   16.520008
 312.096457,   16.433677
 314.107889,   16.347694
 316.119321,   16.262063
 318.130753,   16.169479
 320.142185,   16.075670
 322.153616,   15.982361
 324.165048,   15.889555
 326.176480,   15.797253
 328.187912,   15.705456
 330.199344,   15.611739
 332.210776,   15.512992
 334.222208,   15.414899
 336.233640,   15.317457
 338.245072,   15.220666
 340.256504,   15.124524
 342.267936,   15.029029
 344.279368,   14.934181
 346.290800,   14.833622
 348.302232,   14.733221
 350.313664,   14.633601
 352.325096,   14.534756
 354.336528,   14.436683
 356.347960,   14.339378
 358.359392,   14.242836
 360.370824,   14.147052
 362.382256,   14.049514
 364.393688,   13.949377
 366.405119,   13.850115
 368.416551,   13.751721
 370.427983,   13.654188
