Ground distance, CL
   0.000000,    1.208443
   0.000001,    1.208443
   0.000017,    1.208443
   0.000255,    1.208443
   0.002467,    1.208443
   0.007750,    1.208443
   0.015959,    1.208443
   0.027137,    1.208443
   0.041254,    1.208443
   0.058408,    1.208443
   0.078561,    1.208443
   0.101951,    1.208443
   0.128563,    1.208443
   0.158279,    1.208443
   0.191119,    1.208443
   0.226989,    1.208443
   0.266463,    1.208443
   0.309271,    1.208443
   0.356037,    1.208443
   0.406380,    1.208443
   0.460071,    1.208443
   0.517529,    1.208443
   0.578467,    1.208443
   0.643393,    1.208443
   0.713008,    1.208443
   0.786968,    1.208443
   0.865394,    1.208443
   0.947628,    1.208443
   1.034972,    1.208443
   1.126468,    1.208443
   1.223765,    1.208443
   1.323474,    1.208443
   1.427744,    1.208443
   1.539258,    1.208443
   1.656041,    1.208443
   1.777219,    1.208443
   1.901956,    1.208443
   2.035541,    1.208443
   2.171958,    1.208443
   2.315495,    1.208443
   2.462520,    1.208443
   2.618731,    1.208443
   2.782166,    1.208443
   2.951571,    1.208443
   3.128011,    1.208443
   3.306491,    1.208443
   3.492216,    1.208443
   3.685102,    1.208443
   3.885058,    1.208443
   4.091914,    1.208443
   4.307990,    1.208443
   4.529082,    1.208443
   4.758750,    1.208443
   4.998555,    1.208443
   5.246563,    1.208443
   5.498612,    1.208443
   5.759659,    1.208443
   6.024581,    1.208443
   6.302768,    1.208443
   6.587963,    1.208443
   6.880423,    1.208443
   7.182638,    1.208443
   7.494247,    1.208443
   7.813722,    1.208443
   8.146740,    1.208443
   8.484523,    1.208443
   8.835726,    1.208443
   9.195778,    1.208443
   9.565990,    1.208443
   9.941763,    1.208443
  10.328643,    1.208443
  10.725944,    1.208443
  11.136037,    1.208443
  11.556321,    1.208443
  11.983383,    1.208443
  12.422011,    1.208443
  12.878082,    1.208443
  13.345818,    1.208443
  13.819351,    1.208443
  14.305407,    1.208443
  14.801299,    1.208443
  15.301561,    1.208443
  15.820471,    1.208443
  16.345555,    1.208443
  16.883176,    1.208443
  17.430886,    1.208443
  17.993900,    1.208443
  18.569241,    1.208443
  19.158773,    1.208443
  19.759306,    1.208443
  20.367591,    1.208443
  20.990672,    1.208443
  21.629373,    1.208443
  22.282321,    1.208443
  22.949992,    1.208443
  23.630059,    1.208443
  24.318486,    1.208443
  25.029145,    1.208443
  25.173378,    1.208443
  25.188905,    1.208443
  25.202393,    1.208443
  25.215028,    1.208443
  25.217716,    1.208443
  25.218371,    1.208443
  25.219681,    1.208443
  25.219769,    1.208443
  25.219947,    1.208443
  25.220111,    1.208443
  25.221746,    1.208443
  25.232282,    1.208443
  25.282756,    1.208443
  25.478586,    1.208443
  25.958376,    1.208443
  26.611884,    1.208443
  27.277827,    1.208443
  27.953232,    1.208443
  28.644698,    1.208443
  29.339141,    1.208443
  30.047994,    1.208443
  30.765539,    1.208443
  31.500691,    1.208443
  32.249390,    1.208443
  33.006053,    1.208443
  33.780350,    1.208443
  34.569074,    1.208443
  35.362586,    1.208443
  36.174676,    1.208443
  36.995868,    1.208443
  37.832162,    1.208443
  38.673925,    1.208443
  39.530810,    1.208443
  40.402492,    1.208443
  41.285628,    1.208443
  42.178556,    1.208443
  43.087960,    1.208443
  44.010630,    1.208443
  44.947107,    1.208443
  45.899917,    1.208443
  46.860352,    1.208443
  47.840451,    1.208443
  48.838804,    1.208443
  49.845897,    1.208443
  50.854911,    1.208443
  51.883263,    1.208443
  52.927618,    1.208443
  53.984773,    1.208443
  55.065146,    1.208443
  56.151595,    1.208443
  57.257791,    1.208443
  58.376309,    1.208443
  59.512760,    1.208443
  60.661241,    1.208443
  61.824384,    1.208443
  63.005557,    1.208443
  64.200518,    1.208443
  65.410485,    1.208443
  66.636564,    1.208443
  67.873699,    1.208443
  69.120170,    1.208443
  70.394835,    1.208443
  71.678802,    1.208443
  72.978929,    1.208443
  74.296693,    1.208443
  75.633479,    1.208443
  76.979364,    1.208443
  78.350272,    1.208443
  79.727807,    1.208443
  81.125676,    1.208443
  82.541232,    1.208443
  83.972526,    1.208443
  85.415697,    1.208443
  86.885005,    1.208443
  88.363049,    1.208443
  89.869540,    1.208443
  91.378737,    1.208443
  92.909923,    1.208443
  94.458758,    1.208443
  96.026552,    1.208443
  97.604164,    1.208443
  99.206718,    1.208443
 100.818558,    1.208443
 102.457913,    1.208443
 104.113139,    1.208443
 104.445670,    1.208443
 104.485463,    1.208443
 104.493304,    1.208443
 104.496288,    1.208443
 104.501933,    1.208443
 104.503796,    1.208443
 104.504318,    1.208443
 104.504550,    1.208443
 104.504918,    1.208443
 104.505253,    1.208443
 104.508600,    1.208443
 104.534841,    1.208443
 104.691129,    1.208443
 105.287713,    1.208443
 106.781555,    1.208443
 108.283360,    1.208443
 109.794029,    1.208443
 111.326500,    1.208443
 112.874280,    1.208443
 114.436413,    1.208443
 116.013378,    1.208443
 117.603289,    1.208443
 119.209536,    1.208443
 120.826994,    1.208443
 122.459989,    1.208443
 124.112435,    1.208443
 125.774368,    1.208443
 127.454219,    1.208443
 129.145975,    1.208443
 130.857381,    1.208443
 132.583634,    1.208443
 134.315875,    1.208443
 136.068820,    1.208443
 137.840843,    1.208443
 139.627519,    1.208443
 141.422901,    1.208443
 143.240681,    1.208443
 145.070923,    1.208443
 146.921858,    1.208443
 148.782838,    1.208443
 150.656333,    1.208443
 152.546934,    1.208443
 154.455011,    1.208443
 156.384002,    1.208443
 158.327845,    1.208443
 160.283892,    1.208443
 162.263596,    1.208443
 164.257907,    1.208443
 166.261760,    1.208443
 168.282175,    1.208443
 170.325250,    1.208443
 172.378165,    1.208443
 174.452665,    1.208443
 176.542314,    1.208443
 178.649208,    1.208443
 180.772169,    1.208443
 182.918861,    1.208443
 185.080120,    1.208443
 187.249169,    1.208443
 189.433720,    1.208443
 191.646193,    1.208443
 193.868494,    1.208443
 196.108664,    1.208443
 198.371146,    1.208443
 200.643063,    1.208443
 202.937959,    1.208443
 205.253088,    1.208443
 207.584292,    1.208443
 209.926108,    1.208443
 212.290700,    1.208443
 214.672591,    1.208443
 217.073425,    1.208443
 219.498429,    1.208443
 221.936667,    1.208443
 224.385422,    1.208443
 226.854951,    1.208443
 229.344430,    1.208443
 231.845408,    1.208443
 234.373241,    1.208443
 236.918280,    1.208443
 239.472076,    1.208443
 242.061401,    1.208443
 244.655126,    1.208443
 245.178202,    1.208443
 245.525963,    1.208443
 245.807041,    1.208443
 246.015277,    1.208443
 246.179781,    1.208443
 246.220123,    1.208443
 246.278080,    1.208443
 246.344385,    1.208443
 246.359208,    1.208443
 246.363379,    1.208443
 246.371722,    1.208443
 246.372421,    1.208443
 246.372948,    1.208443
 246.373149,    1.208443
 246.373379,    1.208443
 246.375677,    1.208443
 246.396109,    1.208443
 246.511073,    1.208443
 247.015681,    1.208443
 249.063039,    1.208443
 251.363044,    1.208443
 253.682942,    1.208443
 256.010641,    1.208443
 258.354513,    1.208443
 260.710223,    1.208443
 263.082284,    1.208443
 265.463729,    1.208443
 267.872028,    1.208443
 270.297303,    1.208443
 272.724031,    1.208443
 275.173148,    1.208443
 277.634148,    1.208443
 280.109651,    1.208443
 282.592366,    1.208443
 285.085595,    1.208443
 287.601677,    1.208443
 290.125010,    1.208443
 292.674027,    1.208443
 295.237084,    1.208443
 297.805362,    1.208443
 300.395551,    1.208443
 303.000628,    1.208443
 305.620327,    1.208443
 308.261604,    1.208443
 310.910642,    1.208443
 313.572746,    1.208443
 316.252244,    1.208443
 318.943579,    1.208443
 321.655360,    1.208443
 324.377621,    1.208443
 327.119918,    1.208443
 329.879168,    1.208443
 332.655198,    1.208443
 335.449935,    1.208443
 338.250530,    1.208443
 341.066686,    1.208443
 343.907420,    1.208443
 346.760218,    1.208443
 349.631279,    1.208443
 352.509553,    1.208443
 355.413508,    1.208443
 358.328246,    1.208443
 361.258124,    1.208443
 364.207589,    1.208443
 367.171726,    1.208443
 370.144577,    1.208443
 373.142474,    1.208443
 376.149799,    1.208443
 379.174534,    1.208443
 382.217267,    1.208443
 385.275058,    1.208443
 388.353354,    1.208443
 391.441803,    1.208443
 394.542724,    1.208443
 397.661268,    1.208443
 400.797138,    1.208443
 403.950422,    1.208443
 407.123842,    1.208443
 410.313786,    1.208443
 413.520413,    1.208443
 416.740260,    1.208443
 419.973927,    1.208443
 423.227911,    1.208443
 426.501601,    1.208443
 429.793011,    1.208443
 433.088002,    1.208443
 436.409353,    1.208443
 439.747571,    1.208443
 443.095956,    1.208443
 446.461655,    1.208443
 449.845688,    1.208443
 453.248885,    1.208443
 456.664749,    1.208443
 460.099236,    1.208443
 463.547532,    1.208443
 464.238893,    1.208443
 466.577639,    1.208443
 466.605310,    1.208443
 466.625298,    1.208443
 466.635065,    1.208443
 466.642104,    1.208443
 466.648906,    1.208443
 466.656131,    1.208443
 466.662731,    1.208443
 466.728409,    1.208443
 467.103564,    1.208443
 469.224836,    1.208443
 472.700549,    1.208443
 476.197204,    1.208443
 479.705616,    1.208443
 483.221541,    1.208443
 486.759524,    1.208443
 490.319986,    1.208443
 493.894007,    1.208443
 497.490614,    1.208443
 501.108666,    1.208443
 504.739704,    1.208443
 508.381814,    1.208443
 512.044970,    1.208443
 515.724748,    1.208443
 519.421489,    1.208443
 523.131816,    1.208443
 526.856522,    1.208443
 530.604726,    1.208443
 534.368610,    1.208443
 538.154571,    1.208443
 541.948915,    1.208443
 545.770910,    1.208443
 549.608236,    1.208443
 553.462340,    1.208443
 557.326949,    1.208443
 561.208644,    1.208443
 565.118384,    1.208443
 569.040337,    1.208443
 572.973337,    1.208443
 576.935591,    1.208443
 580.912943,    1.208443
 584.903275,    1.208443
 588.919244,    1.208443
 592.954910,    1.208443
 596.999087,    1.208443
 601.058177,    1.208443
 605.137398,    1.208443
 609.233231,    1.208443
 613.345544,    1.208443
 617.479870,    1.208443
 621.640568,    1.208443
 625.816177,    1.208443
 627.892271,    1.208443
 630.012567,    1.208443
 634.224936,    1.220807
 638.455333,    1.245201
 642.700056,    1.269401
 646.967203,    1.293385
 651.252981,    1.317201
 655.560997,    1.340828
 659.898597,    1.364286
 664.247651,    1.387615
 668.621948,    1.410719
 673.014815,    1.433670
 677.427671,    1.456435
 681.865246,    1.479021
 686.323841,    1.501454
 690.794244,    1.523714
 695.274110,    1.545758
 699.769376,    1.567575
 704.296786,    1.589197
 708.829236,    1.610704
 713.383207,    1.631970
 717.946703,    1.653073
 722.526989,    1.673958
 727.114036,    1.694662
 731.732906,    1.715141
 736.354242,    1.735508
 740.992586,    1.755634
 745.641065,    1.775586
 750.298075,    1.795336
 750.612109,    1.814878
 750.926043,    1.816182
 751.240488,    1.817483
 751.555148,    1.818786
 751.870158,    1.820089
 752.184878,    1.821391
 752.500376,    1.822692
 752.815916,    1.823995
 753.132005,    1.825297
 753.448043,    1.826600
 753.764383,    1.827902
 754.079609,    1.829204
 754.396295,    1.830500
 754.713693,    1.831801
 755.030782,    1.833104
 755.348687,    1.834405
 755.666822,    1.835708
 755.983714,    1.837011
 756.301667,    1.838307
 756.620315,    1.839607
 756.939644,    1.840909
 757.258424,    1.842213
 757.575412,    1.843513
 757.895644,    1.844804
 758.215520,    1.846108
 758.536137,    1.847409
 758.857182,    1.848713
 759.178453,    1.850016
 759.499239,    1.851320
 759.820524,    1.852621
 760.140469,    1.853922
 760.462904,    1.855217
 760.784332,    1.856522
 761.107287,    1.857820
 761.429367,    1.859124
 761.752599,    1.860424
 762.075763,    1.861727
 762.399389,    1.863028
 762.722844,    1.864330
 763.047066,    1.865631
 763.371725,    1.866934
 763.696608,    1.868237
 764.021711,    1.869540
 764.347439,    1.870842
 764.674200,    1.872147
 765.001384,    1.873454
 765.328401,    1.874762
 765.655942,    1.876068
 765.983039,    1.877375
 766.311462,    1.878679
 766.638159,    1.879987
 766.966213,    1.881287
 767.295484,    1.882592
 767.625536,    1.883901
 767.955914,    1.885211
 768.285288,    1.886521
 768.615954,    1.887827
 768.947722,    1.889136
 769.277652,    1.890449
 769.608996,    1.891753
 769.942305,    1.893062
 770.274033,    1.894378
 770.607086,    1.895686
 770.938498,    1.896998
 771.273404,    1.898302
 771.607635,    1.899620
 771.940820,    1.900933
 772.276191,    1.902241
 772.612700,    1.903557
 772.947699,    1.904876
 773.284930,    1.906188
 773.620330,    1.907508
 773.958161,    1.908819
 774.294306,    1.910138
 774.633147,    1.911450
 774.970656,    1.911450
 775.310450,    1.911450
 775.650498,    1.911450
 775.989929,    1.911450
 776.330242,    1.911450
 776.670776,    1.911450
 777.012483,    1.911450
 777.354883,    1.911450
 777.696825,    1.911450
 778.038452,    1.911450
 778.382072,    1.911450
 778.725436,    1.911450
 779.068718,    1.911450
 779.408450,    1.911450
 779.753800,    1.911450
 780.099044,    1.911450
 780.444956,    1.911450
 780.790587,    1.911450
 781.133644,    1.911450
 781.479820,    1.911450
 781.826461,    1.911450
 782.173980,    1.911450
 782.523017,    1.911450
 782.870331,    1.911450
 783.219320,    1.911450
 783.567999,    1.911450
 783.916464,    1.911450
 784.266432,    1.911450
 784.615414,    1.911450
 784.967131,    1.911450
 785.317406,    1.911450
 785.669876,    1.911450
 786.021939,    1.911450
 786.374941,    1.911450
 786.726518,    1.911450
 787.078563,    1.911450
 787.431962,    1.911450
 787.786649,    1.911450
 788.142230,    1.911450
 788.496758,    1.911450
 788.851579,    1.911450
 789.209105,    1.911450
 789.566161,    1.911450
 789.922699,    1.911450
 790.281245,    1.911450
 790.639432,    1.911450
 790.997555,    1.911450
 791.357737,    1.911450
 791.716368,    1.911450
 792.076200,    1.911450
 792.434554,    1.911450
 792.796159,    1.911450
 793.156656,    1.911450
 793.229135,    1.911450
 793.279469,    1.911450
 793.315390,    1.911450
 793.344960,    1.911450
 793.428315,    1.911450
 793.438330,    1.911450
 793.439712,    1.911450
 793.440133,    1.911450
 793.440562,    1.911450
 793.443597,    1.911450
 793.459422,    1.911450
 793.516551,    1.911450
 793.656040,    1.911450
 793.968120,    1.911450
 794.328921,    1.911450
 794.692620,    1.911450
 795.056752,    1.911450
 795.422984,    1.911450
 795.788527,    1.911450
 796.154951,    1.911450
 796.522528,    1.911450
 796.889074,    1.911450
 797.256267,    1.911450
 797.625482,    1.911450
 797.994031,    1.911450
 798.363718,    1.911450
 798.733638,    1.911450
 799.104428,    1.911450
 799.475930,    1.911450
