Time, Angles
   0.000000,    0.000000
   1.000000,    0.000000
   2.000000,    0.000000
   3.000000,    0.000000
   4.000000,    0.000000
   5.000000,    0.000000
   6.000000,    0.000000
   7.000000,    0.000000
   8.000000,    0.000000
   9.000000,    0.000000
  10.000000,    0.000000
  11.000000,    0.000000
  12.000000,    0.000000
  13.000000,    0.000000
  14.000000,    0.000000
  15.000000,    0.000000
  16.000000,    0.000000
  17.000000,    0.000000
  18.000000,    0.000000
  18.461566,    0.000000
  19.461566,    3.529593
  20.103093,    5.626820
  20.689813,    8.011196
  21.189813,    8.847230
  22.189813,   10.937669
  23.189813,   13.375259
  23.422515,   13.973497
  24.409474,   16.587223
  25.409474,   15.102494
  26.409474,   14.505971
  27.409474,   14.341897
  28.409474,   14.305418
  29.409474,   14.326310
  30.409474,   14.377497
  31.409474,   14.422480
  32.409474,   14.447965
  33.409474,   14.494083
  34.409474,   14.539633
  35.409474,   14.585178
  35.422515,   14.585481
  36.316577,   14.555263
  37.316577,   14.563833
  38.316577,   14.550397
  39.316577,   14.553276
  40.316577,   14.555868
  41.316577,   14.558182
  42.316577,   14.560578
  43.316577,   14.563057
  44.316577,   14.565627
  45.316577,   14.568038
  46.316577,   14.570852
  47.316577,   14.573674
  48.316577,   14.596577
  49.316577,   14.599708
  50.316577,   14.603079
  51.316577,   14.606187
  52.316577,   14.609492
  53.316577,   14.612802
  54.316577,   14.616079
  55.316577,   14.619372
  56.316577,   14.622609
  57.316577,   14.625874
  58.316577,   14.629270
  59.316577,   14.632617
  60.316577,   14.635948
  61.316577,   14.639388
  62.316577,   14.642674
  63.316577,   14.646035
  64.316577,   14.649445
  65.316577,   14.652879
  66.316577,   14.656441
  67.316577,   14.659839
  68.316577,   14.663240
  69.316577,   14.666330
  70.316577,   14.669453
  71.316577,   14.672794
  72.316577,   14.675995
  73.316577,   14.679140
  74.316577,   14.682513
  75.316577,   14.688765
  76.316577,   14.709361
  77.316577,   14.713224
  78.316577,   14.716837
  79.316577,   14.720546
  80.316577,   14.724236
  81.316577,   14.728062
  82.316577,   14.731677
  83.316577,   14.735468
  84.316577,   14.739266
  85.316577,   14.742962
  86.316577,   14.746818
  87.316577,   14.750691
  88.316577,   14.754514
  89.316577,   14.758300
  90.316577,   14.736331
  91.316577,   14.703265
  92.316577,   14.683433
  93.316577,   14.663927
  94.316577,   14.644558
  95.316577,   14.624986
  96.316577,   14.605237
  97.316577,   14.606397
  98.316577,   14.587564
  99.316577,   14.568853
 100.316577,   14.550188
 101.316577,   14.531707
 102.316577,   14.513128
 103.316577,   14.494617
 104.316577,   14.476218
 105.316577,   14.457693
 106.316577,   14.460128
 107.316577,   14.442761
 108.316577,   14.425244
 109.316577,   14.407897
 110.316577,   14.390826
 111.316577,   14.373572
 112.316577,   14.356484
 113.316577,   14.339489
 114.316577,   14.322581
 115.316577,   14.305220
 116.316577,   14.287986
 117.316577,   14.270736
 118.316577,   14.253382
 119.316577,   14.256954
 120.316577,   14.240485
 121.316577,   14.224319
 122.316577,   14.208090
 123.316577,   14.191932
 124.316577,   14.175939
 125.316577,   14.160157
 125.887357,   14.158688
