Ground distance, CD
   0.000000,    0.189836
   5.676463,    0.188598
  11.352939,    0.188598
  17.029416,    0.188598
  22.706064,    0.188587
  28.382728,    0.188576
  34.059391,    0.188565
  39.736055,    0.188554
  45.412718,    0.188542
  51.089382,    0.188531
  56.766045,    0.188520
  62.442709,    0.188509
  68.119372,    0.188497
  73.796036,    0.188486
  79.472942,    0.188475
  85.149869,    0.188464
  90.826796,    0.188452
  96.503722,    0.188441
 102.180649,    0.188430
 107.857576,    0.188419
 113.534503,    0.188407
 119.211430,    0.188396
 124.888357,    0.188385
 130.565284,    0.188374
 136.242446,    0.188373
 141.919629,    0.188373
 147.596811,    0.188373
 153.273994,    0.188373
 158.951177,    0.188373
 164.628359,    0.188373
 170.305542,    0.188373
 175.982724,    0.188373
 181.659907,    0.188373
 187.337089,    0.188373
 193.014501,    0.188352
 198.691932,    0.188329
 204.369364,    0.188307
 210.046795,    0.188284
 215.724226,    0.188262
 221.401657,    0.188239
 227.079089,    0.188217
 232.756520,    0.188194
 238.433951,    0.188172
 244.111383,    0.188149
 249.789081,    0.188147
 255.466801,    0.188147
 261.144522,    0.188147
 266.822243,    0.188147
 272.499964,    0.188147
 278.177685,    0.188147
 283.855405,    0.188147
 289.533126,    0.188147
 295.210847,    0.188147
 300.888568,    0.188147
 306.566552,    0.188137
 312.244559,    0.188126
 317.922565,    0.188115
 323.600572,    0.188103
 329.278579,    0.188092
 334.956585,    0.188081
 340.634592,    0.188070
 346.312598,    0.188058
 351.990605,    0.188047
 357.668612,    0.188036
 363.346858,    0.188035
 369.025124,    0.188035
 374.703390,    0.188035
 380.381657,    0.188035
 386.059923,    0.188035
 391.738189,    0.188035
 397.416456,    0.188035
 403.094722,    0.188035
 408.772988,    0.188035
 414.451255,    0.188035
 420.129750,    0.188014
 425.808265,    0.187992
 431.486780,    0.187969
 437.165295,    0.187947
 442.843810,    0.187924
 448.522325,    0.187902
 454.200840,    0.187879
 459.879355,    0.187856
 465.557870,    0.187834
 471.236385,    0.187811
 476.915164,    0.187810
 482.593964,    0.187810
 488.272765,    0.187810
 493.951566,    0.187810
 499.630366,    0.187810
 505.309167,    0.187810
 510.987968,    0.187810
 516.666769,    0.187810
 522.345569,    0.187810
 528.024370,    0.187810
 533.703428,    0.187799
 539.382507,    0.187788
 545.061587,    0.187777
 550.740666,    0.187766
 556.419746,    0.187754
 562.098825,    0.187743
 567.777905,    0.187732
 573.456984,    0.187720
 579.136063,    0.187709
 584.815143,    0.187698
 590.494453,    0.187697
 596.173782,    0.187697
 601.853112,    0.187697
 607.532441,    0.187697
 613.211771,    0.187697
 618.891100,    0.187697
 624.570429,    0.187697
 630.249759,    0.187697
 635.929088,    0.187697
 641.608418,    0.187697
 647.287966,    0.187676
 652.967532,    0.187654
 658.647099,    0.187631
 664.326665,    0.187609
 670.006232,    0.187586
 675.685798,    0.187564
 681.365365,    0.187541
 687.044931,    0.187519
 692.724498,    0.187496
 698.404064,    0.187474
 704.083882,    0.187472
 709.763722,    0.187472
 715.443562,    0.187472
 721.123402,    0.187472
 726.803242,    0.187472
 732.483082,    0.187472
