Speed (CAS), Rate of Climb
  63.830699,    3.180368
  64.359305,    3.241505
  64.887911,    3.301235
  65.416516,    3.359707
  65.945122,    3.415565
  66.473728,    3.470511
  67.002334,    3.525373
  67.530940,    3.577212
  68.059545,    3.627924
  68.588151,    3.677129
  69.116757,    3.723839
  69.645363,    3.771567
  70.173968,    3.815814
  70.702574,    3.859834
  71.231180,    3.901027
  71.759786,    3.941498
  72.288392,    3.980181
  72.816997,    4.018476
  73.345603,    4.054268
  73.874209,    4.089469
  74.402815,    4.121766
  74.931420,    4.154277
  75.460026,    4.183794
  75.988632,    4.213584
  76.517238,    4.240281
  77.045844,    4.266249
  77.574449,    4.290741
  78.103055,    4.313130
  78.631661,    4.335792
  79.160267,    4.354816
  79.688872,    4.373358
  80.217478,    4.390991
  80.746084,    4.405352
  81.274690,    4.419793
  81.803296,    4.432380
  82.331901,    4.442441
  82.860507,    4.452407
  83.389113,    4.460261
  83.917719,    4.465618
  84.446324,    4.470788
  84.974930,    4.474350
  85.503536,    4.474849
  86.032142,    4.475104
  86.560748,    4.475110
  87.089353,    4.470630
  87.617959,    4.465834
  88.146565,    4.460723
  88.675171,    4.453320
  89.203777,    4.443236
  89.732382,    4.433026
  90.260988,    4.422449
  90.789594,    4.408591
  91.318200,    4.392888
  91.846805,    4.376726
  92.375411,    4.360359
  92.904017,    4.341149
  93.432623,    4.319789
  93.961229,    4.297904
  94.489834,    4.275495
  95.018440,    4.251484
  95.547046,    4.224470
  96.075652,    4.196867
  96.604257,    4.168675
  97.132863,    4.139895
  97.661469,    4.108132
  98.190075,    4.074443
  98.718681,    4.040519
  99.247286,    4.005944
  99.775892,    3.970718
 100.304498,    3.932841
 100.833104,    3.892171
 101.361709,    3.851898
 101.890315,    3.810915
 102.418921,    3.769221
 102.947527,    3.726816
 103.476133,    3.679707
 104.004738,    3.632585
 104.533344,    3.585145
 105.061950,    3.536936
 105.590556,    3.487958
 106.119161,    3.438209
 106.647767,    3.384295
 107.176373,    3.330037
 107.704979,    3.274952
 108.233585,    3.219040
 108.762190,    3.162297
 109.290796,    3.104724
 109.819402,    3.046324
 110.348008,    2.983921
 110.876614,    2.920630
 111.405219,    2.856448
 111.933825,    2.791374
 112.462431,    2.725730
 112.991037,    2.659753
 113.519642,    2.592885
 114.048248,    2.521472
 114.576854,    2.448464
 115.105460,    2.374499
 115.634066,    2.300137
 116.162671,    2.224865
