Speed (CAS), Rate of Climb
  63.830699,    7.396612
  65.059110,    7.554750
  66.287521,    7.705091
  67.515932,    7.846887
  68.744344,    7.981202
  69.972755,    8.106922
  71.201166,    8.225237
  72.429577,    8.335948
  73.657988,    8.439081
  74.886399,    8.535550
  76.114810,    8.624201
  77.343221,    8.705242
  78.571633,    8.779307
  79.800044,    8.847180
  81.028455,    8.907691
  82.256866,    8.961036
  83.485277,    9.009393
  84.713688,    9.051908
  85.942099,    9.085795
  87.170511,    9.113348
  88.398922,    9.138517
  89.627333,    9.154830
  90.855744,    9.165739
  92.084155,    9.169859
  93.312566,    9.171381
  94.540977,    9.166930
  95.769388,    9.154232
  96.997800,    9.138768
  98.226211,    9.119025
  99.454622,    9.093619
 100.683033,    9.061082
 101.911444,    9.026112
 103.139855,    8.988992
 104.368266,    8.942033
 105.596677,    8.891071
 106.825089,    8.838846
 108.053500,    8.779835
 109.281911,    8.716701
 110.510322,    8.646042
 111.738733,    8.573939
 112.967144,    8.497574
 114.195555,    8.413600
 115.423966,    8.324138
 116.652378,    8.233455
 117.880789,    8.138331
 119.109200,    8.032174
 120.337611,    7.924537
 121.566022,    7.813821
 122.794433,    7.698466
 124.022844,    7.571682
 125.251255,    7.444055
 126.479667,    7.311796
 127.708078,    7.174682
 128.936489,    7.030214
 130.164900,    6.879924
 131.393311,    6.724574
 132.621722,    6.564135
 133.850133,    6.399933
 135.078545,    6.230148
 136.306956,    6.050296
 137.535367,    5.865113
 138.763778,    5.676395
 139.992189,    5.483000
 141.220600,    5.284233
 142.449011,    5.078315
 143.677422,    4.863921
 144.905834,    4.643950
 146.134245,    4.418349
 147.362656,    4.187529
 148.591067,    3.952369
 149.819478,    3.711518
 151.047889,    3.464262
 152.276300,    3.205742
 153.504711,    2.941969
 154.733123,    2.672239
 155.961534,    2.396518
 157.189945,    2.115507
 158.418356,    1.828679
 159.646767,    1.535782
 160.875178,    1.236797
 162.103589,    0.929240
 163.332000,    0.611512
 164.560412,    0.287441
 165.788823,   -0.043003
 167.017234,   -0.379846
 168.245645,   -0.723131
 169.474056,   -1.072890
 170.702467,   -1.429425
 171.930878,   -1.792732
 173.159289,   -2.162619
 174.387701,   -2.539117
 175.616112,   -2.927300
 176.844523,   -3.325124
 178.072934,   -3.729817
 179.301345,   -4.141512
 180.529756,   -4.561647
 181.758167,   -4.988775
 182.986579,   -5.422929
 184.214990,   -5.864843
 185.443401,   -6.315353
