Mach, Efficiency
   0.347167,    9.280677
   0.350515,    9.578830
   0.353864,    9.877352
   0.357212,   10.176434
   0.360560,   10.476371
   0.363908,   10.774240
   0.367256,   11.065809
   0.370605,   11.358347
   0.373953,   11.652523
   0.377301,   11.934730
   0.380649,   12.218111
   0.383997,   12.502077
   0.387346,   12.773005
   0.390694,   13.047484
   0.394042,   13.313314
   0.397390,   13.575266
   0.400738,   13.835635
   0.404087,   14.084741
   0.407435,   14.337170
   0.410783,   14.573626
   0.414131,   14.815800
   0.417479,   15.040302
   0.420828,   15.270129
   0.424176,   15.483823
   0.427524,   15.699481
   0.430872,   15.903902
   0.434220,   16.103866
   0.437569,   16.300858
   0.440917,   16.483915
   0.444265,   16.672574
   0.447613,   16.840795
   0.450961,   17.010624
   0.454310,   17.176115
   0.457658,   17.326597
   0.461006,   17.480873
   0.464354,   17.622722
   0.467703,   17.756555
   0.471051,   17.893420
   0.474399,   18.014952
   0.477747,   18.130724
   0.481095,   18.248824
   0.484444,   18.353954
   0.487792,   18.450733
   0.491140,   18.549215
   0.494488,   18.642219
   0.497836,   18.719531
   0.501185,   18.798014
   0.504533,   18.877691
   0.507881,   18.941095
   0.511229,   18.999615
   0.514577,   19.058887
   0.517926,   19.118920
   0.521274,   19.159081
   0.524622,   19.198434
   0.527970,   19.238202
   0.531318,   19.278390
   0.534667,   19.302059
   0.538015,   19.322416
   0.541363,   19.342943
   0.544711,   19.363642
   0.548059,   19.377563
   0.551408,   19.379552
   0.554756,   19.381554
   0.558104,   19.383569
   0.561452,   19.385596
   0.564800,   19.378787
   0.568149,   19.363317
   0.571497,   19.347781
   0.574845,   19.332179
   0.578193,   19.316511
   0.581541,   19.297828
   0.584890,   19.266089
   0.588238,   19.234273
   0.591586,   19.202382
   0.594934,   19.170415
   0.598282,   19.138376
   0.601631,   19.101600
   0.604979,   19.055051
   0.608327,   19.008472
   0.611675,   18.961865
   0.615024,   18.915231
   0.618372,   18.868574
   0.621720,   18.821895
   0.625068,   18.764602
   0.628416,   18.705127
   0.631765,   18.645714
   0.635113,   18.586364
   0.638461,   18.527079
   0.641809,   18.467864
   0.645157,   18.408718
   0.648506,   18.343248
   0.651854,   18.273030
   0.655202,   18.202989
   0.658550,   18.133129
   0.661898,   18.063451
   0.665247,   17.993957
   0.668595,   17.924648
   0.671943,   17.855528
   0.675291,   17.782841
   0.678639,   17.704380
