Time, Aircraft mass
   0.000000, 19641.026734
   0.401489, 19633.591223
  14.055089, 19434.267810
  27.235541, 19267.901738
  37.568874, 19209.672973
  42.703608, 19127.872222
  60.108464, 18868.142905
  65.775131, 18835.429538
 110.775131, 18690.184481
 111.741797, 18684.630763
 111.907870, 18684.190671
