Time, Fuel used
   0.000000,    0.000000
   1.000000,    1.073954
   2.000000,    2.148831
   3.000000,    3.224318
   4.000000,    4.300202
   5.000000,    5.376342
   6.000000,    6.452623
   7.000000,    7.529023
   8.000000,    8.605589
   9.000000,    9.682332
  10.000000,   10.759319
  11.000000,   11.836702
  12.000000,   12.914521
  13.000000,   13.992822
  14.000000,   15.071715
  15.000000,   16.151139
  16.000000,   17.231132
  17.000000,   18.311749
  18.000000,   19.392918
  18.461566,   19.892211
  19.461566,   20.974401
  20.103093,   21.669108
  20.689813,   22.304783
  21.189813,   22.846665
  22.189813,   23.930974
  23.189813,   25.015503
  23.422515,   25.267844
  24.409474,   26.337771
  25.409474,   27.421024
  26.409474,   28.503278
  27.409474,   29.584474
  28.409474,   30.664591
  29.409474,   31.743623
  30.409474,   32.821566
  31.409474,   33.898416
  32.409474,   34.974173
  33.409474,   36.048833
  34.409474,   37.122396
  35.409474,   38.194858
  35.422515,   38.208836
  36.316577,   39.166738
  37.316577,   40.237098
  38.316577,   41.306357
  39.316577,   42.374516
  40.316577,   43.441576
  41.316577,   44.507541
  42.316577,   45.572411
  43.316577,   46.636189
  44.316577,   47.698876
  45.316577,   48.760479
  46.316577,   49.821013
  47.316577,   50.880482
  48.316577,   51.938890
  49.316577,   52.996237
  50.316577,   54.052526
  51.316577,   55.107757
  52.316577,   56.161934
  53.316577,   57.215058
  54.316577,   58.267130
  55.316577,   59.318153
  56.316577,   60.368128
  57.316577,   61.417057
  58.316577,   62.464943
  59.316577,   63.511786
  60.316577,   64.557588
  61.316577,   65.602352
  62.316577,   66.646080
  63.316577,   67.688772
  64.316577,   68.730431
  65.316577,   69.771059
  66.316577,   70.810657
  67.316577,   71.849230
  68.316577,   72.886790
  69.316577,   73.923341
  70.316577,   74.958885
  71.316577,   75.993423
  72.316577,   77.026957
  73.316577,   78.059489
  74.316577,   79.091020
  75.316577,   80.121552
  76.316577,   81.151087
  77.316577,   82.179627
  78.316577,   83.207173
  79.316577,   84.233726
  80.316577,   85.259290
  81.316577,   86.283864
  82.316577,   87.307451
  83.316577,   88.330053
  84.316577,   89.351671
  85.316577,   90.372308
  86.316577,   91.391963
  87.316577,   92.410640
  88.316577,   93.428340
  89.316577,   94.445065
  90.316577,   95.460280
  91.316577,   96.473120
  92.316577,   97.483580
  93.316577,   98.491669
  94.316577,   99.497397
  95.316577,  100.500772
  96.316577,  101.501804
  97.316577,  102.500502
  98.316577,  103.496875
  99.316577,  104.490931
 100.316577,  105.482681
 101.316577,  106.472132
 102.316577,  107.459295
 103.316577,  108.444177
 104.316577,  109.426787
 105.316577,  110.407135
 106.316577,  111.385229
 107.316577,  112.361078
 108.316577,  113.334690
 109.316577,  114.306074
 110.316577,  115.275239
 111.316577,  116.242194
 112.316577,  117.206946
 113.316577,  118.169505
 114.316577,  119.129874
 115.316577,  120.088051
 116.316577,  121.044044
 117.316577,  121.997861
 118.316577,  122.949512
 119.316577,  123.899004
 120.316577,  124.846347
 121.316577,  125.791547
 122.316577,  126.734615
 123.316577,  127.675558
 124.316577,  128.614384
 125.316577,  129.551101
 125.887357,  130.084819
