Ground distance, Load Factor
   0.000000,    0.000000
   0.000001,    0.000000
   0.000007,    0.000000
   0.000065,    0.000000
   0.000373,    0.000001
   0.001654,    0.000003
   0.005308,    0.000010
   0.011023,    0.000020
   0.018862,    0.000034
   0.028775,    0.000052
   0.040774,    0.000074
   0.054959,    0.000099
   0.071260,    0.000129
   0.089757,    0.000162
   0.110582,    0.000200
   0.133676,    0.000242
   0.158723,    0.000287
   0.185983,    0.000336
   0.215975,    0.000390
   0.248229,    0.000448
   0.282770,    0.000511
   0.319619,    0.000577
   0.359389,    0.000649
   0.401549,    0.000725
   0.446108,    0.000805
   0.493139,    0.000889
   0.543170,    0.000980
   0.595799,    0.001074
   0.651359,    0.001174
   0.709769,    0.001279
   0.770669,    0.001389
   0.834202,    0.001503
   0.900918,    0.001623
   0.970780,    0.001748
   1.043975,    0.001879
   1.120493,    0.002017
   1.200250,    0.002160
   1.283411,    0.002309
   1.370251,    0.002464
   1.459517,    0.002624
   1.552635,    0.002791
   1.650034,    0.002966
   1.751139,    0.003146
   1.856551,    0.003335
   1.965195,    0.003529
   2.076195,    0.003728
   2.192943,    0.003936
   2.313605,    0.004152
   2.436222,    0.004371
   2.563688,    0.004599
   2.695858,    0.004834
   2.830686,    0.005075
   2.970844,    0.005325
   3.114237,    0.005580
   3.262661,    0.005845
   3.416795,    0.006119
   3.576319,    0.006403
   3.740651,    0.006696
   3.911296,    0.006999
   4.085771,    0.007309
   4.264458,    0.007627
   4.447241,    0.007952
   4.636049,    0.008287
   4.829471,    0.008630
   5.026972,    0.008981
   5.232182,    0.009344
   5.441133,    0.009715
   5.655943,    0.010095
   5.875836,    0.010485
   6.101938,    0.010885
   6.331633,    0.011292
   6.572350,    0.011717
   6.814555,    0.012145
   7.065195,    0.012588
   7.321322,    0.013041
   7.581889,    0.013501
   7.851164,    0.013976
   8.125865,    0.014460
   8.405897,    0.014954
   8.690402,    0.015455
   8.984154,    0.015972
   9.284142,    0.016500
   9.589020,    0.017037
   9.899205,    0.017582
  10.219776,    0.018145
  10.547154,    0.018720
  10.878269,    0.019302
  11.215240,    0.019893
  11.563079,    0.020503
  11.915477,    0.021121
  12.276008,    0.021753
  12.641983,    0.022393
  13.016004,    0.023048
  13.396098,    0.023713
  13.784247,    0.024391
  14.181728,    0.025086
  14.584446,    0.025789
  14.996629,    0.026509
  15.414954,    0.027238
  15.842832,    0.027984
  16.274774,    0.028737
  16.718876,    0.029510
  17.166081,    0.030289
  17.623831,    0.031085
  18.088950,    0.031894
  18.567190,    0.032725
  18.586380,    0.032758
  18.586956,    0.032759
  18.588031,    0.032761
  18.588171,    0.032761
  18.588254,    0.032761
  18.588290,    0.032761
  18.588373,    0.032761
  18.589197,    0.032763
  18.595646,    0.032774
  18.628176,    0.032831
  18.750170,    0.033042
  19.055625,    0.033573
  19.497786,    0.034340
  19.952476,    0.035128
  20.413924,    0.035928
  20.885147,    0.036744
  21.358919,    0.037564
  21.843475,    0.038402
  22.333305,    0.039248
  22.827122,    0.040101
  23.331658,    0.040971
  23.842114,    0.041852
  24.359822,    0.042744
  24.885801,    0.043649
  25.417771,    0.044565
  25.959069,    0.045495
  26.509110,    0.046441
  27.065604,    0.047396
  27.630678,    0.048365
  28.201987,    0.049345
  28.782190,    0.050339
  29.369320,    0.051344
  29.970581,    0.052372
  30.572326,    0.053401
  31.186512,    0.054450
  31.809392,    0.055513
  32.437854,    0.056585
  33.073485,    0.057668
  33.721275,    0.058771
  34.375302,    0.059884
  35.034242,    0.061004
  35.707459,    0.062148
  36.380937,    0.063291
  37.066725,    0.064454
  37.760660,    0.065630
  38.463972,    0.066821
  39.174913,    0.068024
  39.895721,    0.069243
  40.628132,    0.070480
  41.365061,    0.071724
  42.115409,    0.072990
  42.873622,    0.074268
  43.641767,    0.075561
  44.417637,    0.076867
  45.202768,    0.078186
  45.994578,    0.079516
  46.798290,    0.080865
  47.608167,    0.082223
  48.432847,    0.083605
  49.260405,    0.084991
  50.092260,    0.086382
  50.941956,    0.087802
  51.802830,    0.089239
  52.667983,    0.090683
  53.544650,    0.092144
  54.434643,    0.093626
  55.333014,    0.095121
  56.241030,    0.096631
  57.158214,    0.098155
  58.084562,    0.099692
  59.018731,    0.101241
  59.957976,    0.102797
  60.916456,    0.104384
  61.875955,    0.105970
  62.854021,    0.107586
  63.841216,    0.109216
  64.831890,    0.110850
  65.836988,    0.112506
  66.853937,    0.114180
  67.882789,    0.115872
  68.917437,    0.117572
  69.958170,    0.119281
  71.015955,    0.121016
  72.080633,    0.122761
  73.157903,    0.124524
  74.253796,    0.126317
  75.353635,    0.128114
  76.464950,    0.129928
  76.688764,    0.130293
  76.828205,    0.130521
  76.922243,    0.130674
  77.012455,    0.130821
  77.078901,    0.130929
  77.144044,    0.131036
  77.146504,    0.131040
  77.147572,    0.131041
  77.149395,    0.131044
  77.149657,    0.131045
  77.149810,    0.131045
  77.149911,    0.131045
  77.150003,    0.131045
  77.150930,    0.131047
  77.159415,    0.131061
  77.213316,    0.131149
  77.433549,    0.131508
  78.148794,    0.132673
  79.175802,    0.134345
  80.212160,    0.136031
  81.260425,    0.137734
  82.317016,    0.139449
  83.380682,    0.141173
  84.454515,    0.142912
  85.538431,    0.144665
  86.628950,    0.146428
  87.731805,    0.148208
  88.842146,    0.149998
  89.963074,    0.151803
  91.091005,    0.153617
  92.224593,    0.155439
  93.370676,    0.157279
  94.524596,    0.159129
  95.689749,    0.160995
  96.865516,    0.162875
  98.049331,    0.164767
  99.240863,    0.166669
 100.441692,    0.168583
 101.653265,    0.170513
 102.877682,    0.172460
 104.107390,    0.174414
 105.346569,    0.176380
 106.598342,    0.178364
 107.856032,    0.180356
 109.127968,    0.182367
 110.411266,    0.184394
 111.700032,    0.186428
 113.001656,    0.188479
 114.309892,    0.190538
 115.625579,    0.192606
 116.952619,    0.194690
 118.293822,    0.196794
 119.644429,    0.198909
 121.003770,    0.201036
 122.377128,    0.203183
 123.753177,    0.205330
 125.137704,    0.207489
 126.533860,    0.209663
 127.940583,    0.211851
 129.358983,    0.214054
 130.788006,    0.216271
 132.224438,    0.218497
 133.668937,    0.220732
 135.124204,    0.222982
 136.591305,    0.225247
 138.074978,    0.227535
 139.566554,    0.229832
 141.070178,    0.232144
 142.577338,    0.234460
 144.096969,    0.236791
 145.624451,    0.239132
 147.166955,    0.241492
 148.714688,    0.243858
 150.272965,    0.246237
 151.840421,    0.248626
 153.416660,    0.251026
 155.009573,    0.253449
 156.609266,    0.255878
 158.227848,    0.258333
 159.860624,    0.260807
 161.502872,    0.263291
 163.153210,    0.265785
 164.808319,    0.268282
 166.478365,    0.270799
 168.154506,    0.273321
 169.842859,    0.275859
 171.547073,    0.278417
 173.257589,    0.280981
 174.979477,    0.283559
 176.712835,    0.286151
 178.455925,    0.288753
 180.210741,    0.291370
 181.979101,    0.294003
 182.334159,    0.294532
 182.380989,    0.294601
 182.431515,    0.294676
 182.496891,    0.294774
 182.509324,    0.294792
 182.525851,    0.294817
 182.548417,    0.294850
 182.548962,    0.294851
 182.549250,    0.294852
 182.549409,    0.294852
 182.549597,    0.294852
 182.551474,    0.294855
 182.570239,    0.294883
 182.682733,    0.295050
 183.138274,    0.295728
 184.489782,    0.297736
 186.090446,    0.300110
 187.694354,    0.302486
 189.310942,    0.304878
 190.931742,    0.307272
 192.558516,    0.309671
 194.199290,    0.312087
 195.850631,    0.314515
 197.503995,    0.316942
 199.172714,    0.319388
 200.849308,    0.321842
 202.531144,    0.324299
 204.220018,    0.326764
 205.924504,    0.329247
 207.632554,    0.331731
 209.353934,    0.334232
 211.078010,    0.336732
 212.816976,    0.339249
 214.565200,    0.341777
 216.319431,    0.344309
 218.084983,    0.346853
 219.864070,    0.349413
 221.648461,    0.351977
 223.442722,    0.354550
 225.244219,    0.357130
 227.055825,    0.359720
 228.880064,    0.362325
 230.706443,    0.364928
 232.547038,    0.367547
 234.396228,    0.370174
 236.257905,    0.372815
 238.127288,    0.375463
 240.007620,    0.378121
 241.889939,    0.380779
 243.787327,    0.383453
 245.690016,    0.386130
