Speed (CAS), Rate of Climb
  73.945891,    1.773888
  74.737298,    1.879653
  75.528706,    1.983212
  76.320113,    2.083403
  77.111520,    2.181463
  77.902927,    2.276858
  78.694334,    2.369679
  79.485741,    2.460758
  80.277149,    2.547242
  81.068556,    2.631324
  81.859963,    2.713173
  82.651370,    2.791764
  83.442777,    2.865379
  84.234184,    2.937158
  85.025591,    3.004141
  85.816999,    3.066645
  86.608406,    3.126931
  87.399813,    3.180504
  88.191220,    3.232248
  88.982627,    3.279104
  89.774034,    3.322443
  90.565442,    3.364471
  91.356849,    3.403699
  92.148256,    3.441193
  92.939663,    3.483670
  93.731070,    3.524876
  94.522477,    3.569861
  95.313885,    3.620116
  96.105292,    3.669020
  96.896699,    3.723601
  97.688106,    3.778868
  98.479513,    3.830686
  99.270920,    3.884326
 100.062327,    3.936046
 100.853735,    3.984331
 101.645142,    4.033000
 102.436549,    4.077145
 103.227956,    4.118821
 104.019363,    4.160648
 104.810770,    4.196762
 105.602178,    4.231247
 106.393585,    4.265550
 107.184992,    4.295132
 107.976399,    4.322210
 108.767806,    4.349070
 109.559213,    4.373540
 110.350621,    4.393060
 111.142028,    4.412301
 111.933435,    4.431268
 112.724842,    4.444896
 113.516249,    4.456167
 114.307656,    4.467018
 115.099064,    4.477434
 115.890471,    4.481648
 116.681878,    4.484018
 117.473285,    4.485789
 118.264692,    4.486957
 119.056099,    4.483546
 119.847506,    4.476374
 120.638914,    4.468443
 121.430321,    4.459747
 122.221728,    4.450282
 123.013135,    4.433642
 123.804542,    4.415458
 124.595949,    4.396350
 125.387357,    4.376311
 126.178764,    4.355335
 126.970171,    4.327931
 127.761578,    4.297924
 128.552985,    4.266828
 129.344392,    4.234636
 130.135800,    4.201342
 130.927207,    4.166272
 131.718614,    4.123705
 132.510021,    4.079885
 133.301428,    4.034805
 134.092835,    3.988456
 134.884242,    3.940832
 135.675650,    3.891924
 136.467057,    3.836514
 137.258464,    3.777893
 138.049871,    3.717840
 138.841278,    3.656348
 139.632685,    3.593407
 140.424093,    3.529010
 141.215500,    3.463147
 142.006907,    3.391731
 142.798314,    3.315816
 143.589721,    3.238290
 144.381128,    3.159146
 145.172536,    3.078374
 145.963943,    2.995964
 146.755350,    2.911909
 147.546757,    2.826198
 148.338164,    2.735833
 149.129571,    2.639710
 149.920979,    2.541790
 150.712386,    2.442065
 151.503793,    2.340523
 152.295200,    2.237155
