Speed (CAS), Rate of Climb
  73.945891,    1.407630
  74.440603,    1.476126
  74.935314,    1.546058
  75.430025,    1.619354
  75.924737,    1.691032
  76.419448,    1.762594
  76.914159,    1.841957
  77.408870,    1.921523
  77.903582,    1.997746
  78.398293,    2.081680
  78.893004,    2.162760
  79.387716,    2.244918
  79.882427,    2.325855
  80.377138,    2.408556
  80.871850,    2.488202
  81.366561,    2.568413
  81.861272,    2.646742
  82.355984,    2.724257
  82.850695,    2.800933
  83.345406,    2.874935
  83.840118,    2.949979
  84.334829,    3.020930
  84.829540,    3.092196
  85.324252,    3.162047
  85.818963,    3.229882
  86.313674,    3.298335
  86.808386,    3.363261
  87.303097,    3.428102
  87.797808,    3.493191
  88.292520,    3.554233
  88.787231,    3.615984
  89.281942,    3.677367
  89.776654,    3.735240
  90.271365,    3.793744
  90.766076,    3.851987
  91.260788,    3.906482
  91.755499,    3.961529
  92.250210,    4.017139
  92.744921,    4.068158
  93.239633,    4.119525
  93.734344,    4.171372
  94.229055,    4.220539
  94.723767,    4.268014
  95.218478,    4.315887
  95.713189,    4.364012
  96.207901,    4.407400
  96.702612,    4.451110
  97.197323,    4.495142
  97.692035,    4.538233
  98.186746,    4.577609
  98.681457,    4.617231
  99.176169,    4.657099
  99.670880,    4.696089
 100.165591,    4.731151
 100.660303,    4.766382
 101.155014,    4.801783
 101.649725,    4.837356
 102.144437,    4.868226
 102.639148,    4.898785
 103.133859,    4.929439
 103.628571,    4.960187
 104.123282,    4.989263
 104.617993,    5.014892
 105.112705,    5.040540
 105.607416,    5.066207
 106.102127,    5.091892
 106.596839,    5.115395
 107.091550,    5.135803
 107.586261,    5.156156
 108.080972,    5.176451
 108.575684,    5.196690
 109.070395,    5.216197
 109.565106,    5.231029
 110.059818,    5.245729
 110.554529,    5.260298
 111.049240,    5.274734
 111.543952,    5.289037
 112.038663,    5.301015
 112.533374,    5.309738
 113.028086,    5.318254
 113.522797,    5.326563
 114.017508,    5.334663
 114.512220,    5.342553
 115.006931,    5.349060
 115.501642,    5.351232
 115.996354,    5.353122
 116.491065,    5.354728
 116.985776,    5.356049
 117.480488,    5.357084
 117.975199,    5.357832
 118.469910,    5.355785
 118.964622,    5.350643
 119.459333,    5.345142
 119.954044,    5.339281
 120.448756,    5.333058
 120.943467,    5.326472
 121.438178,    5.319521
 121.932890,    5.311734
 122.427601,    5.298764
 122.922312,    5.285359
