Mach, Altitude
   0.201024,    0.000000
   0.202220,  100.000000
   0.203427,  200.000000
   0.204643,  300.000000
   0.205869,  400.000000
   0.207106,  500.000000
   0.208352,  600.000000
   0.209609,  700.000000
   0.210877,  800.000000
   0.212155,  900.000000
   0.213444, 1000.000000
   0.214743, 1100.000000
   0.216053, 1200.000000
   0.217375, 1300.000000
   0.218707, 1400.000000
   0.220051, 1500.000000
   0.221407, 1600.000000
   0.222773, 1700.000000
   0.224152, 1800.000000
   0.225542, 1900.000000
   0.226944, 2000.000000
   0.228358, 2100.000000
   0.229784, 2200.000000
   0.231222, 2300.000000
   0.232673, 2400.000000
   0.234137, 2500.000000
   0.235613, 2600.000000
   0.237102, 2700.000000
   0.238604, 2800.000000
   0.240119, 2900.000000
   0.241647, 3000.000000
   0.243189, 3100.000000
   0.244744, 3200.000000
   0.246313, 3300.000000
   0.247896, 3400.000000
   0.249492, 3500.000000
   0.251104, 3600.000000
   0.252729, 3700.000000
   0.254369, 3800.000000
   0.256023, 3900.000000
   0.257693, 4000.000000
   0.259377, 4100.000000
   0.261077, 4200.000000
   0.262792, 4300.000000
   0.264522, 4400.000000
   0.266269, 4500.000000
   0.268031, 4600.000000
   0.269809, 4700.000000
   0.271603, 4800.000000
   0.273414, 4900.000000
   0.275242, 5000.000000
   0.277086, 5100.000000
   0.278948, 5200.000000
   0.280827, 5300.000000
   0.282723, 5400.000000
   0.284637, 5500.000000
   0.286569, 5600.000000
   0.288518, 5700.000000
   0.290486, 5800.000000
   0.292473, 5900.000000
   0.294478, 6000.000000
   0.296503, 6100.000000
   0.298546, 6200.000000
   0.300609, 6300.000000
   0.302692, 6400.000000
   0.305490, 6500.000000
   0.308999, 6600.000000
   0.311827, 6700.000000
   0.315361, 6800.000000
   0.318907, 6900.000000
   0.322465, 7000.000000
   0.326036, 7100.000000
   0.329619, 7200.000000
   0.333215, 7300.000000
   0.336823, 7400.000000
   0.341118, 7500.000000
   0.344750, 7600.000000
   0.349064, 7700.000000
   0.353387, 7800.000000
   0.357718, 7900.000000
   0.362058, 8000.000000
   0.366406, 8100.000000
   0.370763, 8200.000000
   0.375784, 8300.000000
   0.380809, 8400.000000
   0.385837, 8500.000000
   0.390869, 8600.000000
   0.395905, 8700.000000
   0.400946, 8800.000000
   0.405990, 8900.000000
   0.411674, 9000.000000
   0.417356, 9100.000000
   0.423668, 9200.000000
   0.429972, 9300.000000
   0.436268, 9400.000000
   0.443180, 9500.000000
   0.450078, 9600.000000
   0.457578, 9700.000000
   0.465059, 9800.000000
   0.473129, 9900.000000
   0.481781, 10000.000000
   0.490400, 10100.000000
   0.499586, 10200.000000
   0.509330, 10300.000000
   0.519027, 10400.000000
   0.529860, 10500.000000
   0.541808, 10600.000000
   0.553681, 10700.000000
   0.567224, 10800.000000
   0.582986, 10900.000000
   0.601501, 11000.000000
   0.626150, 11100.000000
   0.718324, 11100.000000
   0.736254, 11000.000000
   0.746896, 10900.000000
   0.755945, 10800.000000
   0.762783, 10700.000000
   0.769726, 10600.000000
   0.774404, 10500.000000
   0.779157, 10400.000000
   0.783387, 10300.000000
   0.786482, 10200.000000
   0.789631, 10100.000000
   0.792226, 10000.000000
   0.794868, 9900.000000
   0.796330, 9800.000000
   0.797825, 9700.000000
   0.799353, 9600.000000
   0.800913, 9500.000000
   0.801881, 9400.000000
   0.802876, 9300.000000
   0.803265, 9200.000000
   0.803041, 9100.000000
   0.802195, 9000.000000
   0.801997, 8900.000000
   0.801170, 8800.000000
   0.800353, 8700.000000
   0.799543, 8600.000000
   0.798092, 8500.000000
   0.797296, 8400.000000
   0.795854, 8300.000000
   0.794414, 8200.000000
   0.793637, 8100.000000
   0.792205, 8000.000000
   0.790777, 7900.000000
   0.790017, 7800.000000
   0.788596, 7700.000000
   0.787178, 7600.000000
   0.785762, 7500.000000
   0.783673, 7400.000000
   0.781582, 7300.000000
   0.779489, 7200.000000
   0.778077, 7100.000000
   0.775982, 7000.000000
   0.773885, 6900.000000
   0.771787, 6800.000000
   0.770378, 6700.000000
   0.768279, 6600.000000
   0.766177, 6500.000000
   0.764772, 6400.000000
   0.762669, 6300.000000
   0.761267, 6200.000000
   0.759163, 6100.000000
   0.757764, 6000.000000
   0.755659, 5900.000000
   0.753552, 5800.000000
   0.751444, 5700.000000
   0.750049, 5600.000000
   0.747940, 5500.000000
   0.745830, 5400.000000
   0.744438, 5300.000000
   0.742327, 5200.000000
   0.740938, 5100.000000
   0.738826, 5000.000000
   0.737440, 4900.000000
   0.735327, 4800.000000
   0.733213, 4700.000000
   0.731831, 4600.000000
   0.729717, 4500.000000
   0.728337, 4400.000000
   0.726222, 4300.000000
   0.724845, 4200.000000
   0.722730, 4100.000000
   0.721356, 4000.000000
   0.719240, 3900.000000
   0.717123, 3800.000000
   0.715753, 3700.000000
   0.713635, 3600.000000
   0.712268, 3500.000000
   0.710150, 3400.000000
   0.708786, 3300.000000
   0.706667, 3200.000000
   0.705306, 3100.000000
   0.703187, 3000.000000
   0.701068, 2900.000000
   0.699709, 2800.000000
   0.697590, 2700.000000
   0.695469, 2600.000000
   0.694115, 2500.000000
   0.691994, 2400.000000
   0.689872, 2300.000000
   0.688521, 2200.000000
   0.686400, 2100.000000
   0.684277, 2000.000000
   0.682929, 1900.000000
   0.680807, 1800.000000
   0.679462, 1700.000000
   0.677340, 1600.000000
   0.675997, 1500.000000
   0.673875, 1400.000000
   0.671752, 1300.000000
   0.670413, 1200.000000
   0.668290, 1100.000000
   0.666954, 1000.000000
   0.664831,  900.000000
   0.663497,  800.000000
   0.661374,  700.000000
   0.660043,  600.000000
   0.657920,  500.000000
   0.656592,  400.000000
   0.654469,  300.000000
   0.653144,  200.000000
   0.651021,  100.000000
   0.649698,    0.000000
