Ground distance, CD
   0.000000,    0.069250
   0.015488,    0.069250
   0.169973,    0.069250
   0.341596,    0.069250
   0.513220,    0.069250
   0.684843,    0.069250
   0.856466,    0.069250
   1.028089,    0.069250
   1.199713,    0.069250
   1.371336,    0.069250
   1.542959,    0.069250
   1.714582,    0.069250
   2.133732,    0.069250
   2.583788,    0.069250
   3.033843,    0.069250
   3.483899,    0.069250
   3.933955,    0.069250
   4.384010,    0.069250
   4.834066,    0.069250
   5.284122,    0.069250
   5.734177,    0.069250
   6.184233,    0.069250
   6.878893,    0.069250
   7.604095,    0.069250
   8.329296,    0.069250
   9.054498,    0.069250
   9.779699,    0.069250
  10.504901,    0.069250
  11.230102,    0.069250
  11.955303,    0.069250
  12.680505,    0.069250
  13.405706,    0.069250
  14.372573,    0.069250
  15.369614,    0.069250
  16.366654,    0.069250
  17.363695,    0.069250
  18.360736,    0.069250
  19.357777,    0.069250
  20.354817,    0.069250
  21.351858,    0.069250
  22.348899,    0.069250
  23.345940,    0.069250
  24.581690,    0.069250
  25.847246,    0.069250
  27.112802,    0.069250
  28.378359,    0.069250
  29.643915,    0.069250
  30.909471,    0.069250
  32.175027,    0.069250
  33.440583,    0.069250
  34.706139,    0.069250
  35.971695,    0.069250
  37.472993,    0.069250
  39.003725,    0.069250
  40.534457,    0.069250
  42.065189,    0.069250
  43.595922,    0.069250
  45.126654,    0.069250
  46.657386,    0.069250
  48.188119,    0.069250
  49.718851,    0.069250
  51.249583,    0.069250
  53.013077,    0.069250
  54.805634,    0.069250
  56.598190,    0.069250
  58.390747,    0.069250
  60.183303,    0.069250
  61.975860,    0.069250
  63.768416,    0.069250
  65.560973,    0.069250
  67.353529,    0.069250
  69.146086,    0.069250
  71.168415,    0.069250
  73.219433,    0.069250
  75.270451,    0.069250
  77.321469,    0.069250
  79.372487,    0.069250
  81.423505,    0.069250
  83.474524,    0.069250
  85.525542,    0.069250
  87.576560,    0.069250
  89.627578,    0.069250
  91.905372,    0.069250
  94.211480,    0.069250
  96.517589,    0.069250
  98.823697,    0.069250
 101.129806,    0.069250
 103.435915,    0.069250
 105.742023,    0.069250
 108.048132,    0.069250
 110.354240,    0.069250
 112.660349,    0.069250
 115.190230,    0.069250
 117.748052,    0.069250
 120.305874,    0.069250
 122.863695,    0.069250
 125.421517,    0.069250
 127.979338,    0.069250
 130.537160,    0.069250
 133.094982,    0.069250
 135.652803,    0.069250
 138.210625,    0.069250
 140.989213,    0.069250
 143.795366,    0.069250
 146.601518,    0.069250
 149.407671,    0.069250
 152.213824,    0.069250
 155.019977,    0.069250
 157.826130,    0.069250
 160.632283,    0.069250
 163.438435,    0.069250
 166.244588,    0.069250
 169.268499,    0.069250
 172.319599,    0.069250
 175.370699,    0.069250
 178.421799,    0.069250
 181.472899,    0.069250
 184.523999,    0.069250
 187.575099,    0.069250
 190.626199,    0.069250
 193.677300,    0.069250
 196.728400,    0.069250
 199.994249,    0.069250
 203.286912,    0.069250
 206.579575,    0.069250
 209.872238,    0.069250
 213.164901,    0.069250
 216.457564,    0.069250
 219.750227,    0.069250
 223.042890,    0.069250
 226.335553,    0.069250
 229.628216,    0.069250
 233.132706,    0.069250
 236.663645,    0.069250
 240.194584,    0.069250
 243.725523,    0.069250
 247.256461,    0.069250
 250.787400,    0.069250
 254.318339,    0.069250
 257.849278,    0.069250
 261.380217,    0.069250
 264.911156,    0.069250
 268.651292,    0.069250
 272.417549,    0.069250
 276.183806,    0.069250
 279.950063,    0.069250
 283.716320,    0.069250
 287.482577,    0.069250
 291.248834,    0.069250
 295.015091,    0.069250
 298.781348,    0.069250
 302.547605,    0.069250
 306.520491,    0.069250
 310.519178,    0.069250
 314.517864,    0.069250
 318.516550,    0.069250
 322.515236,    0.069250
 326.513922,    0.069250
 330.512608,    0.069250
 334.511294,    0.069250
 338.509980,    0.069250
 342.508667,    0.069250
 346.711408,    0.069250
 350.939628,    0.069250
 355.167848,    0.069250
 359.396068,    0.069250
 363.624288,    0.069250
 367.852508,    0.069250
 372.080728,    0.069250
 376.308948,    0.069250
 380.537168,    0.069250
 384.765388,    0.069250
 389.195085,    0.069250
 393.649939,    0.069250
 398.104793,    0.069250
 402.559647,    0.069250
 407.014501,    0.069250
 411.469354,    0.069250
 415.924208,    0.069250
 420.379062,    0.069250
 424.833916,    0.069250
 429.288770,    0.069250
 433.942520,    0.069250
 438.621105,    0.069250
 443.299689,    0.069250
 447.978274,    0.069250
 452.656858,    0.069250
 457.335443,    0.069250
 462.014027,    0.069250
 466.692612,    0.069250
 471.371196,    0.069250
 476.049781,    0.069250
 480.924679,    0.069250
 485.824090,    0.069250
 490.723500,    0.069250
 495.622911,    0.069250
 500.522321,    0.069250
 505.421732,    0.069250
 510.321142,    0.069250
 515.220553,    0.069250
 520.119964,    0.069250
 525.019374,    0.069250
 530.112527,    0.069250
 535.229870,    0.069250
 540.347213,    0.069250
 545.464557,    0.069250
 550.581900,    0.069250
 555.699243,    0.069250
 560.816587,    0.069250
 565.933930,    0.069250
 571.051273,    0.069250
 576.168616,    0.069250
 581.477248,    0.069250
 586.809764,    0.069250
 592.142280,    0.069250
 597.474796,    0.069250
 602.807312,    0.069250
 608.139828,    0.069250
 613.472344,    0.069250
 618.804860,    0.069250
 624.137376,    0.069250
 629.469892,    0.069250
 634.991339,    0.069250
 640.536377,    0.069250
 646.081415,    0.069250
 651.626453,    0.069250
 657.171491,    0.069250
 662.716529,    0.069250
 668.261567,    0.069250
 673.806605,    0.069250
 679.351643,    0.069250
 684.896680,    0.069250
 690.628299,    0.069250
 696.383213,    0.069250
 702.138128,    0.069250
 707.893042,    0.069250
 713.647957,    0.069250
 719.402872,    0.069250
 725.157786,    0.069250
 730.912701,    0.069250
 736.667615,    0.069250
 742.422530,    0.069250
 748.361672,    0.069250
 754.323817,    0.069250
 760.285962,    0.069250
 766.248107,    0.069250
 772.210251,    0.069250
 778.172396,    0.069250
 784.134541,    0.069250
 790.096686,    0.069250
 796.058831,    0.069250
 802.020976,    0.069250
 808.164996,    0.069250
 814.331724,    0.069250
 820.498453,    0.069250
 826.665182,    0.069250
 832.831911,    0.069250
 838.998639,    0.069250
 845.165368,    0.069250
 851.332097,    0.069250
 857.498826,    0.069250
 863.665554,    0.069250
 870.011807,    0.069250
 876.380475,    0.069250
 882.749143,    0.069250
 889.117810,    0.069250
 895.486478,    0.069250
 901.855146,    0.069250
 908.223814,    0.069250
 914.592482,    0.069250
 920.961149,    0.069250
 927.329817,    0.069250
 933.875660,    0.069250
 940.443624,    0.069250
 947.011589,    0.069250
 953.579553,    0.069250
 960.147518,    0.069250
 966.715482,    0.069250
 973.283447,    0.069250
 979.851412,    0.069250
 986.419376,    0.069250
 992.987341,    0.069250
 999.718269,    0.069250
1006.469545,    0.069250
1013.220820,    0.069250
1019.972096,    0.069250
1026.723372,    0.069250
1033.474648,    0.069250
1040.225923,    0.069250
1046.977199,    0.069250
1051.988147,    0.069250
1058.836933,    0.072283
1065.755344,    0.073451
1072.714431,    0.073527
1079.673518,    0.073604
1086.632605,    0.073681
1093.591692,    0.073758
1100.550779,    0.073834
1107.509866,    0.073911
1114.468953,    0.073988
1121.428040,    0.074064
1128.387127,    0.074141
1135.467463,    0.074614
1142.618635,    0.075319
1149.769808,    0.076024
1156.920980,    0.076729
