Speed (TAS), Climb Angle
  76.729065,    3.342972
  77.265483,    3.332143
  77.801901,    3.322806
  78.338320,    3.312363
  78.874738,    3.301103
  79.411156,    3.289182
  79.947574,    3.276116
  80.483993,    3.262712
  81.020411,    3.247959
  81.556829,    3.238036
  82.093247,    3.228214
  82.629666,    3.218331
  83.166084,    3.207081
  83.702502,    3.195712
  84.238920,    3.183171
  84.775339,    3.170320
  85.311757,    3.156629
  85.848175,    3.142299
  86.384593,    3.127605
  86.921012,    3.111803
  87.457430,    3.096050
  87.993848,    3.078992
  88.530266,    3.061765
  89.066684,    3.044033
  89.603103,    3.025342
  90.139521,    3.006682
  90.675939,    2.986956
  91.212357,    2.966834
  91.748776,    2.946734
  92.285194,    2.925219
  92.821612,    2.903662
  93.358030,    2.882029
  93.894449,    2.859030
  94.430867,    2.836037
  94.967285,    2.813038
  95.503703,    2.788612
  96.040122,    2.764183
  96.576540,    2.739750
  97.112958,    2.714202
  97.649376,    2.690267
  98.185795,    2.668172
  98.722213,    2.645535
  99.258631,    2.622026
  99.795049,    2.598497
 100.331468,    2.574950
 100.867886,    2.550323
 101.404304,    2.525371
 101.940722,    2.500392
 102.477141,    2.475388
 103.013559,    2.449083
 103.549977,    2.422685
 104.086395,    2.396254
 104.622813,    2.369791
 105.159232,    2.342136
 105.695650,    2.314294
 106.232068,    2.286413
 106.768486,    2.258491
 107.304905,    2.229833
 107.841323,    2.200551
 108.377741,    2.171223
 108.914159,    2.141850
 109.450578,    2.112430
 109.986996,    2.081837
 110.523414,    2.051071
 111.059832,    2.020253
 111.596251,    1.989383
 112.132669,    1.958461
 112.669087,    1.926366
 113.205505,    1.894116
 113.741924,    1.862641
 114.278342,    1.833541
 114.814760,    1.804383
 115.351178,    1.774511
 115.887597,    1.744046
 116.424015,    1.713518
 116.960433,    1.682926
 117.496851,    1.652271
 118.033270,    1.621553
 118.569688,    1.589903
 119.106106,    1.557897
 119.642524,    1.525822
 120.178942,    1.493678
 120.715361,    1.461466
 121.251779,    1.429186
 121.788197,    1.396331
 122.324615,    1.362786
 122.861034,    1.329168
 123.397452,    1.295476
 123.933870,    1.261710
 124.470288,    1.227871
 125.006707,    1.193958
 125.543125,    1.159344
 126.079543,    1.124189
 126.615961,    1.088957
 127.152380,    1.053646
 127.688798,    1.018257
 128.225216,    0.982790
 128.761634,    0.947244
 129.298053,    0.911583
 129.834471,    0.874823
