V/VsTO, Thrust - Yawing Moment
   0.335812, 147531.777907
   0.339001, 147430.910569
   0.342191, 147330.043231
   0.345380, 147229.175894
   0.348570, 147128.308556
   0.351759, 147027.441219
   0.354949, 146926.573881
   0.358138, 146825.706544
   0.361328, 146724.839206
   0.364517, 146623.971869
   0.367707, 146523.104531
   0.370896, 146422.237194
   0.374086, 146321.369856
   0.377275, 146220.502519
   0.380465, 146119.635181
   0.383654, 146018.767844
   0.386844, 145917.900506
   0.390033, 145817.033169
   0.393223, 145716.165831
   0.396412, 145615.298493
   0.399602, 145514.431156
   0.402791, 145413.563818
   0.405981, 145312.696481
   0.409170, 145211.829143
   0.412360, 145110.961806
   0.415550, 145010.094468
   0.418739, 144909.227131
   0.421929, 144808.359793
   0.425118, 144707.492456
   0.428308, 144606.625118
   0.431497, 144505.757781
   0.434687, 144404.890443
   0.437876, 144304.023106
   0.441066, 144203.155768
   0.444255, 144102.288431
   0.447445, 144001.421093
   0.450634, 143900.553755
   0.453824, 143799.686418
   0.457013, 143698.819080
   0.460203, 143597.951743
   0.463392, 143495.203813
   0.466582, 143364.874026
   0.469771, 143234.544240
   0.472961, 143104.214454
   0.476150, 142973.884667
   0.479340, 142843.554881
   0.482529, 142713.225095
   0.485719, 142582.895308
   0.488908, 142452.565522
   0.492098, 142322.235736
   0.495287, 142191.905949
   0.498477, 142061.576163
   0.501666, 141931.246376
   0.504856, 141800.916590
   0.508045, 141670.586804
   0.511235, 141540.257017
   0.514424, 141409.927231
   0.517614, 141279.597445
   0.520803, 141149.267658
   0.523993, 141018.937872
   0.527182, 140888.608086
   0.530372, 140758.278299
   0.533561, 140627.948513
   0.536751, 140497.618727
   0.539940, 140367.288940
   0.543130, 140236.959154
   0.546319, 140106.629368
   0.549509, 139976.299581
   0.552698, 139845.969795
   0.555888, 139715.640009
   0.559078, 139585.310222
   0.562267, 139454.980436
   0.565457, 139324.650649
   0.568646, 139194.320863
   0.571836, 139063.991077
   0.575025, 138933.661290
   0.578215, 138803.331504
   0.581404, 138673.001718
   0.584594, 138542.671931
   0.587783, 138412.342145
   0.590973, 138282.012359
   0.594162, 138151.682572
   0.597352, 138021.352786
   0.600541, 137891.023000
   0.603731, 137760.693213
   0.606920, 137630.363427
   0.610110, 137500.033641
   0.613299, 137369.703854
   0.616489, 137239.374068
   0.619678, 137109.044282
   0.622868, 136978.714495
   0.626057, 136848.384709
   0.629247, 136718.054923
   0.632436, 136587.725136
   0.635626, 136457.395350
   0.638815, 136327.065563
   0.642005, 136196.735777
   0.645194, 136066.405991
   0.648384, 135936.076204
   0.651573, 135805.746418
   0.654763, 135675.416632
   0.657952, 135545.086845
   0.661142, 135414.757059
   0.664331, 135284.427273
   0.667521, 135154.097486
   0.670710, 135023.767700
   0.673900, 134893.437914
   0.677089, 134763.108127
   0.680279, 134632.778341
   0.683468, 134502.448555
   0.686658, 134372.118768
   0.689847, 134241.788982
   0.693037, 134111.459196
   0.696226, 133962.297724
   0.699416, 133790.360488
   0.702606, 133618.423252
   0.705795, 133446.486017
   0.708985, 133274.548781
   0.712174, 133102.611545
   0.715364, 132930.674310
   0.718553, 132758.737074
   0.721743, 132586.799838
   0.724932, 132414.862603
   0.728122, 132242.925367
   0.731311, 132070.988131
   0.734501, 131899.050896
   0.737690, 131727.113660
   0.740880, 131555.176424
   0.744069, 131383.239189
   0.747259, 131211.301953
   0.750448, 131039.364717
   0.753638, 130867.427482
   0.756827, 130695.490246
   0.760017, 130523.553010
   0.763206, 130351.615775
   0.766396, 130179.678539
   0.769585, 130007.741303
   0.772775, 129835.804068
   0.775964, 129663.866832
   0.779154, 129491.929597
   0.782343, 129319.992361
   0.785533, 129148.055125
   0.788722, 128976.117890
   0.791912, 128804.180654
   0.795101, 128632.243418
   0.798291, 128460.306183
   0.801480, 128288.368947
   0.804670, 128116.431711
   0.807859, 127944.494476
   0.811049, 127772.557240
   0.814238, 127600.620004
   0.817428, 127428.682769
   0.820617, 127256.745533
   0.823807, 127084.808297
   0.826996, 126912.871062
   0.830186, 126740.933826
   0.833375, 126568.996590
   0.836565, 126397.059355
   0.839754, 126225.122119
   0.842944, 126053.184883
   0.846134, 125881.247648
   0.849323, 125709.310412
   0.852513, 125537.373176
   0.855702, 125365.435941
   0.858892, 125193.498705
   0.862081, 125021.561469
   0.865271, 124849.624234
   0.868460, 124677.686998
   0.871650, 124505.749762
   0.874839, 124333.812527
   0.878029, 124161.875291
   0.881218, 123989.938055
   0.884408, 123818.000820
   0.887597, 123646.063584
   0.890787, 123474.126348
   0.893976, 123302.189113
   0.897166, 123130.251877
   0.900355, 122958.314641
   0.903545, 122786.377406
   0.906734, 122614.440170
   0.909924, 122442.502934
   0.913113, 122270.565699
   0.916303, 122098.628463
   0.919492, 121926.691227
   0.922682, 121754.753992
   0.925871, 121582.816756
   0.929061, 121409.182318
   0.932250, 121235.227947
   0.935440, 121061.273577
   0.938629, 120887.319207
   0.941819, 120713.364837
   0.945008, 120539.410467
   0.948198, 120365.456097
   0.951387, 120191.501727
   0.954577, 120017.547356
   0.957766, 119843.592986
   0.960956, 119669.638616
   0.964145, 119495.684246
   0.967335, 119321.729876
   0.970524, 119147.775506
   0.973714, 118973.821135
   0.976903, 118799.866765
   0.980093, 118625.912395
   0.983282, 118451.958025
   0.986472, 118278.003655
   0.989662, 118104.049285
   0.992851, 117930.094915
   0.996041, 117756.140544
   0.999230, 117582.186174
   1.002420, 117408.231804
   1.005609, 117234.277434
   1.008799, 117060.323064
   1.011988, 116886.368694
   1.015178, 116712.414323
   1.018367, 116538.459953
   1.021557, 116364.505583
   1.024746, 116190.551213
   1.027936, 116016.596843
   1.031125, 115842.642473
   1.034315, 115668.688103
   1.037504, 115494.733732
   1.040694, 115320.779362
   1.043883, 115146.824992
   1.047073, 114972.870622
   1.050262, 114798.916252
   1.053452, 114624.961882
   1.056641, 114451.007511
   1.059831, 114277.053141
   1.063020, 114103.098771
   1.066210, 113929.144401
   1.069399, 113755.190031
   1.072589, 113581.235661
   1.075778, 113407.281291
   1.078968, 113233.326920
   1.082157, 113059.372550
   1.085347, 112885.418180
   1.088536, 112711.463810
   1.091726, 112537.509440
   1.094915, 112363.555070
   1.098105, 112189.600699
   1.101294, 112015.646329
   1.104484, 111841.691959
   1.107673, 111667.737589
   1.110863, 111493.783219
   1.114052, 111319.828849
   1.117242, 111145.874479
   1.120431, 110971.920108
   1.123621, 110797.965738
   1.126810, 110624.011368
   1.130000, 110450.056998
