V/VsTO, Thrust - Yawing Moment
   0.335812, 16022.138809
   0.339001, 16327.937992
   0.342191, 16636.627901
   0.345380, 16948.208537
   0.348570, 17262.679900
   0.351759, 17580.041989
   0.354949, 17900.294806
   0.358138, 18223.438348
   0.361328, 18549.472618
   0.364517, 18878.397614
   0.367707, 19210.213337
   0.370896, 19544.919786
   0.374086, 19882.516962
   0.377275, 20223.004865
   0.380465, 20566.383494
   0.383654, 20912.652850
   0.386844, 21261.812933
   0.390033, 21613.863742
   0.393223, 21968.805278
   0.396412, 22326.637540
   0.399602, 22687.360530
   0.402791, 23050.974246
   0.405981, 23417.478688
   0.409170, 23786.873857
   0.412360, 24159.159753
   0.415550, 24534.336376
   0.418739, 24912.403725
   0.421929, 25293.361801
   0.425118, 25677.210603
   0.428308, 26063.950133
   0.431497, 26453.580388
   0.434687, 26846.101371
   0.437876, 27241.513080
   0.441066, 27639.815516
   0.444255, 28041.008678
   0.447445, 28445.092567
   0.450634, 28852.067183
   0.453824, 29261.932525
   0.457013, 29674.688594
   0.460203, 30090.335390
   0.463392, 30508.872912
   0.466582, 30930.301161
   0.469771, 31354.620137
   0.472961, 31781.829839
   0.476150, 32211.930268
   0.479340, 32644.921424
   0.482529, 33080.803306
   0.485719, 33519.575915
   0.488908, 33961.239251
   0.492098, 34405.793313
   0.495287, 34853.238102
   0.498477, 35303.573618
   0.501666, 35756.799860
   0.504856, 36212.916829
   0.508045, 36671.924524
   0.511235, 37133.822946
   0.514424, 37598.612095
   0.517614, 38066.291971
   0.520803, 38536.862573
   0.523993, 39010.323902
   0.527182, 39486.675957
   0.530372, 39965.918739
   0.533561, 40448.052248
   0.536751, 40933.076483
   0.539940, 41420.991445
   0.543130, 41911.797134
   0.546319, 42405.493550
   0.549509, 42902.080692
   0.552698, 43401.558560
   0.555888, 43903.927156
   0.559078, 44409.186478
   0.562267, 44917.336526
   0.565457, 45428.377302
   0.568646, 45942.308804
   0.571836, 46459.131032
   0.575025, 46978.843987
   0.578215, 47501.447669
   0.581404, 48026.942078
   0.584594, 48555.327213
   0.587783, 49086.603075
   0.590973, 49620.769664
   0.594162, 50157.826979
   0.597352, 50697.775021
   0.600541, 51240.613789
   0.603731, 51786.343284
   0.606920, 52334.963506
   0.610110, 52886.474455
   0.613299, 53440.876130
   0.616489, 53998.168532
   0.619678, 54558.351660
   0.622868, 55121.425515
   0.626057, 55687.390097
   0.629247, 56256.245405
   0.632436, 56827.991440
   0.635626, 57402.628202
   0.638815, 57980.155690
   0.642005, 58560.573906
   0.645194, 59143.882847
   0.648384, 59730.082516
   0.651573, 60319.172911
   0.654763, 60911.154032
   0.657952, 61506.025880
   0.661142, 62103.788455
   0.664331, 62704.441757
   0.667521, 63307.985785
   0.670710, 63914.420540
   0.673900, 64523.746022
   0.677089, 65135.962230
   0.680279, 65751.069165
   0.683468, 66369.066826
   0.686658, 66989.955215
   0.689847, 67613.734329
   0.693037, 68240.404171
   0.696226, 68869.964739
   0.699416, 69502.416034
   0.702606, 70137.758055
   0.705795, 70775.990804
   0.708985, 71417.114278
   0.712174, 72061.128480
   0.715364, 72708.033408
   0.718553, 73357.829063
   0.721743, 74010.515444
   0.724932, 74666.092552
   0.728122, 75324.560387
   0.731311, 75985.918948
   0.734501, 76650.168236
   0.737690, 77317.308251
   0.740880, 77987.338992
   0.744069, 78660.260460
   0.747259, 79336.072655
   0.750448, 80014.775576
   0.753638, 80696.369224
   0.756827, 81380.853598
   0.760017, 82068.228700
   0.763206, 82758.494528
   0.766396, 83451.651082
   0.769585, 84147.698363
   0.772775, 84846.636371
   0.775964, 85548.465106
   0.779154, 86253.184567
   0.782343, 86960.794755
   0.785533, 87671.295669
   0.788722, 88384.687310
   0.791912, 89100.969678
   0.795101, 89820.142773
   0.798291, 90542.206594
   0.801480, 91267.161142
   0.804670, 91995.006416
   0.807859, 92725.742417
   0.811049, 93459.369145
   0.814238, 94195.886599
   0.817428, 94935.294780
   0.820617, 95677.593688
   0.823807, 96422.783322
   0.826996, 97170.863683
   0.830186, 97921.834771
   0.833375, 98675.696585
   0.836565, 99432.449126
   0.839754, 100192.092394
   0.842944, 100954.626388
   0.846134, 101720.051109
   0.849323, 102488.366557
   0.852513, 103259.572731
   0.855702, 104033.669632
   0.858892, 104810.657259
   0.862081, 105590.535613
   0.865271, 106373.304694
   0.868460, 107158.964502
   0.871650, 107947.515036
   0.874839, 108738.956297
   0.878029, 109533.288284
   0.881218, 110330.510998
   0.884408, 111130.624439
   0.887597, 111933.628607
   0.890787, 112739.523501
   0.893976, 113548.309121
   0.897166, 114359.985469
   0.900355, 115174.552543
   0.903545, 115992.010344
   0.906734, 116812.358871
   0.909924, 117635.598125
   0.913113, 118461.728106
   0.916303, 119290.748813
   0.919492, 120122.660247
   0.922682, 120957.462408
   0.925871, 121795.155295
   0.929061, 122635.738909
   0.932250, 123479.213250
   0.935440, 124325.578317
   0.938629, 125174.834111
   0.941819, 126026.980631
   0.945008, 126882.017879
   0.948198, 127739.945852
   0.951387, 128600.764553
   0.954577, 129464.473980
   0.957766, 130331.074134
   0.960956, 131200.565014
   0.964145, 132072.946622
   0.967335, 132948.218955
   0.970524, 133826.382016
   0.973714, 134707.435803
   0.976903, 135591.380317
   0.980093, 136478.215557
   0.983282, 137367.941524
   0.986472, 138260.558218
   0.989662, 139156.065638
   0.992851, 140054.463786
   0.996041, 140955.752659
   0.999230, 141859.932260
   1.002420, 142767.002587
   1.005609, 143676.963640
   1.008799, 144589.815421
   1.011988, 145505.557928
   1.015178, 146424.191161
   1.018367, 147345.715121
   1.021557, 148270.129808
   1.024746, 149197.435222
   1.027936, 150127.631362
   1.031125, 151060.718229
   1.034315, 151996.695823
   1.037504, 152935.564143
   1.040694, 153877.323190
   1.043883, 154821.972963
   1.047073, 155769.513464
   1.050262, 156719.944690
   1.053452, 157673.266644
   1.056641, 158629.479324
   1.059831, 159588.582731
   1.063020, 160550.576864
   1.066210, 161515.461724
   1.069399, 162483.237311
   1.072589, 163453.903625
   1.075778, 164427.460665
   1.078968, 165403.908431
   1.082157, 166383.246925
   1.085347, 167365.476145
   1.088536, 168350.596091
   1.091726, 169338.606765
   1.094915, 170329.508165
   1.098105, 171323.300291
   1.101294, 172319.983145
   1.104484, 173319.556725
   1.107673, 174322.021031
   1.110863, 175327.376065
   1.114052, 176335.621825
   1.117242, 177346.758311
   1.120431, 178360.785524
   1.123621, 179377.703464
   1.126810, 180397.512131
   1.130000, 181420.211524
