Mach, Rate of Climb
   0.189492,    2.216616
   0.191821,    2.227715
   0.194149,    2.237235
   0.196477,    2.243138
   0.198806,    2.245443
   0.201134,    2.244069
   0.203462,    2.242160
   0.205791,    2.243574
   0.208119,    2.241672
   0.210448,    2.236532
   0.212776,    2.228250
   0.215104,    2.216427
   0.217433,    2.200841
   0.219761,    2.182279
   0.222089,    2.160891
   0.224418,    2.135022
   0.226746,    2.106405
   0.229074,    2.074825
   0.231403,    2.038959
   0.233731,    2.000740
   0.236060,    1.958307
   0.238388,    1.913071
   0.240716,    1.864260
   0.243045,    1.812114
   0.245373,    1.756685
   0.247701,    1.697788
   0.250030,    1.635513
   0.252358,    1.571238
   0.254686,    1.511977
   0.257015,    1.450525
   0.259343,    1.384376
   0.261671,    1.316476
   0.264000,    1.244120
   0.266328,    1.169031
   0.268657,    1.091417
   0.270985,    1.008967
   0.273313,    0.924532
   0.275642,    0.836586
   0.277970,    0.744524
   0.280298,    0.650354
   0.282627,    0.552446
   0.284955,    0.450403
   0.287283,    0.346129
   0.289612,    0.238751
   0.291940,    0.126378
   0.294269,    0.011653
   0.296597,   -0.105435
   0.298925,   -0.227599
   0.301254,   -0.353098
   0.303582,   -0.473946
   0.305910,   -0.596434
   0.308239,   -0.724716
   0.310567,   -0.855652
   0.312895,   -0.989086
   0.315224,   -1.125029
   0.317552,   -1.266274
   0.319880,   -1.410919
   0.322209,   -1.558195
   0.324537,   -1.708115
   0.326866,   -1.861304
   0.329194,   -2.020146
   0.331522,   -2.181752
   0.333851,   -2.346136
   0.336179,   -2.513313
   0.338507,   -2.683486
   0.340836,   -2.859872
   0.343164,   -3.039168
   0.345492,   -3.221390
   0.347821,   -3.406552
   0.350149,   -3.594669
   0.352478,   -3.780511
   0.354806,   -3.968895
   0.357134,   -4.160229
   0.359463,   -4.354526
   0.361791,   -4.551804
   0.364119,   -4.752077
   0.366448,   -4.955361
   0.368776,   -5.164658
   0.371104,   -5.377642
   0.373433,   -5.593752
   0.375761,   -5.813004
   0.378090,   -6.035414
   0.380418,   -6.260997
   0.382746,   -6.489770
   0.385075,   -6.723262
   0.387403,   -6.962064
   0.389731,   -7.204168
   0.392060,   -7.449592
   0.394388,   -7.698352
   0.396716,   -7.950463
   0.399045,   -8.205943
   0.401373,   -8.463826
   0.403701,   -8.724048
   0.406030,   -8.990663
   0.408358,   -9.261312
   0.410687,   -9.535449
   0.413015,   -9.813091
   0.415343,  -10.094255
   0.417672,  -10.378957
   0.420000,  -10.667215
