Mach, Rate of Climb
   0.219141,    1.696323
   0.221170,    1.707295
   0.223198,    1.718533
   0.225227,    1.727757
   0.227256,    1.735050
   0.229285,    1.739832
   0.231314,    1.742277
   0.233343,    1.742943
   0.235372,    1.741538
   0.237401,    1.737377
   0.239430,    1.731647
   0.241458,    1.723607
   0.243487,    1.713148
   0.245516,    1.701386
   0.247545,    1.686307
   0.249574,    1.669996
   0.251603,    1.651013
   0.253632,    1.631863
   0.255661,    1.612648
   0.257689,    1.591398
   0.259718,    1.568096
   0.261747,    1.542748
   0.263776,    1.515217
   0.265805,    1.485939
   0.267834,    1.454042
   0.269863,    1.421037
   0.271892,    1.384646
   0.273920,    1.347466
   0.275949,    1.307143
   0.277978,    1.265277
   0.280007,    1.221690
   0.282036,    1.175027
   0.284065,    1.127428
   0.286094,    1.076928
   0.288123,    1.024361
   0.290152,    0.970783
   0.292180,    0.913610
   0.294209,    0.854902
   0.296238,    0.795109
   0.298267,    0.731576
   0.300296,    0.666502
   0.302325,    0.601450
   0.304354,    0.538332
   0.306383,    0.473160
   0.308411,    0.406841
   0.310440,    0.338466
   0.312469,    0.266780
   0.314498,    0.193873
   0.316527,    0.119740
   0.318556,    0.042396
   0.320585,   -0.037283
   0.322614,   -0.118262
   0.324643,   -0.200544
   0.326671,   -0.286342
   0.328700,   -0.374333
   0.330729,   -0.463702
   0.332758,   -0.554454
   0.334787,   -0.648054
   0.336816,   -0.744658
   0.338845,   -0.842718
   0.340874,   -0.942241
   0.342902,   -1.043232
   0.344931,   -1.148345
   0.346960,   -1.255378
   0.348989,   -1.363952
   0.351018,   -1.474072
   0.353047,   -1.579803
   0.355076,   -1.689214
   0.357105,   -1.800642
   0.359134,   -1.913622
   0.361162,   -2.028159
   0.363191,   -2.144261
   0.365220,   -2.262918
   0.367249,   -2.385222
   0.369278,   -2.509162
   0.371307,   -2.634743
   0.373336,   -2.761973
   0.375365,   -2.890859
   0.377393,   -3.022124
   0.379422,   -3.157391
   0.381451,   -3.294382
   0.383480,   -3.433107
   0.385509,   -3.573570
   0.387538,   -3.715781
   0.389567,   -3.859745
   0.391596,   -4.006898
   0.393625,   -4.157450
   0.395653,   -4.309825
   0.397682,   -4.464031
   0.399711,   -4.620073
   0.401740,   -4.774954
   0.403769,   -4.930346
   0.405798,   -5.087554
   0.407827,   -5.249293
   0.409856,   -5.413230
   0.411884,   -5.579050
   0.413913,   -5.746760
   0.415942,   -5.916369
   0.417971,   -6.087884
   0.420000,   -6.261312
